AR1410B.PV,CCSFIC1401.PV,CCSPI1407B.PV,CCSPIC1415.PV,DR1107.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1112.PV,FI1113.PV,FI1121.PV,FI1213.PV,FI1424.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FT_1122.PV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1118A.PV,TI1212.PV,TI1611.PV,TIA1114.PV,TIA1160A.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,WR1104.PV
86.475,186296,0.2999,0.3794,286.7175,1000.2,2.6003,5000.3247,3000.0,2.6002,50000,180.025,4.5925,343.14,72.5726,710.16,1772.8199,19.4438,600.12,94.38,600.12,9.9833,1000.2,66.2185,2.6003,76.7727,2.6002,75.6122,180.025,4.5925,11.1146,5000.3247,28.0935,5000.04,15.7189,3000.0,9.1113,710.16,33.13,9.575,4.36,12.34,25.726,0.1497,1.0037,15.0824,0.1802,0.1283,0.131,0.2439,0.1283,0.131,0.1977,0.124,543.84,680.1,329.96,251.95,661.95,184.015,43.7901,523.89,20.6716,590.1025,488.57,686.2,686.1875,145.574
86.5,186296,0.2999,0.3794,286.3125,1000.2,2.6003,4997.9497,3000.0,2.6002,50000,180.025,4.5925,343.14,72.5724,710.16,1772.8199,19.4448,600.0,94.38,600.0,9.9832,1000.2,66.2184,2.6003,76.7725,2.6002,75.6112,180.025,4.5925,11.1182,4997.9497,28.0935,5000.04,15.7189,3000.0,9.1113,710.16,33.13,9.574,4.36,12.34,25.748,0.1497,1.0039,15.0796,0.1802,0.1283,0.131,0.2439,0.1283,0.131,0.1976,0.1239,543.84,680.1,329.96,251.95,661.95,184.015,43.7744,523.89,20.6701,590.1025,488.6,686.2,686.225,145.585
86.6,186296,0.2999,0.3795,286.92,1000.2,2.6003,4998.4248,3000.0,2.6004,50000,180.0125,4.5925,343.14,72.5721,710.16,1772.8199,19.4448,600.0,94.38,600.0,9.9832,1000.2,66.2183,2.6003,76.7715,2.6004,75.6117,180.0125,4.5925,11.1185,4998.4248,28.0935,5000.04,15.7189,3000.0,9.1113,710.16,33.125,9.573,4.361,12.342,25.759,0.1497,1.0039,15.0768,0.1802,0.1283,0.1309,0.2439,0.1283,0.1309,0.1976,0.1239,543.84,680.1,329.96,251.95,661.95,184.015,43.7587,523.89,20.6685,590.1025,488.6,686.2,686.225,145.585
86.725,186296,0.2999,0.3795,286.8525,1000.2,2.6003,4998.4248,3000.0,2.6004,50000,180.0125,4.5925,343.14,72.5719,710.16,1772.8199,19.4448,600.0,94.38,600.0,9.9831,1000.2,66.2182,2.6003,76.771,2.6004,75.6112,180.0125,4.5925,11.1194,4998.4248,28.0935,5000.04,15.7189,3000.0,9.1113,710.16,33.125,9.572,4.361,12.341,25.781,0.1497,1.004,15.0741,0.1801,0.1283,0.1309,0.2439,0.1283,0.1309,0.1976,0.1239,543.84,680.1,329.96,251.95,661.95,184.015,43.743,523.89,20.667,590.1025,488.63,686.2,686.225,145.585
86.7,186296,0.2999,0.3795,286.3575,1000.8,2.601,5000.3247,3000.0,2.6004,50000,180.0125,4.5925,343.14,72.5716,710.16,1773.0,19.4448,600.0,94.38,600.0,9.9822,1000.8,66.2174,2.601,76.7705,2.6004,75.6107,180.0125,4.5925,11.1172,5000.3247,28.0935,5000.04,15.7189,3000.0,9.1113,710.16,33.125,9.571,4.362,12.34,25.803,0.1497,1.0041,15.0713,0.1801,0.1283,0.1309,0.2439,0.1283,0.1309,0.1975,0.1239,543.84,680.1,330.0,251.95,661.95,184.015,43.7235,523.92,20.6654,590.1025,488.66,686.2,686.225,145.585
86.875,186296,0.2999,0.3795,286.965,1000.8,2.601,5000.3247,3000.0,2.6004,50000,180.0125,4.5925,343.14,72.5714,710.16,1773.0,19.4448,600.0,94.38,600.0,9.9819,1000.8,66.2171,2.601,76.77,2.6004,75.6102,180.0125,4.5925,11.117,5000.3247,28.0934,5000.04,15.7189,3000.0,9.1118,710.16,33.12,9.57,4.361,12.34,25.8195,0.1497,1.0042,15.0685,0.1801,0.1282,0.1309,0.2439,0.1283,0.1309,0.1975,0.1239,543.88,680.1,330.0,251.975,661.95,184.015,43.7076,523.92,20.6639,590.1025,488.69,686.2,686.225,145.585
86.775,186296,0.2999,0.3795,287.145,1000.8,2.601,5000.3247,3000.0,2.6004,50000,180.0125,4.595,343.14,72.5711,710.16,1773.0,19.4441,600.06,94.38,600.06,9.9816,1000.8,66.2167,2.601,76.7695,2.6004,75.6097,180.0125,4.595,11.1168,5000.3247,28.0934,5000.04,15.7189,3000.0,9.1118,710.16,33.12,9.569,4.361,12.339,25.836,0.1497,1.0042,15.0657,0.1801,0.1282,0.1309,0.2439,0.1282,0.1309,0.1975,0.1239,543.88,680.1,330.0,251.975,661.95,184.015,43.6918,523.92,20.6623,590.1025,488.69,686.24,686.225,145.585
86.575,186296,0.2999,0.3795,286.605,1000.8,2.601,5000.3247,3000.0,2.6004,50000,180.025,4.595,343.17,72.5708,710.16,1773.0,19.4438,600.06,94.38,600.06,9.9812,1000.8,66.2164,2.601,76.769,2.6004,75.6077,180.025,4.595,11.1167,5000.3247,28.0934,5000.04,15.7189,3000.0,9.1118,710.16,33.12,9.568,4.36,12.339,25.8525,0.1497,1.0044,15.0716,0.1801,0.1282,0.1309,0.2439,0.1282,0.1309,0.1975,0.1239,543.88,680.1,330.0,251.975,661.95,184.015,43.676,523.92,20.6608,590.1025,488.72,686.24,686.225,145.585
86.05,186296,0.2999,0.3795,286.74,1000.8,2.601,5000.3247,3000.0,2.6,50000,180.025,4.595,343.17,72.5706,710.16,1773.0,19.4436,600.06,94.38,600.06,9.9809,1000.8,66.2161,2.601,76.77,2.6,75.6067,180.025,4.595,11.1165,5000.3247,28.0934,5000.04,15.7189,3000.0,9.1113,710.16,33.115,9.567,4.359,12.338,25.869,0.1497,1.0045,15.0691,0.18,0.1282,0.1309,0.2439,0.1282,0.1308,0.1975,0.1238,543.88,680.15,330.0,251.975,661.95,184.015,43.6601,523.92,20.6592,590.1025,488.75,686.24,686.225,145.585
86.0,186296,0.2999,0.3795,286.47,1000.8,2.601,5000.3247,3000.0,2.6,50000,180.0125,4.595,343.17,72.5703,710.16,1773.0,19.4433,600.06,94.38,600.06,9.9806,1000.8,66.2157,2.601,76.77,2.6,75.6072,180.0125,4.595,11.1163,5000.3247,28.0934,5000.04,15.7189,3000.0,9.1113,710.16,33.115,9.566,4.357,12.339,25.8855,0.1497,1.0045,15.0666,0.18,0.1282,0.1308,0.2439,0.1282,0.1308,0.1974,0.1238,543.88,680.15,330.04,251.975,661.95,184.015,43.6405,523.95,20.6577,590.1025,488.75,686.24,686.225,145.585
86.8,186296,0.2999,0.3795,286.875,1000.8,2.601,5000.3247,3000.0,2.6,50000,180.0125,4.595,343.17,72.5701,710.16,1773.0,19.4431,600.06,94.38,600.06,9.9802,1000.8,66.2154,2.601,76.77,2.6,75.6067,180.0125,4.595,11.1162,5000.3247,28.0934,5000.04,15.7189,3000.0,9.1113,710.16,33.115,9.565,4.356,12.34,25.8965,0.1497,1.0046,15.064,0.1799,0.1282,0.1308,0.2439,0.1282,0.1308,0.1974,0.1238,543.88,680.15,330.04,252.0,661.95,184.015,43.6246,523.95,20.6561,590.1025,488.78,686.24,686.225,145.596
86.1,186296,0.2999,0.3795,287.2125,1000.8,2.601,5000.3247,3000.0,2.6,50000,180.0125,4.595,343.17,72.5698,710.16,1773.0,19.4428,600.06,94.38,600.06,9.9799,1000.8,66.215,2.601,76.77,2.6,75.6062,180.0125,4.595,11.116,5000.3247,28.0934,5000.04,15.7189,3000.0,9.1113,710.16,33.11,9.564,4.355,12.339,25.913,0.1497,1.0048,15.0615,0.1799,0.1282,0.1308,0.2439,0.1282,0.1308,0.1974,0.1238,543.88,680.15,330.04,252.0,661.95,184.015,43.6086,523.95,20.6546,590.1025,488.81,686.24,686.225,145.596
86.375,186296,0.2999,0.3795,286.7175,1000.8,2.601,5000.3247,3000.0,2.6,50000,180.0125,4.595,343.17,72.5696,710.16,1773.0,19.4426,600.06,94.38,600.06,9.9796,1000.8,66.2147,2.601,76.77,2.6,75.6057,180.0125,4.595,11.1158,5000.3247,28.0934,5000.04,15.7189,3000.0,9.1113,710.16,33.11,9.563,4.354,12.339,25.9295,0.1497,1.0048,15.059,0.1799,0.1281,0.1308,0.2439,0.1282,0.1308,0.1974,0.1238,543.88,680.15,330.04,252.0,661.95,184.015,43.5926,523.95,20.653,590.1025,488.84,686.24,686.225,145.596
86.725,186296,0.2999,0.3795,287.2125,1000.8,2.601,5000.3247,3000.0,2.6,50000,180.025,4.5975,343.17,72.5687,710.24,1773.0,19.4416,600.12,94.38,600.12,9.9792,1000.8,66.2144,2.601,76.77,2.6,75.6037,180.025,4.5975,11.1156,5000.3247,28.0934,5000.04,15.7189,3000.0,9.1113,710.24,33.11,9.562,4.353,12.338,25.946,0.1497,1.0049,15.0565,0.1799,0.1281,0.1308,0.2439,0.1282,0.1308,0.1974,0.1238,543.92,680.15,330.04,252.0,661.95,184.015,43.5767,523.95,20.6515,590.1025,488.84,686.24,686.225,145.596
86.525,186285,0.2999,0.3795,286.65,1000.2,2.601,5000.3247,3000.0,2.6,50000,180.025,4.5975,343.17,72.5696,710.08,1773.0,19.4411,600.12,94.38,600.12,9.9797,1000.2,66.214,2.601,76.77,2.6,75.6027,180.025,4.5975,11.1155,5000.3247,28.0933,5000.04,15.7189,3000.0,9.1113,710.08,33.11,9.561,4.353,12.338,25.957,0.1497,1.005,15.054,0.1799,0.1281,0.1308,0.2439,0.1281,0.1307,0.1973,0.1238,543.92,680.15,330.08,252.0,662.0,184.015,43.5607,523.95,20.6499,590.1025,488.87,686.24,686.2625,145.596
86.875,186285,0.2999,0.3795,286.8975,1000.2,2.6003,5000.3247,3000.0,2.6002,50000,180.025,4.5975,343.17,72.5695,710.08,1773.0,19.4406,600.12,94.38,600.12,9.9796,1000.2,66.2145,2.6003,76.7692,2.6002,75.6017,180.025,4.5975,11.1153,5000.3247,28.0933,5000.04,15.7189,3000.0,9.1108,710.08,33.105,9.56,4.351,12.337,25.9735,0.1498,1.005,15.0515,0.1798,0.1281,0.1308,0.2439,0.1281,0.1307,0.1973,0.1238,543.92,680.15,330.08,252.0,662.0,184.015,43.5448,523.95,20.6483,590.1025,488.9,686.24,686.2625,145.596
86.175,186285,0.2999,0.3795,286.5825,1000.2,2.6003,5000.3247,3000.0,2.6002,50000,180.0125,4.5975,343.17,72.5693,710.08,1773.0,19.4401,600.12,94.38,600.12,9.9795,1000.2,66.2144,2.6003,76.769,2.6002,75.6022,180.0125,4.5975,11.1151,5000.3247,28.0933,5000.04,15.7189,3000.0,9.1108,710.08,33.105,9.559,4.35,12.337,25.99,0.1498,1.0051,15.0577,0.1798,0.1281,0.1308,0.2439,0.1281,0.1307,0.1973,0.1238,543.92,680.15,330.08,252.025,662.0,184.015,43.5288,523.95,20.6468,590.1025,488.9,686.24,686.2625,145.596
86.325,186285,0.2999,0.3795,286.8525,1000.2,2.6003,5000.3247,3000.0,2.6002,50000,180.0125,4.5975,343.17,72.5692,710.08,1773.1799,19.4396,600.12,94.38,600.12,9.9794,1000.2,66.2143,2.6003,76.7687,2.6002,75.6017,180.0125,4.5975,11.1149,5000.3247,28.0933,5000.04,15.7189,3000.0,9.1108,710.08,33.105,9.558,4.348,12.336,26.0065,0.1498,1.0051,15.0554,0.1797,0.1281,0.1307,0.2439,0.1281,0.1307,0.1973,0.1237,543.92,680.15,330.08,252.025,662.0,184.015,43.5128,523.95,20.6452,590.1025,488.93,686.24,686.2625,145.596
86.7,186285,0.2999,0.3795,287.1225,1000.2,2.6003,5000.3247,3000.0,2.6002,50000,180.0125,4.5975,343.17,72.5691,710.08,1773.1799,19.4391,600.12,94.38,600.12,9.9793,1000.2,66.2142,2.6003,76.7684,2.6002,75.6012,180.0125,4.5975,11.1148,5000.3247,28.0933,5000.04,15.7189,3000.0,9.1108,710.08,33.1,9.557,4.346,12.336,26.023,0.1498,1.0052,15.0532,0.1797,0.1281,0.1307,0.2439,0.1281,0.1307,0.1973,0.1237,543.92,680.15,330.08,252.025,662.0,184.015,43.4969,523.95,20.6284,590.135,488.96,686.24,686.2625,145.607
86.525,186285,0.2999,0.3795,286.7625,1000.2,2.6003,5000.3247,3000.0,2.6002,50000,180.0125,4.5975,343.2,72.569,710.08,1773.1799,19.4386,600.12,94.38,600.12,9.9792,1000.2,66.2141,2.6003,76.7682,2.6002,75.6007,180.0125,4.5975,11.1146,5000.3247,28.0933,5000.04,15.7189,3000.0,9.1113,710.08,33.1,9.556,4.345,12.337,26.034,0.1498,1.0054,15.051,0.1797,0.1281,0.1307,0.2439,0.1281,0.1307,0.1973,0.1237,543.92,680.15,330.12,252.025,662.0,184.015,43.4809,523.95,20.6264,590.135,488.99,686.24,686.2625,145.607
86.425,186285,0.2999,0.3795,287.1225,1000.2,2.6003,4997.9497,3000.0,2.6002,50000,180.025,4.5975,343.2,72.5689,710.08,1773.1799,19.4396,600.0,94.38,600.0,9.9792,1000.2,66.214,2.6003,76.7679,2.6002,75.5987,180.025,4.5975,11.1182,4997.9497,28.0933,5000.04,15.7189,3000.0,9.1113,710.08,33.1,9.555,4.344,12.337,26.0395,0.1498,1.0054,15.0488,0.1797,0.128,0.1307,0.2439,0.128,0.1306,0.1972,0.1237,543.92,680.15,330.12,252.025,662.0,184.015,43.465,523.95,20.6243,590.135,488.99,686.24,686.2625,145.607
86.4,186285,0.2999,0.3795,286.83,1000.2,2.6003,4997.9497,3000.0,2.6002,50000,180.025,4.6,343.2,72.5687,710.08,1773.1799,19.4396,600.0,94.4,600.0,9.9791,1000.2,66.214,2.6003,76.7677,2.6002,75.5977,180.025,4.6,11.1193,4997.9497,28.0933,5000.04,15.7189,3000.0,9.1113,710.08,33.095,9.555,4.343,12.336,26.056,0.1498,1.0055,15.0466,0.1796,0.128,0.1307,0.2439,0.128,0.1306,0.1972,0.1237,543.92,680.15,330.12,252.025,662.0,184.015,43.449,523.95,20.6223,590.135,489.02,686.28,686.2625,145.607
86.925,186285,0.2999,0.3795,286.56,1000.2,2.6003,4997.9497,3000.0,2.6002,50000,180.025,4.6,343.2,72.5686,710.08,1773.1799,19.4396,600.0,94.4,600.0,9.979,1000.2,66.2139,2.6003,76.7674,2.6002,75.5967,180.025,4.6,11.1203,4997.9497,28.0932,5000.04,15.7189,3000.0,9.1113,710.08,33.095,9.554,4.342,12.336,26.067,0.1498,1.0055,15.0443,0.1796,0.128,0.1307,0.2439,0.128,0.1306,0.1972,0.1237,543.92,680.15,330.12,252.05,662.0,184.015,43.433,523.95,20.6202,590.135,489.05,686.28,686.2625,145.607
86.15,186285,0.2999,0.3795,286.515,1000.2,2.6003,5000.3247,3000.0,2.6002,50000,180.0125,4.6,343.2,72.5679,710.16,1773.1799,19.4396,600.0,94.4,600.0,9.9789,1000.2,66.2138,2.6003,76.7672,2.6002,75.5972,180.0125,4.6,11.1177,5000.3247,28.0932,5000.04,15.7189,3000.0,9.1113,710.16,33.095,9.553,4.34,12.335,26.089,0.1498,1.0056,15.0421,0.1796,0.128,0.1307,0.2439,0.128,0.1306,0.1971,0.1237,543.92,680.15,330.12,252.05,662.0,184.015,43.4171,523.95,20.6182,590.135,489.05,686.28,686.2625,145.607
86.625,186285,0.2999,0.3795,287.3475,1000.2,2.6003,5000.3247,3000.0,2.6004,50000,180.0125,4.6,343.2,72.5676,710.16,1773.1799,19.4388,600.06,94.4,600.06,9.9788,1000.2,66.2137,2.6003,76.7662,2.6004,75.5967,180.0125,4.6,11.1175,5000.3247,28.0932,5000.04,15.7189,3000.0,9.1113,710.16,33.09,9.551,4.338,12.335,26.111,0.1498,1.0056,15.0399,0.1795,0.128,0.1306,0.2439,0.128,0.1306,0.1971,0.1236,543.92,680.15,330.16,252.05,662.0,184.015,43.3974,523.98,20.6161,590.135,489.08,686.28,686.2625,145.607
86.75,186285,0.2999,0.3795,286.5375,1000.2,2.6003,5002.6997,3000.0,2.6004,50000,180.0125,4.6025,343.2,72.5674,710.16,1773.1799,19.4386,600.06,94.4,600.06,9.9787,1000.2,66.2136,2.6003,76.7657,2.6004,75.5962,180.0125,4.6025,11.1136,5002.6997,28.0932,5000.04,15.7189,3000.0,9.1118,710.16,33.09,9.55,4.337,12.334,26.1385,0.1498,1.0057,15.0377,0.1795,0.1279,0.1306,0.2439,0.1279,0.1306,0.197,0.1236,543.92,680.15,330.16,252.05,662.0,184.015,43.3813,523.98,20.6141,590.135,489.11,686.28,686.2625,145.607
86.2,186285,0.2999,0.3795,286.83,1000.2,2.6003,5000.3247,3000.0,2.6004,50000,180.025,4.6025,343.2,72.5671,710.16,1773.1799,19.4383,600.06,94.4,600.06,9.9787,1000.2,66.2135,2.6003,76.7652,2.6004,75.5942,180.025,4.6025,11.1159,5000.3247,28.0932,5000.04,15.7189,3000.0,9.1118,710.16,33.09,9.548,4.336,12.334,26.166,0.1498,1.0059,15.0354,0.1795,0.1279,0.1306,0.2439,0.1279,0.1306,0.197,0.1236,543.92,680.15,330.16,252.05,662.0,184.015,43.3652,523.98,20.6121,590.135,489.11,686.28,686.2625,145.618
86.95,186285,0.2999,0.3795,286.92,1000.2,2.601,5000.3247,3000.0,2.6004,50000,180.025,4.6025,343.23,72.5669,710.16,1773.36,19.4381,600.06,94.4,600.06,9.9786,1000.2,66.2127,2.601,76.7647,2.6004,75.5932,180.025,4.6025,11.1157,5000.3247,28.0932,5000.04,15.7189,3000.0,9.1118,710.16,33.085,9.547,4.337,12.333,26.1935,0.1498,1.0059,15.0332,0.1795,0.1279,0.1306,0.2439,0.1279,0.1306,0.197,0.1236,543.96,680.2,330.16,252.05,662.0,184.015,43.3454,524.01,20.61,590.135,489.14,686.28,686.2625,145.618
86.6,186285,0.2999,0.3795,286.9875,1000.2,2.601,4997.9497,3000.0,2.6004,50000,180.025,4.6025,343.23,72.5666,710.16,1773.36,19.4371,600.12,94.4,600.12,9.9785,1000.2,66.2124,2.601,76.7642,2.6004,75.5922,180.025,4.6025,11.1193,4997.9497,28.0932,5000.04,15.7189,3000.0,9.1118,710.16,33.085,9.546,4.339,12.333,26.2155,0.1498,1.006,15.0396,0.1795,0.1279,0.1305,0.2439,0.1279,0.1305,0.197,0.1236,543.96,680.2,330.16,252.075,662.0,184.015,43.3292,524.01,20.608,590.135,489.17,686.28,686.2625,145.618
86.75,186285,0.2999,0.3795,286.56,1000.2,2.601,5000.3247,3000.0,2.6006,50000,180.0125,4.6025,343.23,72.5664,710.16,1773.36,19.4366,600.12,94.4,600.12,9.9784,1000.2,66.212,2.601,76.7629,2.6006,75.5927,180.0125,4.6025,11.1166,5000.3247,28.0932,5000.04,15.7189,3000.0,9.1118,710.16,33.085,9.544,4.34,12.333,26.232,0.1498,1.006,15.0377,0.1795,0.1279,0.1305,0.2439,0.1279,0.1305,0.1969,0.1235,543.96,680.2,330.2,252.075,662.0,184.015,43.313,524.01,20.6059,590.135,489.17,686.28,686.3,145.618
86.95,186285,0.2999,0.3795,286.7175,1000.8,2.601,5000.3247,3000.0,2.6,50000,180.0125,4.6025,343.23,72.5661,710.16,1773.36,19.4361,600.12,94.4,600.12,9.9776,1000.8,66.2117,2.601,76.7644,2.6,75.5922,180.0125,4.6025,11.1165,5000.3247,28.0932,5000.04,15.7189,3000.0,9.1113,710.16,33.08,9.543,4.341,12.332,26.2485,0.1498,1.006,15.0357,0.1795,0.1279,0.1305,0.2439,0.1279,0.1305,0.1969,0.1235,544.0,680.2,330.2,252.075,662.0,184.015,43.293,524.04,20.6039,590.135,489.2,686.28,686.3,145.618
86.4,186285,0.2999,0.3795,287.3475,1000.8,2.601,5000.3247,3000.0,2.6,50000,180.0125,4.605,343.23,72.5658,710.16,1773.36,19.4356,600.12,94.4,600.12,9.9772,1000.8,66.2114,2.601,76.7644,2.6,75.5917,180.0125,4.605,11.1163,5000.3247,28.0931,5000.04,15.7189,3000.0,9.1113,710.16,33.08,9.542,4.341,12.333,26.2595,0.1498,1.0061,15.0338,0.1795,0.1279,0.1305,0.2439,0.1278,0.1305,0.1969,0.1235,544.0,680.2,330.2,252.075,662.0,184.015,43.2767,524.04,20.6018,590.135,489.2,686.28,686.3,145.618
86.225,186285,0.2999,0.3795,286.515,1000.8,2.601,5000.3247,3000.0,2.6,50000,180.0125,4.605,343.23,72.5656,710.16,1773.36,19.4351,600.12,94.4,600.12,9.9769,1000.8,66.211,2.601,76.7644,2.6,75.5912,180.0125,4.605,11.1161,5000.3247,28.0931,5000.04,15.7189,3000.0,9.1118,710.16,33.08,9.541,4.34,12.333,26.265,0.1498,1.0061,15.0318,0.1794,0.1278,0.1305,0.2439,0.1278,0.1305,0.1969,0.1235,544.0,680.2,330.2,252.075,662.0,184.015,43.2604,524.04,20.5998,590.135,489.23,686.28,686.3,145.618
86.675,186285,0.2999,0.3795,287.3475,1000.8,2.601,5000.3247,3000.0,2.6,50000,180.025,4.605,343.23,72.5653,710.16,1773.36,19.4346,600.12,94.4,600.12,9.9766,1000.8,66.2107,2.601,76.7644,2.6,75.5892,180.025,4.605,11.116,5000.3247,28.0931,5000.04,15.7189,3000.0,9.1118,710.16,33.075,9.541,4.339,12.333,26.276,0.1498,1.0063,15.0299,0.1794,0.1278,0.1305,0.2439,0.1278,0.1305,0.1969,0.1235,544.0,680.2,330.2,252.075,662.0,184.015,43.244,524.04,20.5977,590.135,489.26,686.28,686.3,145.618
86.55,186285,0.2999,0.3795,287.055,1000.8,2.601,5000.3247,3000.0,2.6,50000,180.025,4.605,343.23,72.5651,710.16,1773.36,19.4341,600.12,94.4,600.12,9.9762,1000.8,66.2104,2.601,76.7644,2.6,75.5882,180.025,4.605,11.1158,5000.3247,28.0931,5000.04,15.7189,3000.0,9.1118,710.16,33.075,9.54,4.336,12.332,26.287,0.1498,1.0063,15.0279,0.1793,0.1278,0.1305,0.2439,0.1278,0.1305,0.1968,0.1235,544.0,680.2,330.24,252.1,662.0,184.015,43.2277,524.04,20.5957,590.135,489.26,686.28,686.3,145.618
86.95,186285,0.2999,0.3795,286.695,1000.8,2.601,5000.3247,3000.0,2.6002,50000,180.025,4.605,343.23,72.5642,710.24,1773.36,19.4336,600.12,94.4,600.12,9.9759,1000.8,66.21,2.601,76.7637,2.6002,75.5872,180.025,4.605,11.1156,5000.3247,28.0931,5000.04,15.7189,3000.0,9.1118,710.24,33.075,9.539,4.333,12.332,26.298,0.1498,1.0064,15.026,0.1793,0.1278,0.1305,0.2439,0.1278,0.1304,0.1968,0.1235,544.0,680.2,330.24,252.1,662.0,184.015,43.2114,524.04,20.5937,590.135,489.29,686.28,686.3,145.629
86.525,186285,0.2999,0.3795,287.28,1000.8,2.601,5000.3247,2999.75,2.6002,50000,180.0125,4.605,343.23,72.5638,710.24,1773.36,19.4346,600.0,94.4,600.0,9.9756,1000.8,66.2097,2.601,76.7634,2.6002,75.5877,180.0125,4.605,11.1154,5000.3247,28.0931,5000.04,15.7197,2999.75,9.1118,710.24,33.075,9.538,4.33,12.331,26.3145,0.1498,1.0064,15.024,0.1793,0.1278,0.1304,0.2439,0.1278,0.1304,0.1968,0.1235,544.0,680.2,330.24,252.1,662.05,184.015,43.1951,524.04,20.5916,590.135,489.32,686.28,686.3,145.629
86.575,186285,0.2999,0.3795,286.4025,1000.8,2.601,5000.3247,2999.75,2.6002,50000,180.0125,4.605,343.23,72.5635,710.24,1773.36,19.4346,600.0,94.4,600.0,9.9752,1000.8,66.2094,2.601,76.7632,2.6002,75.5872,180.0125,4.605,11.1153,5000.3247,28.0931,5000.04,15.7199,2999.75,9.1118,710.24,33.07,9.537,4.328,12.331,26.331,0.1498,1.0064,15.0221,0.1793,0.1278,0.1304,0.2439,0.1278,0.1304,0.1968,0.1235,544.0,680.2,330.24,252.1,662.05,184.015,43.1787,524.04,20.5896,590.135,489.32,686.32,686.3,145.629
86.15,186285,0.2999,0.3795,286.5375,1000.8,2.601,5000.3247,2999.75,2.6002,50000,180.0125,4.605,343.23,72.5643,710.08,1773.36,19.4346,600.0,94.4,600.0,9.9749,1000.8,66.209,2.601,76.7629,2.6002,75.5867,180.0125,4.605,11.1151,5000.3247,28.0931,5000.04,15.7202,2999.75,9.1118,710.08,33.07,9.536,4.327,12.331,26.342,0.1498,1.0065,15.0202,0.1792,0.1278,0.1304,0.2439,0.1278,0.1304,0.1968,0.1235,544.0,680.2,330.24,252.1,662.05,184.015,43.1624,524.04,20.5875,590.135,489.35,686.32,686.3,145.629
86.95,186285,0.2999,0.3795,287.235,1000.8,2.6003,5000.3247,2999.75,2.6002,50000,180.0125,4.6075,343.26,72.5642,710.08,1773.36,19.4346,600.0,94.4,600.0,9.9746,1000.8,66.2094,2.6003,76.7627,2.6002,75.5862,180.0125,4.6075,11.1149,5000.3247,28.0931,5000.04,15.7204,2999.75,9.1113,710.08,33.07,9.535,4.326,12.33,26.3585,0.1498,1.0065,15.0182,0.1792,0.1278,0.1304,0.2439,0.1278,0.1304,0.1967,0.1234,544.0,680.2,330.28,252.1,662.05,184.015,43.1461,524.04,20.5855,590.135,489.38,686.32,686.3,145.629
86.325,186285,0.2999,0.3795,287.1,1000.8,2.6003,5000.3247,2999.75,2.6002,50000,180.025,4.6075,343.26,72.5641,710.08,1773.36,19.4346,600.0,94.4,600.0,9.9742,1000.8,66.2094,2.6003,76.7624,2.6002,75.5842,180.025,4.6075,11.1148,5000.3247,28.093,5000.04,15.7207,2999.75,9.1113,710.08,33.065,9.534,4.324,12.33,26.3695,0.1498,1.0066,15.0163,0.1792,0.1277,0.1304,0.2439,0.1277,0.1304,0.1967,0.1234,544.0,680.2,330.28,252.125,662.05,184.015,43.1298,524.04,20.5834,590.135,489.38,686.32,686.3,145.629
86.9,186285,0.2999,0.3795,286.83,1000.2,2.6003,5000.3247,3000.75,2.6002,50000,180.025,4.6075,343.26,72.564,710.08,1773.5399,19.4338,600.06,94.4,600.06,9.9747,1000.2,66.2093,2.6003,76.7622,2.6002,75.5832,180.025,4.6075,11.1146,5000.3247,28.0938,4999.1797,15.7179,3000.75,9.1113,710.08,33.065,9.533,4.323,12.33,26.386,0.1498,1.0066,15.0143,0.1791,0.1277,0.1304,0.2439,0.1277,0.1303,0.1967,0.1234,544.0,680.2,330.28,252.125,662.05,184.015,43.1135,524.04,20.5814,590.135,489.41,686.32,686.3,145.629
86.025,186285,0.2999,0.3795,286.65,1000.2,2.6003,4997.9497,3000.75,2.6002,50000,180.025,4.6075,343.26,72.5639,710.08,1773.5399,19.4336,600.06,94.4,600.06,9.9746,1000.2,66.2092,2.6003,76.7619,2.6002,75.5822,180.025,4.6075,11.1182,4997.9497,28.0933,5000.04,15.7172,3000.75,9.1113,710.08,33.065,9.532,4.321,12.329,26.408,0.1498,1.0066,15.0124,0.1791,0.1277,0.1304,0.2439,0.1277,0.1303,0.1966,0.1234,544.0,680.2,330.28,252.125,662.05,184.015,43.0971,524.04,20.5793,590.135,489.41,686.32,686.3,145.629
