DR1106.PV,TI_1145.PV,TI1105A.PV,FRSA1101.PV,FRC1102.MV,FI1102.PV,FRC1102.PV,PDR1106.PV,TIC_1101.MV,FIC_1122.MV,FIC_1127.PV,TIA2872.PV,PI_1180.PV,WR1104.PV,FRC1424.PV,TIA2876.PV,FV1111.OUT,FIC_1122.PV,PDR1401.PV,PR1102A.PV,FRC1113.PV,PRCA1101B.MV,LRCA1101.PV,LRCA1101.MV,DR1108.PV,FRCA1111.MV,FIC_1127.MV,FV1112.OUT,DR1105.PV,FRC1113.MV,FT_1122.PV,FRCA1112.MV,FRQ1623.PV,DR1107.PV,FI_1127.PV,PDRSA1104.PV,FI1112.PV,PIC1101A.PV,FV1110.OUT,FI1113.PV,AR1410B.PV,PDRCA1109.PV,TIC_1101.PV,TIA2877.PV,TIC_1155.MV,TIA2875.PV,PDR1103.PV,PI_1138B.PV,DR1103.PV,FRC1107.MV,PI_1132A.PV,FRCA1112.PV,TIA2874.PV,TIA2873.PV,WRA1103.PV,FRCA1110.MV,TI_1144.PV,DR1110.PV
57.6375,489.83,539.88,173.782,10.2549,1000.2,1000.2,4.22,85.6135,72.9941,600.06,84.585,0.2434,145.695,2.9775,83.52,28.1204,710,12.302,0.2321,2.6,14.8957,32.99,65.4009,358.2,28.1204,19.8766,15.7351,3.8484,77.5338,710,15.7351,9.1108,287.055,600.06,-15.062,2999.75,14.8957,11.1301,2.6,86.425,11.814,520.14,81.975,21.716,82.2675,9.528,0.165,57.6,66.8734,0.2195,2999.75,85.26,85.035,148.6687,11.1301,518.45,571.6
57.525,489.83,539.96,173.768,10.2548,1000.2,1000.2,4.228,85.5979,72.9941,600.06,84.5775,0.2434,145.695,2.9775,83.5125,28.1204,710,12.302,0.2321,2.6,14.8957,32.99,65.3996,357.9245,28.1204,19.8764,15.7353,4.7125,77.5338,710,15.7353,9.1108,286.8525,600.06,-15.0455,2999.75,14.8957,11.1264,2.6,86.175,11.844,520.26,81.9525,21.7159,82.2675,9.527,0.165,57.5625,66.8733,0.2196,2999.75,85.245,85.05,148.6687,11.1264,518.45,571.5
57.6,489.83,540.04,173.768,10.2547,1000.2,1000.2,4.236,85.5855,72.9941,600.12,84.57,0.2434,145.695,2.98,83.4825,28.1204,710,12.302,0.2321,2.6,14.8957,32.995,65.449,358.5444,28.1204,19.8754,15.7356,3.9234,77.5338,710,15.7356,9.1108,286.605,600.12,-15.0235,2999.75,14.8957,11.1253,2.6,86.95,11.874,520.35,81.9675,21.7158,82.305,9.526,0.165,57.5625,66.8733,0.2197,2999.75,85.2525,85.0425,148.6687,11.1253,518.45,571.85
57.6,489.83,540.16,173.768,10.2546,1000.2,1000.2,4.244,85.5691,72.9935,600.12,84.6225,0.2433,145.684,2.98,83.4375,28.1203,710.08,12.302,0.2321,2.6,14.8957,32.995,65.4484,358.4067,28.1203,19.8749,15.7328,4.8328,77.5338,710.08,15.7328,9.1108,287.1225,600.12,-15.0015,3000.75,14.8957,11.1279,2.6,86.175,11.904,520.47,82.0125,21.7158,82.2675,9.525,0.165,57.6,66.8732,0.2198,3000.75,85.275,85.02,148.6575,11.1279,518.45,571.2
57.5625,489.83,540.28,173.768,10.2546,1000.2,1000.2,4.253,85.5559,72.9934,600.12,84.5925,0.2433,145.684,2.9825,83.4075,28.1203,710.08,12.302,0.232,2.6,14.8957,32.995,65.4478,358.51,28.1203,19.8744,15.7321,4.2078,77.5338,710.08,15.7321,9.1108,287.28,600.12,-14.9795,3000.75,14.8957,11.1279,2.6,86.125,11.934,520.56,82.0275,21.7157,82.2975,9.523,0.165,57.525,66.8731,0.2199,3000.75,85.2375,85.0275,148.6575,11.1279,518.45,571.25
57.6,489.83,540.4,173.782,10.2545,1000.2,1000.2,4.263,85.5386,72.9933,600,84.6,0.2432,145.684,2.9825,83.3775,28.1203,710.08,12.302,0.232,2.6002,14.8957,33,65.4978,357.7868,28.1203,19.8754,15.7343,4.2078,77.533,710.08,15.7343,9.1108,287.235,600,-14.9575,2999.75,14.8957,11.128,2.6002,86.65,11.964,520.68,82.02,21.7156,82.26,9.522,0.1649,57.6,66.873,0.22,2999.75,85.29,85.035,148.6575,11.128,518.45,571.5
57.525,489.83,540.52,173.782,10.2544,1000.2,1000.2,4.272,85.5209,72.9932,600,84.5925,0.2432,145.684,2.985,83.4225,28.1203,710.08,12.302,0.232,2.6002,14.8957,33,65.4978,358.0967,28.1203,19.8754,15.7346,4.2266,77.5328,710.08,15.7346,9.1113,287.28,600,-14.9355,2999.75,14.8957,11.1281,2.6002,86.1,11.994,520.8,81.99,21.7155,82.29,9.521,0.1649,57.5625,66.8729,0.2201,2999.75,85.245,85.0575,148.6575,11.1281,518.45,571.5
57.6,489.83,540.64,173.782,10.2543,1000.2,1000.2,4.282,85.5026,72.993,600.18,84.6225,0.2432,145.684,2.985,83.4375,28.1203,710.08,12.302,0.232,2.6002,14.8957,33,65.4978,358.3723,28.1203,19.8731,15.7348,4.3516,77.5325,710.08,15.7348,9.1113,287.4375,600.18,-14.919,2999.75,14.8957,11.1282,2.6002,86.075,12.018,520.92,81.96,21.7155,82.2675,9.52,0.1649,57.5625,66.8728,0.2202,2999.75,85.2825,85.0125,148.6575,11.1282,518.45,571.65
57.5625,489.83,540.76,173.782,10.2542,1000.2,1000.2,4.291,85.4838,72.9929,600.18,84.57,0.2431,145.673,2.9875,83.4825,28.1203,710.08,12.302,0.2319,2.6002,14.8957,33.005,65.5484,358.1312,28.1203,19.8724,15.7351,4.0625,77.5323,710.08,15.7351,9.1113,287.46,600.18,-14.897,2999.75,14.8957,11.1282,2.6002,86.925,12.042,521.04,81.975,21.7154,82.305,9.519,0.1649,57.5625,66.8728,0.2203,2999.75,85.32,84.975,148.6462,11.1282,518.45,571.5
57.6375,489.83,540.88,173.768,10.2541,1000.2,1000.2,4.301,85.4684,72.9928,600,84.5625,0.2431,145.673,2.9875,83.4975,28.1203,710.08,12.302,0.2319,2.6002,14.8957,33.005,65.549,357.7179,28.1203,19.8739,15.7353,4.7922,77.532,710.08,15.7353,9.1113,286.6275,600,-14.875,2999.75,14.8957,11.1283,2.6002,86.875,12.066,521.13,81.9375,21.7153,82.26,9.518,0.1649,57.6,66.8727,0.2204,2999.75,85.2975,84.9525,148.6462,11.1283,518.48,571.35
57.525,489.86,541,173.768,10.2541,1000.2,1000.2,4.31,85.4488,72.9927,600,84.57,0.2431,145.673,2.9875,83.4525,28.1203,710.08,12.302,0.2319,2.6004,14.8957,33.01,65.6003,358.3723,28.1203,19.8739,15.7356,4.0641,77.531,710.08,15.7356,9.1113,286.965,600,-14.8585,2999.75,14.8957,11.1284,2.6004,86.2,12.084,521.25,81.9075,21.7152,82.2675,9.516,0.1648,57.6,66.8726,0.2205,2999.75,85.335,84.9225,148.6462,11.1284,518.48,571.45
57.6,489.86,541.12,173.768,10.254,1000.2,1000.2,4.318,85.4287,72.9919,600.06,84.5925,0.2431,145.673,2.99,83.49,28.1202,710.16,12.302,0.2319,2.6004,14.8957,33.01,65.6015,357.8212,28.1202,19.8731,15.7328,4.0641,77.5305,710.16,15.7328,9.1113,286.6275,600.06,-14.842,3000.75,14.8957,11.1285,2.6004,86.25,12.096,521.37,81.9225,21.7152,82.26,9.515,0.1648,57.525,66.8725,0.2206,3000.75,85.2975,84.9375,148.6462,11.1285,518.48,571.15
57.5625,489.86,541.2,173.782,10.2539,1000.2,1000.2,4.326,85.4119,72.9917,600.06,84.585,0.2431,145.673,2.99,83.5275,28.1202,710.16,12.302,0.2319,2.6004,14.8957,33.015,65.6534,358.0279,28.1202,19.8729,15.7321,4.6203,77.53,710.16,15.7321,9.1113,286.8975,600.06,-14.8255,3000.75,14.8957,11.1286,2.6004,86.375,12.108,521.46,81.975,21.7151,82.26,9.514,0.1648,57.6,66.8724,0.2207,3000.75,85.3125,84.9375,148.635,11.1286,518.48,571.95
57.525,489.86,541.32,173.782,10.2538,1000.2,1000.2,4.333,85.3947,72.9914,600.06,84.5775,0.2431,145.662,2.99,83.5125,28.1202,710.16,12.302,0.2319,2.6004,14.8957,33.02,65.7059,357.9245,28.1202,19.8726,15.7313,3.8594,77.5295,710.16,15.7313,9.1118,287.1675,600.06,-14.809,3000.75,14.8957,11.1286,2.6004,86.375,12.114,521.55,81.945,21.715,82.29,9.513,0.1648,57.6,66.8723,0.2207,3000.75,85.32,84.9675,148.635,11.1286,518.51,571.85
57.6375,489.86,541.4,173.81,10.2537,1000.2,1000.2,4.34,85.3772,72.9912,600.06,84.615,0.2431,145.662,2.9925,83.4975,28.1202,710.16,12.302,0.2319,2.6,14.8957,33.02,65.7084,357.959,28.1202,19.8724,15.7336,3.8594,77.5305,710.16,15.7336,9.1113,286.8075,600.06,-14.798,2999.75,14.8957,11.1287,2.6,86.925,12.114,521.64,81.9525,21.7149,82.245,9.513,0.1648,57.5625,66.8715,0.2208,2999.75,85.35,84.96,148.635,11.1287,518.51,571.8
57.525,489.89,541.48,173.81,10.2536,1000.2,1000.2,4.345,85.363,72.9909,600.06,84.6075,0.2431,145.662,2.9925,83.505,28.1202,710.16,12.302,0.2319,2.6,14.8957,33.025,65.7615,357.7523,28.1202,19.8721,15.7338,3.9609,77.5305,710.16,15.7338,9.1113,286.9425,600.06,-14.787,2999.75,14.8957,11.1288,2.6,86.925,12.102,521.7,81.93,21.7149,82.275,9.512,0.1648,57.6,66.8712,0.2208,2999.75,85.305,85.0125,148.635,11.1288,518.51,571.5
57.6,489.89,541.56,173.81,10.2536,1000.2,1000.2,4.349,85.3486,72.9907,600,84.615,0.2431,145.662,2.9925,83.535,28.1202,710.16,12.302,0.2319,2.6004,14.8957,33.025,65.7647,358.0623,28.1202,19.8726,15.7341,4.2562,77.529,710.16,15.7341,9.1118,286.47,600,-14.787,2999.75,14.8957,11.1289,2.6004,86.2,12.084,521.76,81.9375,21.7148,82.2825,9.512,0.1648,57.525,66.8708,0.2209,2999.75,85.2675,85.005,148.635,11.1289,518.51,571.85
57.5625,489.89,541.6,173.796,10.2535,1000.2,1000.2,4.351,85.3378,72.9904,600,84.5775,0.2431,145.651,2.99,83.565,28.1202,710.16,12.302,0.2319,2.6004,14.8957,33.03,65.8184,357.7179,28.1202,19.8726,15.7343,4.7094,77.5285,710.16,15.7343,9.1118,286.965,600,-14.787,2999.75,14.8957,11.129,2.6004,86.55,12.06,521.79,81.8925,21.7147,82.2675,9.511,0.1648,57.6,66.8713,0.2209,2999.75,85.2225,85.065,148.6237,11.129,518.54,570.95
57.5625,489.92,541.64,173.796,10.2534,1000.2,1000.2,4.352,85.3305,72.9902,600,84.555,0.2432,145.651,2.99,83.6025,28.1202,710.16,12.302,0.232,2.6004,14.8957,33.03,65.8222,358.3723,28.1202,19.8726,15.7346,3.9672,77.528,710.16,15.7346,9.1113,287.3925,600,-14.7925,2999.75,14.8957,11.129,2.6004,86.275,12.024,521.79,81.93,21.7146,82.305,9.512,0.1648,57.525,66.8712,0.2209,2999.75,85.23,85.0275,148.6237,11.129,518.54,570.95
57.6,489.92,541.64,173.81,10.2533,1000.2,1000.2,4.35,85.3271,72.9899,600,84.54,0.2432,145.651,2.99,83.64,28.1202,710.16,12.303,0.232,2.5998,14.8957,33.035,65.8766,357.5801,28.1202,19.8726,15.7348,4.4781,77.5297,710.16,15.7348,9.1108,286.92,600,-14.8035,2999.75,14.8957,11.1291,2.5998,86.45,11.976,521.76,81.9,21.7145,82.335,9.512,0.1648,57.6,66.8711,0.2208,2999.75,85.2525,85.005,148.6237,11.1291,518.54,571.8
57.5625,489.92,541.64,173.81,10.2532,1000.2,1000.2,4.345,85.3237,72.9903,599.94,84.525,0.2433,145.651,2.9875,83.61,28.1201,710.08,12.303,0.2321,2.5998,14.8957,33.035,65.8809,357.9245,28.1201,19.8734,15.7351,4.15,77.53,710.08,15.7351,9.1108,286.7175,599.94,-14.82,2999.75,14.8957,11.1292,2.5998,86.075,11.922,521.73,81.885,21.7145,82.365,9.513,0.1649,57.5625,66.871,0.2208,2999.75,85.2375,85.0425,148.6237,11.1292,518.57,571.55
57.6,489.92,541.6,173.824,10.2531,1000.2,1000.2,4.338,85.328,72.9914,599.94,84.5175,0.2434,145.651,2.985,83.55,28.1201,709.92,12.303,0.2321,2.5998,14.8957,33.035,65.8853,357.649,28.1201,19.8736,15.7353,4.8078,77.5302,709.92,15.7353,9.1108,286.56,599.94,-14.8475,2999.75,14.8957,11.1293,2.5998,86.875,11.856,521.64,81.8775,21.7144,82.3725,9.514,0.1649,57.6,66.8709,0.2207,2999.75,85.2,85.065,148.6237,11.1293,518.57,571.1
57.6,489.95,541.52,173.824,10.2531,1000.2,1000.2,4.328,85.3364,72.9915,599.88,84.5325,0.2434,145.651,2.9825,83.4975,28.1201,709.92,12.303,0.2322,2.5996,14.8957,33.04,65.9403,358.0623,28.1201,19.8746,15.7356,4.8078,77.5312,709.92,15.7356,9.1102,287.145,599.88,-14.875,2999.75,14.8957,11.1293,2.5996,86.1,11.778,521.52,81.8475,21.7143,82.3725,9.515,0.1649,57.5625,66.8708,0.2205,2999.75,85.2,85.1175,148.6237,11.1293,518.57,571.45
57.6,489.95,541.4,173.81,10.2537,999.6,999.6,4.314,85.3453,72.9904,599.88,84.5475,0.2435,145.651,2.98,83.49,28.1201,710.08,12.303,0.2323,2.6,14.8957,33.04,65.9453,357.9934,28.1201,19.8751,15.7328,4.0812,77.5302,710.08,15.7328,9.1108,286.8525,599.88,-14.9135,3000.75,14.8957,11.1294,2.6,86.675,11.688,521.4,81.87,21.7142,82.41,9.517,0.165,57.5625,66.8708,0.2203,3000.75,85.2075,85.0725,148.6237,11.1294,518.57,571.3
57.6,489.95,541.24,173.81,10.2539,999.6,999.6,4.296,85.3622,72.9909,599.82,84.51,0.2436,145.651,2.9775,83.535,28.1201,710,12.304,0.2324,2.6,14.8957,33.04,65.9503,358.3378,28.1201,19.8764,15.7321,4.6531,77.5302,710,15.7321,9.1108,287.415,599.82,-14.9575,3000.75,14.8957,11.1295,2.6,86.125,11.598,521.22,81.8325,21.7142,82.3575,9.519,0.165,57.525,66.8707,0.2201,3000.75,85.1775,85.0575,148.6237,11.1295,518.6,571.35
57.6,489.95,541.04,173.796,10.2541,999.6,999.6,4.274,85.3873,72.9909,599.76,84.5625,0.2438,145.651,2.975,83.505,28.1201,710,12.304,0.2325,2.5998,14.8957,33.04,65.9553,357.7523,28.1201,19.8779,15.7313,3.8797,77.531,710,15.7313,9.1108,287.37,599.76,-15.0015,3000.75,14.8957,11.1296,2.5998,86.25,11.484,520.98,81.8175,21.7141,82.32,9.521,0.1651,57.6,66.8706,0.2198,3000.75,85.1625,85.0875,148.6237,11.1296,518.6,571.6
57.5625,489.98,540.84,173.81,10.2542,999.6,999.6,4.248,85.4134,72.9909,599.88,84.5625,0.2438,145.651,2.97,83.4675,28.1201,710,12.304,0.2326,2.5998,14.9044,33.04,65.9603,357.8557,28.1201,19.8774,15.7336,3.8797,77.5312,710,15.7336,9.1102,286.785,599.88,-15.0565,2999.75,14.8957,11.1297,2.5998,86.55,11.364,520.74,81.8475,21.714,82.305,9.524,0.1651,57.6,66.8705,0.2195,2999.75,85.1775,85.0425,148.6237,11.1297,518.6,571.4
57.6,489.98,540.56,173.81,10.2544,999.6,999.6,4.217,85.4442,72.9915,599.88,84.57,0.2439,145.651,2.9675,83.5125,28.1201,709.92,12.304,0.2327,2.5996,14.9046,33.04,65.9653,358.4756,28.1201,19.8779,15.7338,4.5312,77.5322,709.92,15.7338,9.1102,287.37,599.88,-15.1115,2999.75,14.9044,11.1297,2.5996,86.65,11.304,520.47,81.825,21.7139,82.3275,9.527,0.1652,57.525,66.8704,0.219,2999.75,85.1775,85.005,148.6237,11.1297,518.6,571.25
57.5625,489.98,540.28,173.81,10.2546,999.6,999.6,4.178,85.4724,72.9917,599.88,84.555,0.2439,145.662,2.9675,83.5575,28.1201,709.92,12.305,0.2327,2.5996,14.9049,33.035,65.9197,357.959,28.1201,19.8784,15.7341,4.0703,77.5327,709.92,15.7341,9.1102,286.9875,599.88,-15.15,2999.75,14.9046,11.1298,2.5996,86.35,11.328,520.23,81.8475,21.7139,82.305,9.529,0.1652,57.6,66.8703,0.2184,2999.75,85.17,84.99,148.635,11.1298,518.6,571.8
57.6,489.98,540.04,173.824,10.2547,999.6,999.6,4.131,85.494,72.9918,599.88,84.6,0.2439,145.662,2.9675,83.52,28.12,709.92,12.305,0.2326,2.5996,14.9052,33.035,65.924,358.3378,28.12,19.8789,15.7343,4.0703,77.5332,709.92,15.7343,9.1102,286.7175,599.88,-15.1555,2999.75,14.9049,11.1299,2.5996,86.725,11.364,520.05,81.84,21.7138,82.2675,9.53,0.1652,57.5625,66.8702,0.2179,2999.75,85.14,84.99,148.635,11.1299,518.6,570.95
57.5625,489.98,539.84,173.824,10.2549,999.6,999.6,4.088,85.5164,72.9919,599.88,84.645,0.2438,145.662,2.97,83.4825,28.12,709.92,12.306,0.2326,2.5998,14.9055,33.03,65.8778,358.5789,28.12,19.8794,15.7346,3.9203,77.533,709.92,15.7346,9.1102,286.605,599.88,-15.15,2999.75,14.9052,11.13,2.5998,86.05,11.376,519.87,81.8625,21.7137,82.29,9.53,0.1652,57.5625,66.8702,0.2175,2999.75,85.155,84.9675,148.635,11.13,518.6,571.15
57.6375,489.98,539.68,173.838,10.2551,999.6,999.6,4.063,85.5319,72.992,599.88,84.5925,0.2438,145.662,2.97,83.505,28.12,709.92,12.307,0.2326,2.5998,14.9057,33.03,65.8815,357.959,28.12,19.8799,15.7348,3.9203,77.5332,709.92,15.7348,9.1102,287.145,599.88,-15.1445,2999.75,14.9055,11.13,2.5998,86.2,11.412,519.75,81.8775,21.7136,82.2825,9.531,0.1652,57.5625,66.8701,0.2174,2999.75,85.155,84.99,148.635,11.13,518.6,571.75
57.6,489.98,539.52,173.852,10.2552,999.6,999.6,4.055,85.548,72.9921,599.88,84.555,0.2438,145.673,2.97,83.4675,28.12,709.92,12.307,0.2326,2.5998,14.906,33.025,65.8346,358.51,28.12,19.8804,15.7351,4.0328,77.5335,709.92,15.7351,9.1102,287.325,599.88,-15.1335,2999.75,14.9057,11.1301,2.5998,86.975,11.436,519.63,81.8925,21.7136,82.335,9.531,0.1652,57.5625,66.87,0.2175,2999.75,85.17,84.96,148.6462,11.1301,518.6,571.9
57.525,489.98,539.44,173.852,10.2554,999.6,999.6,4.058,85.5607,72.9923,599.88,84.5625,0.2438,145.673,2.97,83.505,28.12,709.92,12.308,0.2326,2.5998,14.9063,33.02,65.7872,357.8557,28.12,19.8809,15.7353,3.8766,77.5337,709.92,15.7353,9.1102,286.875,599.88,-15.128,2999.75,14.906,11.1302,2.5998,86.475,11.448,519.54,81.8625,21.7135,82.365,9.531,0.1652,57.5625,66.8699,0.2176,2999.75,85.215,85.02,148.6462,11.1302,518.6,571.05
57.6,489.98,539.32,173.852,10.2548,1000.2,1000.2,4.069,85.5701,72.9924,600.06,84.57,0.2438,145.673,2.97,83.505,28.12,709.92,12.308,0.2326,2.5998,14.9066,33.02,65.7897,358.6133,28.12,19.8791,15.7326,4.7531,77.534,709.92,15.7326,9.1096,287.1675,600.06,-15.128,3000.75,14.9063,11.1273,2.5998,86.575,11.448,519.48,81.9225,21.7134,82.3575,9.531,0.1652,57.6,66.8706,0.2178,3000.75,85.185,85.035,148.6462,11.1273,518.6,571.05
57.6,489.95,539.24,173.852,10.2547,1000.2,1000.2,4.083,85.5797,72.9925,600.06,84.6075,0.2438,145.673,2.97,83.4975,28.1207,709.92,12.308,0.2326,2.5998,14.9069,33.015,65.7415,357.6835,28.1207,19.8789,15.7318,4.0312,77.5342,709.92,15.7318,9.1096,286.5825,600.06,-15.1335,3000.75,14.9066,11.1264,2.5998,86.725,11.46,519.42,81.8925,21.7133,82.38,9.531,0.1652,57.6,66.8707,0.218,3000.75,85.2,85.0725,148.6462,11.1264,518.6,571
57.525,489.95,539.2,173.852,10.2546,1000.2,1000.2,4.094,85.5896,72.9926,600.06,84.6375,0.2438,145.673,2.9675,83.535,28.121,709.92,12.308,0.2326,2.5998,14.9071,33.015,65.7434,357.8557,28.121,19.8786,15.7311,4.6266,77.5345,709.92,15.7311,9.1096,286.605,600.06,-15.139,3000.75,14.9069,11.1247,2.5998,86.475,11.46,519.36,81.8925,21.7132,82.335,9.532,0.1652,57.5625,66.8709,0.2181,3000.75,85.2525,85.0575,148.6462,11.1247,518.57,571.95
57.525,489.95,539.12,173.838,10.2553,999.6,999.6,4.103,85.5959,72.9928,599.94,84.615,0.2438,145.673,2.9675,83.5575,28.1205,709.92,12.308,0.2326,2.5996,14.9074,33.015,65.7453,358.6133,28.1205,19.8799,15.7333,4.2172,77.5355,709.92,15.7333,9.1102,286.695,599.94,-15.15,2999.75,14.9071,11.1273,2.5996,86.2,11.466,519.33,81.9,21.7132,82.2975,9.532,0.1652,57.6,66.8703,0.2181,2999.75,85.215,85.0725,148.6462,11.1273,518.57,571.75
57.6,489.95,539.08,173.838,10.2555,999.6,999.6,4.109,85.6024,72.9929,599.94,84.615,0.2438,145.684,2.9675,83.5575,28.1204,709.92,12.308,0.2325,2.5996,14.9077,33.01,65.6965,358.1312,28.1204,19.8801,15.7336,4.6797,77.536,709.92,15.7336,9.1102,286.83,599.94,-15.1555,2999.75,14.9074,11.1311,2.5996,86.725,11.484,519.3,81.915,21.7131,82.2675,9.533,0.1652,57.6,66.8702,0.2182,2999.75,85.185,85.08,148.6575,11.1311,518.57,571.5
57.5625,489.95,539.04,173.838,10.2549,1000.2,1000.2,4.113,85.609,72.993,599.94,84.5625,0.2438,145.684,2.9675,83.5125,28.1204,709.92,12.308,0.2325,2.6002,14.908,33.01,65.6978,358.4067,28.1204,19.8804,15.7338,3.9891,77.5343,709.92,15.7338,9.1102,287.37,599.94,-15.161,2999.75,14.9077,11.1287,2.6002,86.675,11.49,519.27,81.9525,21.713,82.2375,9.533,0.1652,57.6,66.8702,0.2182,2999.75,85.245,85.11,148.6575,11.1287,518.57,571.3
57.6,489.95,539.04,173.838,10.2548,1000.2,1000.2,4.116,85.6157,72.9931,599.94,84.555,0.2438,145.684,2.9675,83.4675,28.1204,709.92,12.308,0.2325,2.6002,14.9082,33.01,65.699,357.7868,28.1204,19.8806,15.7341,4.6734,77.534,709.92,15.7341,9.1102,286.965,599.94,-15.161,2999.75,14.908,11.1288,2.6002,86.8,11.49,519.24,81.9975,21.7129,82.275,9.533,0.1652,57.6,66.8701,0.2183,2999.75,85.2375,85.125,148.6575,11.1288,518.57,571.05
57.6,489.95,539,173.838,10.2547,1000.2,1000.2,4.121,85.6225,72.9932,600.06,84.5325,0.2438,145.684,2.9675,83.4525,28.1204,709.92,12.308,0.2325,2.6002,14.8999,33.005,65.6497,357.6835,28.1204,19.8794,15.7343,4.6734,77.5338,709.92,15.7343,9.1102,287.1,600.06,-15.172,2999.75,14.9082,11.1251,2.6002,86.1,11.478,519.21,82.005,21.7129,82.26,9.534,0.1652,57.6,66.8707,0.2184,2999.75,85.26,85.0725,148.6575,11.1251,518.57,571.9
57.525,489.92,539,173.824,10.2554,999.6,999.6,4.126,85.6257,72.9934,600.06,84.5325,0.2438,145.684,2.9675,83.4675,28.1204,709.92,12.308,0.2325,2.5996,14.8999,33.005,65.6503,357.8557,28.1204,19.8791,15.7346,4.7422,77.5358,709.92,15.7346,9.1096,287.1,600.06,-15.183,2999.75,14.8999,11.1277,2.5996,86.35,11.478,519.21,81.99,21.7128,82.3125,9.534,0.1652,57.5625,66.8709,0.2184,2999.75,85.26,85.1175,148.6575,11.1277,518.54,571.5
57.6375,489.92,538.96,173.824,10.2556,999.6,999.6,4.129,85.6326,72.9935,600.06,84.57,0.2438,145.684,2.9675,83.43,28.1204,709.92,12.308,0.2325,2.5996,14.8999,33.005,65.6509,358.51,28.1204,19.8789,15.7348,4.0078,77.5363,709.92,15.7348,9.1096,287.3025,600.06,-15.194,2999.75,14.8999,11.1277,2.5996,86.675,11.496,519.18,81.99,21.7127,82.3575,9.534,0.1652,57.525,66.8711,0.2184,2999.75,85.215,85.1475,148.6575,11.1277,518.54,571.45
57.5625,489.92,538.96,173.824,10.255,1000.2,1000.2,4.13,85.6359,72.9936,599.94,84.615,0.2438,145.684,2.9675,83.4525,28.1204,709.92,12.308,0.2325,2.6002,14.9085,33,65.6009,358.1312,28.1204,19.8801,15.7351,4.0078,77.5345,709.92,15.7351,9.1102,287.37,599.94,-15.194,2999.75,14.8999,11.1278,2.6002,86.875,11.502,519.18,81.9825,21.7126,82.3575,9.535,0.1652,57.5625,66.8712,0.2184,2999.75,85.2525,85.1775,148.6575,11.1278,518.54,571.55
57.6,489.92,538.96,173.824,10.2549,1000.2,1000.2,4.13,85.6393,72.9937,599.94,84.6525,0.2438,145.684,2.965,83.445,28.1204,709.92,12.306,0.2325,2.6002,14.9088,33,65.6009,357.7868,28.1204,19.8804,15.7353,3.8766,77.5343,709.92,15.7353,9.1102,286.7175,599.94,-15.1885,2999.75,14.9085,11.1279,2.6002,86.1,11.502,519.18,82.0125,21.7126,82.3425,9.535,0.1652,57.6,66.8714,0.2185,2999.75,85.275,85.125,148.6575,11.1279,518.54,571.9
57.5625,489.92,538.96,173.796,10.2556,999.6,999.6,4.132,85.6426,72.9939,600.06,84.6375,0.2438,145.684,2.965,83.43,28.1204,709.92,12.306,0.2325,2.5996,14.9005,33,65.6009,357.7523,28.1204,19.8791,15.7326,4.6813,77.5363,709.92,15.7326,9.1096,287.3925,600.06,-15.1885,3000.75,14.9088,11.128,2.5996,86.475,11.502,519.18,81.975,21.7125,82.32,9.535,0.1652,57.6,66.8716,0.2185,3000.75,85.2825,85.1475,148.6575,11.128,518.54,571.5
57.5625,489.92,538.96,173.796,10.2557,999.6,999.6,4.135,85.6459,72.994,600.12,84.6825,0.2438,145.695,2.965,83.415,28.1203,709.92,12.308,0.2325,2.5996,14.9005,33,65.6009,358.2689,28.1203,19.8781,15.7318,3.9234,77.5368,709.92,15.7318,9.1096,286.965,600.12,-15.1995,3000.75,14.9005,11.1281,2.5996,86,11.502,519.18,81.9375,21.7124,82.3425,9.535,0.1652,57.6,66.8717,0.2185,3000.75,85.3275,85.1475,148.6575,11.1281,518.54,571.75
57.6375,489.89,538.96,173.796,10.2551,1000.2,1000.2,4.137,85.6492,72.9941,599.94,84.72,0.2438,145.695,2.965,83.415,28.1203,709.92,12.308,0.2325,2.6002,14.9005,33,65.6009,358.3034,28.1203,19.8799,15.7341,4.3484,77.535,709.92,15.7341,9.1102,287.1,599.94,-15.205,2999.75,14.9005,11.1281,2.6002,86.175,11.502,519.18,81.945,21.7123,82.3725,9.535,0.1652,57.525,66.8719,0.2186,2999.75,85.29,85.1325,148.6687,11.1281,518.51,572
57.525,489.89,538.96,173.796,10.2551,1000.2,1000.2,4.139,85.6525,72.9942,599.94,84.735,0.2438,145.695,2.965,83.415,28.1203,709.92,12.306,0.2325,2.6002,14.9005,32.995,65.5503,358.2689,28.1203,19.8801,15.7343,4.7687,77.5348,709.92,15.7343,9.1102,286.65,599.94,-15.2105,2999.75,14.9005,11.1282,2.6002,86.575,11.502,519.18,81.915,21.7123,82.38,9.535,0.1652,57.525,66.8721,0.2186,2999.75,85.29,85.125,148.6687,11.1282,518.51,571.4
57.6375,489.89,538.96,173.796,10.255,1000.2,1000.2,4.141,85.6558,72.9943,599.94,84.765,0.2438,145.695,2.965,83.4225,28.1203,709.92,12.306,0.2325,2.6,14.9005,32.995,65.5497,358.4756,28.1203,19.8804,15.7346,4.2594,77.5353,709.92,15.7346,9.1102,287.415,599.94,-15.216,2999.75,14.9005,11.1283,2.6,86.575,11.496,519.18,81.93,21.7122,82.395,9.536,0.1652,57.6375,66.8723,0.2186,2999.75,85.2525,85.1475,148.6687,11.1283,518.51,571.55
