AR1410B.PV,CCSFIC1401.PV,CCSPI1407B.PV,CCSPIC1415.PV,CCSPRC1415.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,FI1102.PV,FI1104.PV,FI1107.PV,FI1110.PV,FI1111.PV,FI1112.PV,FI1113.PV,FI1121.PV,FI1213.PV,FI1424.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1104.MV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FT_1121.PV,FT_1122.PV,FT_1123.PV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1138B.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PR1102B.PV,PR1401.PV,PRA1102.PV,PRCA1101B.MV,PRCA1101B.PV,TI1105A.PV,TI1111.PV,TI1118A.PV,TI1132.PV,TI1212.PV,TI1611.PV,TIA1114.PV,TIA1160A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,TRA1401A.PV,TRC1118A.MV,TRC1118A.PV,WR1104.PV,WRA1103.PV
86.575,187198,0.2986,0.3781,0.3781,57.5625,4.6641,57.6375,283.635,1045.2,9176.8496,2.6033,5012.1997,5011.2197,3006.25,2.657,51000,179.9875,5.385,332.88,72.5271,711.36,1719.8999,19.1071,624.54,91.56,604.74,9.8929,1045.2,100,66.1788,2.6033,76.7234,2.6044,75.6141,179.9875,4.69,11.102,5012.1997,28.108,5011.2197,15.7072,3006.25,9.2372,332.88,711.36,1719.8999,34.07,7.832,1.646,12.278,28.938,0.1493,1.0004,14.8065,0.1899,0.0985,0.1684,0.2418,0.1402,0.0908,1.409,0.1821,0.1899,0.0985,0.1493,0.0908,14.7087,0.1493,610.72,491.625,679.95,282.55,337.2,252.55,661.8,183.95,84.495,85.14,85.35,82.4325,83.5575,82.0275,60,588.21,50,599.0075,493.61,686,686,661.8,5,679.95,143.979,146.925
86.625,187517,0.2979,0.3774,0.3774,57.5625,4.6641,57.525,282.69,1005,9176.8496,2.6558,5015.0498,5014.6597,3008,2.657,51000,179.9875,5.385,335.67,72.4125,725.76,1734.2999,19.2523,604.74,92.32,604.74,9.9243,1005,100,66.1253,2.6558,76.5207,2.657,75.6146,179.9875,5.385,11.091,5015.0498,28.1017,5014.6597,15.6957,3008,9.2372,335.67,725.76,1734.2999,34.325,7.832,1.646,12.245,28.938,0.149,1.0004,14.7087,0.1899,0.0985,0.1684,0.2409,0.1402,0.0908,1.4091,0.1684,0.1899,0.0985,0.149,0.0908,14.6079,0.149,610.72,491.805,679.9,282.15,337.24,252.55,661.75,183.95,84.4725,85.1625,85.29,82.4025,83.55,81.9825,60,594.36,50,599.3,493.79,685.96,685.9625,661.75,5,679.9,143.715,146.6438
86.975,187891,0.2971,0.3765,0.3765,57.5625,4.5344,57.5625,282.6,1048.7999,9416.25,2.7037,5006.9751,5016.3799,3006.25,2.7482,51000,179.9875,5.915,339.18,72.2922,738,1752.2999,19.0713,617.64,93.28,605.1,9.8675,1048.7999,100,66.0587,2.7037,76.2769,2.703,75.6151,179.9875,5.915,11.0959,5006.9751,28.096,5016.3799,15.6929,3006.25,9.3428,339.18,738,1752.2999,34.53,5.299,4.697,12.209,86.1765,0.1487,1.0004,14.6079,0.1537,0.0452,0.1326,0.2398,0.0979,0.0361,1.4092,0.1326,0.155,0.0452,0.1487,0.0361,14.5126,0.1487,626.08,492.255,679.85,281.8,337.24,252.55,661.7,183.95,84.51,85.2,85.2975,82.3875,83.5725,82.0275,60,602.97,50,599.6575,494.24,685.88,685.8875,661.7,5,679.85,143.517,146.4413
86.825,188243,0.2963,0.3757,0.3757,57.6,4.5344,57.6375,282.555,1023,9416.25,2.7487,5009.3501,5018.1001,3007.5,2.7482,51000,179.9875,6.34,342.81,72.1553,749.92,1771.2,19.1546,605.1,94.28,605.1,9.8794,1023,100,65.9791,2.7487,75.9787,2.7482,75.6156,179.9875,6.34,11.0884,5009.3501,28.0897,5018.1001,15.6829,3007.5,9.444,342.81,749.92,1771.2,34.83,5.299,4.697,12.132,86.1765,0.1482,1.0004,14.5126,0.1537,0.0452,0.1326,0.2387,0.0979,0.0361,1.4093,0.1326,0.155,0.0452,0.1482,0.0361,14.3629,0.1482,626.08,492.615,679.85,281.4,337.24,252.55,661.6,183.95,84.5625,85.2225,85.275,82.395,83.5425,82.0125,60,609.51,50,600.015,494.63,685.84,685.85,661.6,5,679.85,143.209,146.1263
86.825,188243,0.2963,0.3757,0.3757,57.6,3.9953,57.6375,282.555,1023,9416.25,2.7487,5009.3501,5018.1001,3007.5,2.7482,51000,179.9875,6.34,342.81,72.093,749.92,1771.2,19.1333,605.1,94.28,605.1,9.8698,1023,100,65.9295,2.7487,75.7934,2.7482,75.6161,179.9875,6.34,11.0835,5009.3501,28.0844,5018.1001,15.6754,3007.5,9.444,342.81,749.92,1771.2,34.83,2.943,8.455,12.132,91,0.1482,1.0004,14.3629,0.1537,0.0226,0.1079,0.2387,0.0741,0.0125,1.4093,0.1078,0.1442,0.0226,0.1482,0.0125,14.3465,0.1482,639.92,492.615,679.85,281.4,337.24,252.55,661.6,183.95,84.5625,85.2225,85.275,82.395,83.5425,82.0125,60,609.51,50,600.015,494.63,685.84,685.85,661.6,5,679.85,143.209,146.1263
86.425,188903,0.2947,0.374,0.374,57.6,3.9953,57.525,281.565,1028.4,9489.1494,2.7735,5010.2998,5019.8198,3006.5,2.7396,51000,180,6.6725,347.67,72.0125,752.24,1796.22,19.0776,607.86,95.62,607.86,9.8535,1028.4,100,65.8552,2.7735,75.6404,2.7396,75.6151,180,6.6725,11.0771,5010.2998,28.0777,5019.8198,15.6709,3006.5,9.4616,347.67,752.24,1796.22,35.45,2.943,8.455,12.005,91,0.1471,1.0004,14.3465,0.1419,0.0226,0.1079,0.2365,0.0741,0.0125,1.4094,0.1078,0.1442,0.0226,0.1471,0.0125,14.0115,0.1471,639.92,493.875,679.75,280.65,337.24,252.55,661.45,183.885,84.6225,85.14,85.29,82.4175,83.5425,81.9825,60,621.96,50,600.8275,495.89,685.72,685.7375,661.45,5,679.75,142.67,145.575
86.425,188903,0.2947,0.374,0.374,57.6,3.9953,57.525,281.565,1028.4,9489.1494,2.7735,5010.2998,5019.8198,3006.5,2.6958,51000,180,6.6725,347.67,71.9465,752.24,1796.22,19.0448,607.86,95.62,607.86,9.8417,1028.4,100,65.7974,2.7735,75.4659,2.7396,75.6151,180,6.6725,11.0717,5010.2998,28.0719,5019.8198,15.6644,3006.5,9.4616,347.67,752.24,1796.22,35.45,1.734,5.96,12.005,91,0.1471,1.0004,14.0115,0.1419,0.0184,0.0995,0.2365,0.0674,0.0076,1.4094,0.1078,0.1442,0.0226,0.1471,0.0076,13.9848,0.1471,652.64,493.875,679.75,280.65,337.24,252.55,661.45,183.885,84.6225,85.14,85.29,82.4175,83.5425,81.9825,60,621.96,50,600.8275,495.89,685.72,685.7375,661.45,5,679.75,142.67,144.9563
86.825,189497,0.2933,0.3725,0.3725,57.6,3.8625,57.5625,280.035,1024.2,9450.8994,2.7652,5004.6001,5018.1001,3004.5,2.6958,51000,180,6.735,349.29,71.9205,747.12,1804.6799,19.0136,607.74,96.06,607.74,9.8351,1024.2,100,65.7478,2.7652,75.4557,2.6958,75.6151,180,6.735,11.0753,5004.6001,28.0677,5018.1001,15.6639,3004.5,9.405,349.29,747.12,1804.6799,36.045,1.734,5.96,11.868,91,0.1459,1.0004,13.9848,0.1468,0.0184,0.0995,0.2345,0.0674,0.0076,1.4096,0.0994,0.1499,0.0184,0.1459,0.0076,13.6051,0.1459,652.64,495.27,679.7,279.95,337.28,252.55,661.25,183.885,84.6225,85.17,85.2975,82.38,83.52,82.0425,60,632.97,50,601.64,497.27,685.64,685.625,661.25,5,679.7,142.054,144.9563
86.65,189772,0.2927,0.3718,0.3718,57.6,4.6922,57.5625,279.63,1092.6,9900,2.7562,5002.6997,5018.1001,3003.75,2.6794,51000,180,6.7275,349.29,71.8868,744,1804.6799,18.5733,640.38,96.08,640.38,9.7395,1092.6,100,65.7017,2.7562,75.3974,2.6794,75.6151,180,6.7275,11.0758,5002.6997,28.0624,5018.1001,15.6617,3003.75,9.3769,349.29,744,1804.6799,36.245,1.595,10.796,11.814,91,0.1455,1.0004,13.6051,0.0555,0.0115,0.0995,0.2337,0.0676,0.0078,1.4097,0.0994,0.0507,0.0115,0.1455,0.0078,13.4465,0.1455,657.28,496.17,679.65,279.6,337.28,252.55,661.15,183.82,84.6075,85.17,85.29,82.3575,83.4825,82.065,60,638.82,50,602.0625,498.17,685.56,685.5875,661.15,5,679.65,141.801,144.6975
86.65,189772,0.2927,0.3718,0.3718,57.6,4.6922,57.5625,279.63,1092.6,9325.7998,2.7562,5002.6997,5018.1001,3003.75,2.6794,51000,180,6.7275,349.29,71.8337,744,1804.6799,18.4051,640.38,96.08,597.36,9.7009,1092.6,100,65.6496,2.7562,75.2982,2.6794,75.6151,180,6.7275,11.0744,5002.6997,28.0571,5018.1001,15.6579,3003.75,9.3769,349.29,744,1804.6799,36.245,1.595,3.698,11.814,91,0.1455,1.0004,13.4465,0.1637,0.0206,0.0995,0.2337,0.0676,0.0078,1.4097,0.0994,0.1683,0.0206,0.1455,0.0078,13.4045,0.1455,657.28,496.17,679.65,279.6,337.28,252.55,661.15,183.82,84.6075,85.17,85.29,82.3575,83.4825,82.065,60,638.82,50,602.0625,498.17,685.56,685.5875,661.15,5,679.65,141.801,144.6975
86.275,189926,0.2923,0.3713,0.3713,57.525,4.3906,57.525,278.865,1008,9325.7998,2.7413,5001.2749,5014.6597,3000.75,2.6588,51000,180,6.7175,348.99,71.8075,740.56,1803.0599,18.7746,597.36,95.98,597.36,9.7681,1008,100,65.6125,2.7413,75.2762,2.6588,75.6151,180,6.7175,11.0752,5001.2749,28.0549,5014.6597,15.6632,3000.75,9.3384,348.99,740.56,1803.0599,36.615,1.473,3.698,11.693,91,0.1453,1.0004,13.4045,0.1637,0.0206,0.1011,0.2331,0.069,0.0086,1.4098,0.101,0.1683,0.0206,0.1453,0.0086,13.3195,0.1453,663.36,496.665,679.6,279.2,337.28,252.55,661.05,183.755,84.63,85.14,85.2525,82.3275,83.535,82.05,60,641.97,50,602.4525,498.71,685.52,685.5125,661.05,5,679.6,141.427,144.315
86.475,190135,0.2919,0.3709,0.3709,57.6,4.6391,57.6,277.785,1120.2,9900,2.7435,5001.2749,5013.7998,3000.75,2.661,51000,180,6.735,348.63,71.7579,740.8,1801.26,18.0948,652.62,95.88,637.62,9.6245,1120.2,100,65.5632,2.7435,75.1944,2.661,75.6151,180,6.735,11.0746,5001.2749,28.0514,5013.7998,15.6624,3000.75,9.3428,348.63,740.8,1801.26,36.69,1.324,0.644,11.567,91,0.145,1.0004,13.3195,0.0155,0.0078,0.103,0.2325,0.0698,0.0072,1.4099,0.103,0.0072,0.0078,0.145,0.0072,13.1815,0.145,666.64,497.7,679.55,278.85,337.28,252.55,660.9,183.755,84.6675,85.1325,85.2225,82.3725,83.5125,82.0275,60,647.25,50,602.875,499.73,685.48,685.475,660.9,5,679.55,141.196,144.0788
86.8,190300,0.2916,0.3706,0.3706,57.5625,4.6391,57.6,277.7625,1109.4,9900,2.7383,5000.3247,5012.0801,3000.25,2.6552,51000,180,6.7375,348.18,71.7191,739.6,1798.9199,18.0631,637.62,95.76,637.62,9.5879,1109.4,100,65.5206,2.7383,75.1399,2.6552,75.6151,180,6.7375,11.0754,5000.3247,28.0488,5012.0801,15.6632,3000.25,9.3307,348.18,739.6,1798.9199,36.77,1.324,0.644,11.528,91,0.1448,1.0004,13.1815,0.0152,0.0075,0.1101,0.232,0.0713,0.0069,1.41,0.1052,0.0069,0.0075,0.1448,0.0069,13.0748,0.1448,681.04,497.925,679.5,278.55,337.28,252.55,660.8,183.69,84.6675,85.1475,85.1925,82.395,83.52,82.0275,60,651.84,50,603.265,499.94,685.4,685.4,660.8,5,679.5,140.789,143.6625
86.025,190531,0.2912,0.3701,0.3701,57.6,4.7125,57.525,275.5125,1112.4,9900,2.7262,4998.4248,5008.6396,2999.25,2.6414,51000,180,6.725,347.22,71.6979,736.4,1794.0599,17.8238,644.22,95.5,644.22,9.5386,1112.4,100,65.4865,2.7262,75.1227,2.6414,75.6151,180,6.725,11.0782,4998.4248,28.0483,5008.6396,15.6659,2999.25,9.3021,347.22,736.4,1794.0599,36.92,1.231,0.647,11.397,91,0.1444,1.0004,13.0748,0.0161,0.0084,0.1101,0.2313,0.075,0.0077,1.4102,0.1101,0.0077,0.0083,0.1444,0.0077,12.9232,0.1444,681.04,498.285,679.4,277.85,337.32,252.55,660.6,183.56,84.645,85.1325,85.2225,82.4325,83.5125,82.005,60,659.31,50,604.0125,500.33,685.28,685.2875,660.6,5,679.4,139.975,142.83
86.025,190531,0.2912,0.3701,0.3701,57.6,4.1562,57.525,275.5125,1112.4,9900,2.7262,4998.4248,5008.6396,2999.25,2.6414,51000,180,6.725,347.22,71.6566,736.4,1794.0599,17.6396,644.22,95.5,611.34,9.4918,1112.4,100,65.4444,2.7262,75.0709,2.6414,75.6151,180,6.725,11.0791,4998.4248,28.0458,5008.6396,15.6667,2999.25,9.3021,347.22,736.4,1794.0599,36.92,1.231,0.647,11.397,91,0.1444,1.0004,12.9232,0.0161,0.0084,0.1144,0.2313,0.075,0.0077,1.4102,0.1101,0.0077,0.0083,0.1444,0.0077,12.8715,0.1444,681.04,498.285,679.4,277.85,337.32,252.55,660.6,183.56,84.645,85.1325,85.2225,82.4325,83.5125,82.005,60,659.31,50,604.0125,500.33,685.28,685.2875,660.6,5,679.4,139.975,142.83
86.775,190630,0.2911,0.3699,0.3699,57.5625,4.1562,57.525,274.41,1085.4,9900,2.709,4996.0498,5005.1997,2998.5,2.6238,51000,179.9875,6.71,346.41,71.6453,732.56,1789.74,17.8663,611.34,95.28,611.34,9.4787,1085.4,100,65.4196,2.709,75.0852,2.6238,75.6166,179.9875,6.71,11.0836,4996.0498,28.0463,5005.1997,15.6697,2998.5,9.2642,346.41,732.56,1789.74,37.07,1.23,0.648,11.291,91,0.1446,1.0004,12.8715,0.017,0.0093,0.1144,0.2311,0.0783,0.0086,1.4103,0.1143,0.0087,0.0093,0.1446,0.0086,12.8629,0.1446,687.84,498.735,679.3,277.2,337.32,252.55,660.4,183.43,84.615,85.1175,85.2225,82.425,83.535,82.05,60,660,50,604.7275,500.75,685.2,685.175,660.4,5,679.3,139.15,141.9975
86.775,190630,0.2911,0.3699,0.3699,57.5625,4.1562,57.525,274.41,1085.4,9900,2.709,4996.0498,5005.1997,2998.5,2.6238,51000,179.9875,6.71,346.41,71.6101,732.56,1789.74,17.8191,611.34,95.28,611.34,9.4431,1085.4,100,65.3833,2.709,75.0554,2.6238,75.6171,179.9875,6.71,11.0857,4996.0498,28.0448,5005.1997,15.6712,2998.5,9.2642,346.41,732.56,1789.74,37.07,1.23,0.648,11.291,91,0.1446,1.0004,12.8629,0.017,0.0093,0.1144,0.2311,0.0783,0.0086,1.4103,0.1143,0.0087,0.0093,0.1446,0.0086,12.8126,0.1446,687.84,498.735,679.3,277.2,337.32,252.55,660.4,183.43,84.615,85.1175,85.2225,82.425,83.535,82.05,60,660,50,604.7275,500.75,685.2,685.175,660.4,5,679.3,139.15,141.9975
86.85,190652,0.2912,0.37,0.37,57.5625,4.2281,57.6,273.33,1078.2,9900,2.6992,4996.0498,5003.48,2997.25,2.6192,51000,179.9875,6.7,345.81,71.5899,730.64,1786.6799,17.7561,612.6,95.12,612.6,9.4165,1078.2,100,65.3567,2.6992,75.0429,2.6192,75.6176,179.9875,6.7,11.0878,4996.0498,28.0448,5003.48,15.6764,2997.25,9.2631,345.81,730.64,1786.6799,37.145,1.238,0.65,11.228,91,0.1447,1.0004,12.8126,0.0178,0.0101,0.1173,0.2311,0.0806,0.0094,1.4105,0.1173,0.0095,0.0101,0.1447,0.0094,12.8054,0.1447,692.96,499.185,679.2,276.55,337.32,252.55,660.2,183.235,84.63,85.17,85.215,82.4775,83.505,82.0575,60,660,50,605.4425,501.2,685.08,685.0625,660.2,5,679.2,138.743,141.165
86.15,190619,0.2912,0.3701,0.3701,57.525,4.1297,57.5625,272.295,1077.6,9900,2.6992,4994.625,5001.7598,2996.5,2.6186,51000,179.9875,6.695,345.63,71.5589,730.48,1785.7799,17.7051,612.48,95.06,612.48,9.3847,1077.6,100,65.3236,2.6992,75.0212,2.6186,75.6181,179.9875,6.695,11.0921,4994.625,28.0453,5001.7598,15.6814,2996.5,9.2471,345.63,730.48,1785.7799,37.3,1.242,0.651,11.204,91,0.1448,1.0004,12.8054,0.0182,0.0104,0.1183,0.2312,0.0813,0.0098,1.4106,0.1182,0.0099,0.0104,0.1448,0.0098,12.7909,0.1448,695.08,499.41,679.15,276.25,337.32,252.55,660.15,183.17,84.615,85.2075,85.2075,82.485,83.46,82.0725,60,660,50,605.8,501.44,685,685.025,660.15,5,679.15,137.929,140.7487
86.35,190575,0.2913,0.3702,0.3702,57.6,3.9844,57.6,271.485,1071,9900,2.691,4996.0498,5000.04,2997.75,2.6136,51000,179.9875,6.6925,345.51,71.5419,728.56,1785.0599,17.7011,608.64,95.02,608.64,9.3606,1071,100,65.2988,2.691,75.0167,2.6136,75.6186,179.9875,6.6925,11.0927,4996.0498,28.0463,5000.04,15.6812,2997.75,9.2323,345.51,728.56,1785.0599,37.38,1.247,0.652,11.196,91,0.145,1.0004,12.7909,0.0185,0.0107,0.1189,0.2313,0.0819,0.0101,1.4106,0.1189,0.0102,0.0107,0.145,0.0101,12.7862,0.145,696.88,499.635,679.1,275.9,337.32,252.55,660.05,183.105,84.66,85.1625,85.2225,82.4925,83.415,82.0725,60,660,50,606.1575,501.68,684.96,684.95,660.05,5,679.1,137.533,139.9162
86.225,190520,0.2914,0.3703,0.3703,57.5625,4.4656,57.5625,270.1575,1070.4,9900,2.691,4994.625,4999.1797,2997,2.6132,51000,179.9875,6.6875,345.42,71.5135,728.48,1784.7,17.6658,608.58,95,608.58,9.3318,1070.4,100,65.2684,2.691,75.0012,2.6132,75.6191,179.9875,6.6875,11.097,4994.625,28.047,4999.1797,15.6857,2997,9.2317,345.42,728.48,1784.7,37.455,1.251,0.654,11.179,91,0.1451,1.0004,12.7862,0.0188,0.011,0.1193,0.2314,0.0823,0.0103,1.4107,0.1193,0.0104,0.011,0.1451,0.0103,12.7829,0.1451,698.48,499.86,679.05,275.6,337.36,252.55,660,183.04,84.6525,85.1925,85.1925,82.485,83.3775,82.035,60,660,50,606.515,501.89,684.92,684.9125,660,5,679.05,137.126,139.9162
86.65,190465,0.2915,0.3704,0.3704,57.6,4.4656,57.6,269.3925,1064.4,9900,2.6835,4996.0498,4998.3198,2997.5,2.6104,51000,179.9875,6.685,345.39,71.4952,727.12,1784.5199,17.6548,606.6,95,606.6,9.3099,1064.4,100,65.2456,2.6835,74.9952,2.6104,75.6196,179.9875,6.685,11.0976,4996.0498,28.048,4998.3198,15.6872,2997.5,9.2196,345.39,727.12,1784.5199,37.53,1.256,0.656,11.175,91,0.1453,1.0004,12.7829,0.019,0.0112,0.1195,0.2316,0.0825,0.0105,1.4108,0.1194,0.0107,0.0112,0.1453,0.0105,12.7895,0.1453,699.88,500.085,679,275.3,337.36,252.55,659.9,182.91,84.63,85.215,85.2075,82.455,83.3625,82.0425,60,660,50,606.84,502.13,684.84,684.8375,659.9,5,679,136.719,139.5112
86.05,190410,0.2916,0.3705,0.3705,57.5625,4.275,57.525,269.055,1063.7999,9900,2.6827,4995.1001,4997.46,2997,2.61,51000,179.9875,6.6825,345.39,71.4691,727.04,1784.5199,17.6281,606.54,95,606.54,9.2838,1063.7999,100,65.2185,2.6827,74.9837,2.61,75.6201,179.9875,6.6825,11.1012,4995.1001,28.0492,4997.46,15.6912,2997,9.2191,345.39,727.04,1784.5199,37.61,1.259,0.658,11.17,91,0.1455,1.0004,12.7895,0.0192,0.0114,0.1195,0.2318,0.0826,0.0107,1.4109,0.1195,0.0109,0.0114,0.1455,0.0107,12.7979,0.1455,701.08,500.355,678.95,275,337.36,252.55,659.85,182.845,84.5925,85.1925,85.26,82.425,83.415,82.08,60,660,50,607.1975,502.37,684.8,684.8,659.85,5,678.95,136.312,139.095
86.05,190410,0.2916,0.3705,0.3705,57.5625,4.275,57.525,269.055,1063.7999,9900,2.6827,4995.1001,4997.46,2997,2.61,51000,179.9875,6.6825,345.39,71.4425,727.04,1784.5199,17.6008,606.54,95,606.54,9.2573,1063.7999,100,65.1909,2.6827,74.9712,2.61,75.6207,179.9875,6.6825,11.1038,4995.1001,28.05,4997.46,15.6942,2997,9.2191,345.39,727.04,1784.5199,37.61,1.259,0.658,11.17,91,0.1455,1.0004,12.7979,0.0192,0.0114,0.1195,0.2318,0.0826,0.0107,1.4109,0.1195,0.0109,0.0114,0.1455,0.0107,12.7562,0.1455,701.08,500.355,678.95,275,337.36,252.55,659.85,182.845,84.5925,85.1925,85.26,82.425,83.415,82.08,60,660,50,607.1975,502.37,684.8,684.8,659.85,5,678.95,136.312,139.095
86.7,190300,0.2919,0.3708,0.3708,57.5625,3.7891,57.6,267.3,1054.7999,9900,2.673,4997.9497,4996.6001,2998,2.6062,51000,180,6.68,345.42,71.434,724.72,1784.7,17.6073,603.84,95,603.84,9.2419,1054.7999,100,65.1731,2.673,74.9729,2.6062,75.6197,180,6.68,11.1019,4997.9497,28.0515,4996.6001,15.6942,2998,9.2031,345.42,724.72,1784.7,37.765,1.266,0.665,11.173,91,0.1459,1.0005,12.7562,0.0196,0.0116,0.1194,0.2321,0.0826,0.011,1.411,0.1194,0.0113,0.0116,0.1459,0.011,12.8179,0.1459,703.08,500.805,678.85,274.4,337.36,252.55,659.75,182.715,84.525,85.23,85.245,82.35,83.4825,82.065,60,660,50,607.88,502.85,684.68,684.6875,659.75,5,678.85,135.498,138.2737
86.925,190245,0.292,0.3709,0.3709,57.5625,3.7891,57.5625,265.905,1054.7999,9900,2.6723,4997.4751,4995.7397,2997.5,2.606,51000,180,6.6775,345.45,71.411,724.72,1784.88,17.5921,603.78,95.02,603.78,9.2191,1054.7999,100,65.1495,2.6723,74.9659,2.606,75.6197,180,6.6775,11.1037,4997.4751,28.0532,4995.7397,15.6977,2997.5,9.2026,345.45,724.72,1784.88,37.84,1.268,0.669,11.179,91,0.1461,1.0005,12.8179,0.0198,0.0118,0.1192,0.2323,0.0825,0.0111,1.4111,0.1192,0.0115,0.0118,0.1461,0.0111,12.8398,0.1461,703.84,501.075,678.8,274.1,337.36,252.55,659.7,182.65,84.5625,85.2375,85.2225,82.2975,83.49,82.0125,60,660,50,608.205,503.09,684.6,684.6125,659.7,5,678.8,135.102,137.8575
86.9,190190,0.2921,0.3711,0.3711,57.5625,4.0906,57.5625,265.14,1050,9900,2.667,4997.4751,4996.6001,2997.5,2.605,51000,179.9875,6.6775,345.48,71.3961,723.68,1785.0599,17.5853,603.06,95.02,603.06,9.2023,1050,100,65.1307,2.667,74.9622,2.605,75.6212,179.9875,6.6775,11.105,4997.4751,28.0537,4996.6001,15.7002,2997.5,9.1949,345.48,723.68,1785.0599,37.92,1.27,0.674,11.184,91,0.1463,1.0005,12.8398,0.0199,0.0119,0.1191,0.2325,0.0824,0.0112,1.4112,0.119,0.0116,0.0119,0.1463,0.0112,12.8551,0.1463,704.56,501.3,678.75,273.8,337.4,252.55,659.65,182.585,84.525,85.2,85.2825,82.335,83.475,82.0125,60,660,50,608.5625,503.36,684.56,684.575,659.65,5,678.75,134.695,137.4413
86.9,190190,0.2921,0.3711,0.3711,57.5625,4.0906,57.5625,265.14,1050,9900,2.667,4997.4751,4996.6001,2997.5,2.605,51000,179.9875,6.6775,345.48,71.3747,723.68,1785.0599,17.5726,603.06,95.02,603.06,9.1814,1050,100,65.1084,2.667,74.9559,2.605,75.6217,179.9875,6.6775,11.1063,4997.4751,28.0547,4996.6001,15.7027,2997.5,9.1949,345.48,723.68,1785.0599,37.92,1.27,0.674,11.184,91,0.1463,1.0005,12.8551,0.0199,0.0119,0.1191,0.2325,0.0824,0.0112,1.4112,0.119,0.0116,0.0119,0.1463,0.0112,12.8204,0.1463,704.56,501.3,678.75,273.8,337.4,252.55,659.65,182.585,84.525,85.2,85.2825,82.335,83.475,82.0125,60,660,50,608.5625,503.36,684.56,684.575,659.65,5,678.75,134.695,137.4413
86.825,190146,0.2923,0.3712,0.3712,57.5625,4.5906,57.5625,264.8475,1050,9900,2.667,4997,4995.7397,2997.25,2.6048,51000,179.9875,6.675,345.51,71.354,723.6,1785.0599,17.5606,603,95.02,603,9.1606,1050,100,65.086,2.667,74.9504,2.6048,75.6222,179.9875,6.675,11.1084,4997,28.0564,4995.7397,15.7059,2997.25,9.1949,345.51,723.6,1785.0599,38,1.272,0.68,11.194,91,0.1464,1.0005,12.8204,0.0201,0.0119,0.1189,0.2327,0.0824,0.0113,1.4113,0.1189,0.0118,0.0119,0.1464,0.0113,12.8373,0.1464,705.16,501.57,678.7,273.55,337.4,252.55,659.6,182.52,84.525,85.2075,85.2975,82.305,83.52,82.0425,60,660,50,608.8875,503.6,684.52,684.5,659.6,5,678.7,134.288,137.025
86.925,190113,0.2923,0.3713,0.3713,57.5625,4.1984,57.5625,264.0825,1045.2,9900,2.6617,4998.8999,4995.7397,2999,2.6038,51000,180,6.675,345.54,71.3409,722.56,1785.24,17.5571,602.28,95.04,602.28,9.1458,1045.2,100,65.069,2.6617,74.9482,2.6038,75.6212,180,6.675,11.107,4998.8999,28.0577,4995.7397,15.7034,2999,9.1877,345.54,722.56,1785.24,38.075,1.274,0.686,11.2,91,0.1466,1.0005,12.8373,0.0203,0.012,0.1188,0.2328,0.0823,0.0113,1.4114,0.1188,0.012,0.012,0.1466,0.0113,12.8473,0.1466,705.68,501.795,678.65,273.25,337.4,252.55,659.55,182.455,84.4875,85.245,85.3275,82.2675,83.49,81.9975,60,660,50,609.2125,503.84,684.44,684.4625,659.55,5,678.65,133.881,136.62
86.5,190036,0.2926,0.3715,0.3715,57.6,4.1984,57.5625,262.5975,1042.7999,9900,2.6587,4998.8999,4995.7397,2998.75,2.603,51000,179.9875,6.6725,345.57,71.3269,721.84,1785.4199,17.5558,601.62,95.04,601.62,9.1299,1042.7999,100,65.0514,2.6587,74.9464,2.603,75.6227,179.9875,6.6725,11.1076,4998.8999,28.0589,4995.7397,15.7052,2998.75,9.1833,345.57,721.84,1785.4199,38.235,1.278,0.702,11.221,91,0.1469,1.0004,12.8473,0.0206,0.0122,0.1186,0.2331,0.0822,0.0115,1.4115,0.1186,0.0124,0.0121,0.1469,0.0115,12.919,0.1469,706.52,502.29,678.55,272.7,337.4,252.55,659.5,182.325,84.465,85.2375,85.305,82.3425,83.46,81.96,60,660,50,609.895,504.35,684.32,684.3125,659.5,5,678.55,133.078,135.7875
