AR1410B.PV,CCSFI1401A.PV,CCSFI1401B.PV,CCSFI1401C.PV,CCSFIC1401.PV,CCSPIC1415.PV,CCSPRC1415.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1111.PV,FI1112.PV,FI1113.PV,FI1213.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1104.MV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,FT_1123.PV,LI1101.PV,LRCA1101.MV,LRCA1101.PV,PDIC_1133.MV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.MV,PDRCA1109.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.MV,PIC1101A.PV,PIC1101B.MV,PIC1101B.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1138B.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PR1102B.PV,PR1401.PV,PRA1102.PV,PRCA1101B.MV,PRCA1101B.PV,TI1105A.PV,TI1105B.PV,TI1111.PV,TI1112.PV,TI1113.PV,TI1116A.PV,TI1116B.PV,TI1118A.PV,TI1118B.PV,TI1119A.PV,TI1119B.PV,TI1119C.PV,TI1119D.PV,TI1130.PV,TI1132.PV,TI1133.PV,TI1135.PV,TI1611.PV,TIA1114.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1140.PV,TI_1142.PV,TI_1143A.PV,TI_1143B.PV,TI_1143C.PV,TI_1143D.PV,TI_1144.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,TI_1149A.PV,TI_1150A.PV,TI_1151A.PV,TI_1152A.PV,TI_1153A.PV,TI_1154A.PV,TRA1401A.PV,TRA1401B.PV,TRC1118A.MV,TRC1118A.PV,TRCA1130.PV,WR1104.PV,WRA1103.PV
86.575,186549.0,186549.0,186549.0,186560.0,0.3789,0.3789,57.5625,4.0,57.6375,286.5375,358.3723,571.4,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6006,180.0,4.55,175.6215,342.84,72.5947,710.0,1771.38,19.4735,600.18,94.3,600.18,9.9992,1000.2,10.9054,66.2396,2.6003,76.7986,2.6006,75.6303,180.0,4.55,11.1155,5000.3247,28.0943,5000.04,15.7182,3000.0,9.1102,175.616,342.84,710.0,1771.38,33.13,72.8177,33.125,20.7659,9.69,4.343,12.341,45.3133,43.14,23.229,0.1487,0.9966,15.383,15.3863,15.383,15.3863,0.1815,0.1298,0.1324,0.2432,0.1298,0.1254,0.2114,0.1324,0.2,0.1298,0.1487,0.1254,15.383,0.1487,540.28,541.28,484.515,487.44,485.505,514.9,514.9,679.85,681.6,685.95,685.95,679.85,679.85,210.2,273.85,356.0,356.0,251.5,661.75,84.5925,85.1475,85.4025,82.35,83.4375,82.035,45.3005,520.47,20.7663,589.94,210.2,514.91,514.905,514.905,514.905,514.905,514.91,486.47,685.92,685.925,520.59,520.59,520.59,589.94,589.94,589.94,661.75,650.35,12.9559,679.85,210.2,145.585,148.5562
86.15,186549.0,186549.0,186549.0,186549.0,0.3789,0.3789,57.6,4.2797,57.525,286.785,357.8901,571.1,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6002,180.0,4.55,175.5675,342.84,72.5947,710.0,1771.38,19.4728,600.18,94.3,600.06,9.9991,1000.2,10.9054,66.2395,2.6003,76.7993,2.6002,75.6303,180.0,4.55,11.1153,5000.3247,28.0943,5000.04,15.7182,3000.0,9.1102,175.56,342.87,710.0,1771.38,33.13,72.8839,33.13,20.7668,9.688,4.348,12.342,45.3005,43.218,23.2895,0.1487,0.9967,15.3713,15.383,15.3713,15.383,0.1815,0.1298,0.1324,0.2432,0.1297,0.1254,0.2114,0.1324,0.1999,0.1297,0.1487,0.1254,15.3713,0.1487,540.4,541.4,484.515,487.485,485.505,514.95,514.95,679.85,681.6,685.95,685.95,679.85,679.85,210.22,273.85,356.0,356.0,251.5,661.75,84.585,85.185,85.38,82.32,83.445,82.0575,45.2836,520.59,20.7672,589.94,210.22,514.94,514.94,514.94,514.94,514.94,514.94,486.5,685.96,685.925,520.68,520.68,520.68,589.94,589.94,589.94,661.75,650.35,12.9539,679.85,210.22,145.585,148.5562
86.6,186538.0,186538.0,186538.0,186549.0,0.3789,0.3789,57.6,4.3937,57.5625,286.335,357.7523,571.2,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6002,180.0,4.5525,175.5675,342.87,72.5941,710.08,1771.38,19.4735,600.06,94.3,600.06,9.9991,1000.2,10.9055,66.2394,2.6003,76.7991,2.6002,75.6303,180.0,4.5525,11.1151,5000.3247,28.0943,5000.04,15.7182,3000.0,9.1102,175.56,342.87,710.08,1771.38,33.13,72.9002,33.13,20.7677,9.685,4.354,12.342,45.2836,43.296,23.35,0.1488,0.9967,15.3682,15.3713,15.3682,15.3713,0.1816,0.1297,0.1324,0.2432,0.1297,0.1254,0.2113,0.1323,0.1998,0.1297,0.1488,0.1254,15.3682,0.1488,540.52,541.52,484.56,487.485,485.55,514.95,514.95,679.85,681.6,685.95,685.95,679.85,679.85,210.22,273.85,355.95,355.95,251.5,661.75,84.5925,85.1925,85.335,82.3125,83.46,82.0875,45.2699,520.68,20.7681,589.94,210.22,514.94,514.94,514.94,514.94,514.94,514.94,486.53,685.96,685.9625,520.8,520.8,520.8,589.94,589.94,589.94,661.75,650.35,12.9519,679.85,210.22,145.585,148.5562
86.475,186538.0,186538.0,186538.0,186538.0,0.3789,0.379,57.525,4.6766,57.6,286.965,357.7523,570.95,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6004,180.0,4.5525,175.473,342.87,72.5939,710.08,1771.38,19.4733,600.06,94.3,600.12,9.999,1000.2,10.9055,66.2393,2.6003,76.7981,2.6004,75.6303,180.0,4.5525,11.115,5000.3247,28.0943,5000.04,15.7182,3000.0,9.1102,175.476,342.87,710.08,1771.5599,33.135,72.9165,33.13,20.7686,9.682,4.36,12.344,45.2699,43.368,23.3995,0.1488,0.9969,15.3655,15.3682,15.3655,15.3682,0.1816,0.1297,0.1323,0.2432,0.1297,0.1253,0.2112,0.1323,0.1998,0.1297,0.1488,0.1253,15.3655,0.1488,540.6,541.6,484.56,487.53,485.55,514.95,514.95,679.85,681.6,685.95,685.95,679.85,679.85,210.22,273.85,355.95,355.95,251.525,661.75,84.6,85.1625,85.3725,82.2825,83.475,82.0425,45.2521,520.8,20.7691,589.94,210.22,514.97,514.975,514.975,514.975,514.975,514.97,486.53,685.96,685.9625,520.89,520.89,520.89,589.94,589.94,589.94,661.75,650.35,12.9499,679.85,210.22,145.585,148.5562
86.2,186538.0,186538.0,186538.0,186538.0,0.379,0.379,57.6375,4.3141,57.6,286.4925,357.5113,570.95,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6004,180.0,4.555,175.473,342.87,72.5938,710.08,1771.5599,19.4723,600.12,94.3,600.12,9.9989,1000.2,10.9056,66.2392,2.6003,76.7976,2.6004,75.6303,180.0,4.555,11.1148,5000.3247,28.0943,5000.04,15.7182,3000.0,9.1102,175.476,342.87,710.08,1771.5599,33.135,72.9833,33.135,20.7695,9.68,4.366,12.342,45.2521,43.44,23.4655,0.1488,0.9969,15.3543,15.3655,15.3543,15.3655,0.1816,0.1297,0.1323,0.2432,0.1296,0.1253,0.2112,0.1322,0.1997,0.1297,0.1488,0.1253,15.3543,0.1488,540.72,541.72,484.605,487.53,485.55,515.0,515.0,679.85,681.6,685.95,685.95,679.85,679.85,210.24,273.8,355.95,355.95,251.525,661.75,84.6,85.1775,85.3275,82.2825,83.4675,82.0725,45.2376,520.89,20.77,589.94,210.24,515.0,514.975,514.975,514.975,514.975,515.0,486.56,685.96,685.9625,520.98,520.98,520.98,589.94,589.94,589.94,661.75,650.35,12.9479,679.85,210.24,145.574,148.545
86.3,186527.0,186527.0,186527.0,186538.0,0.379,0.379,57.6,3.9234,57.6,287.055,358.3034,571.2,1000.2,2.6003,4998.4248,5000.04,3000.0,2.6004,180.0,4.555,175.419,342.87,72.5937,710.08,1771.5599,19.4718,600.12,94.3,600.18,9.9988,1000.2,10.9057,66.2391,2.6003,76.7971,2.6004,75.6303,180.0,4.555,11.1171,4998.4248,28.0943,5000.04,15.7182,3000.0,9.1108,175.42,342.87,710.08,1771.5599,33.135,73.0002,33.135,20.7704,9.677,4.373,12.343,45.2376,43.512,23.515,0.1488,0.997,15.3518,15.3543,15.3518,15.3543,0.1817,0.1296,0.1323,0.2433,0.1296,0.1253,0.2111,0.1322,0.1997,0.1296,0.1488,0.1252,15.3518,0.1488,540.84,541.8,484.605,487.53,485.595,515.0,515.0,679.85,681.6,685.95,685.95,679.85,679.85,210.24,273.8,355.95,355.95,251.525,661.75,84.585,85.1625,85.3125,82.2525,83.505,82.0425,45.2228,520.98,20.7709,589.94,210.24,515.0,515.01,515.01,515.01,515.01,515.0,486.56,685.96,685.9625,521.1,521.1,521.1,589.94,589.94,589.94,661.75,650.35,12.9459,679.85,210.24,145.574,148.545
86.775,186527.0,186527.0,186527.0,186527.0,0.379,0.379,57.6,4.1875,57.5625,286.4025,357.7868,571.3,1000.2,2.6003,4998.4248,5000.04,3000.0,2.6006,180.0,4.555,175.419,342.87,72.5929,710.16,1771.5599,19.4705,600.18,94.3,600.18,9.9987,1000.2,10.9057,66.2391,2.6003,76.7958,2.6006,75.6303,180.0,4.555,11.1179,4998.4248,28.0942,5000.04,15.7182,3000.0,9.1108,175.42,342.9,710.16,1771.5599,33.14,73.0171,33.135,20.7713,9.675,4.377,12.343,45.2228,43.572,23.57,0.1488,0.997,15.341,15.3518,15.341,15.3518,0.1817,0.1296,0.1322,0.2433,0.1296,0.1252,0.211,0.1322,0.1996,0.1296,0.1488,0.1252,15.341,0.1488,540.92,541.92,484.605,487.575,485.595,515.0,515.0,679.85,681.6,685.95,685.95,679.85,679.85,210.24,273.8,355.95,355.95,251.525,661.75,84.6,85.2,85.3425,82.23,83.49,82.0575,45.2038,521.1,20.7718,589.94,210.24,515.03,515.045,515.045,515.045,515.045,515.03,486.59,685.96,685.9625,521.19,521.19,521.19,589.94,589.94,589.94,661.75,650.35,12.9439,679.85,210.24,145.574,148.545
86.25,186516.0,186516.0,186516.0,186527.0,0.379,0.379,57.5625,4.1578,57.5625,286.785,358.3723,571.4,1000.2,2.601,5000.3247,5000.04,3000.0,2.6006,180.0,4.5575,175.3515,342.9,72.5927,710.16,1771.5599,19.4698,600.18,94.3,600.18,9.9986,1000.2,10.9058,66.2382,2.601,76.7951,2.6006,75.6303,180.0,4.5575,11.1163,5000.3247,28.0942,5000.04,15.7182,3000.0,9.1108,175.336,342.9,710.16,1771.5599,33.14,73.0846,33.14,20.7722,9.673,4.381,12.344,45.2038,43.626,23.614,0.1489,0.997,15.3388,15.341,15.3388,15.341,0.1817,0.1296,0.1322,0.2433,0.1295,0.1252,0.211,0.1322,0.1996,0.1296,0.1489,0.1252,15.3388,0.1489,541.04,542.04,484.65,487.575,485.64,515.05,515.05,679.85,681.6,685.95,685.95,679.85,679.85,210.26,273.8,355.9,355.9,251.525,661.75,84.585,85.2,85.29,82.2675,83.4675,82.08,45.188,521.19,20.7727,589.94,210.26,515.06,515.045,515.045,515.045,515.045,515.06,486.62,685.96,685.9625,521.28,521.28,521.28,589.94,589.94,589.94,661.75,650.35,12.9419,679.85,210.26,145.574,148.545
86.95,186516.0,186516.0,186516.0,186516.0,0.379,0.379,57.5625,4.5031,57.5625,287.055,358.3034,571.45,1000.2,2.601,5000.3247,5000.04,3000.0,2.6006,180.0,4.5575,175.3515,342.9,72.5924,710.16,1771.5599,19.469,600.18,94.32,600.18,9.9986,1000.2,10.9058,66.2379,2.601,76.7943,2.6006,75.6303,180.0,4.5575,11.1161,5000.3247,28.0942,5000.04,15.7182,3000.0,9.1108,175.35,342.9,710.16,1771.5599,33.14,73.1021,33.14,20.7731,9.67,4.385,12.342,45.188,43.686,23.669,0.1489,0.9971,15.3282,15.3388,15.3282,15.3388,0.1817,0.1295,0.1322,0.2433,0.1295,0.1252,0.211,0.1322,0.1996,0.1295,0.1489,0.1252,15.3282,0.1489,541.12,542.12,484.65,487.62,485.64,515.05,515.05,679.85,681.6,685.95,685.95,679.85,679.85,210.26,273.8,355.9,355.9,251.525,661.75,84.6075,85.2075,85.29,82.2825,83.445,82.0875,45.172,521.28,20.7736,589.94,210.26,515.09,515.08,515.08,515.08,515.08,515.09,486.62,685.96,685.9625,521.4,521.4,521.4,589.94,589.94,589.94,661.75,650.35,12.9399,679.85,210.26,145.574,148.545
86.525,186516.0,186516.0,186516.0,186516.0,0.379,0.379,57.5625,4.5984,57.6,286.7175,357.7523,570.95,1000.8,2.601,5000.3247,5000.04,3000.0,2.6006,180.0,4.5575,175.2435,342.9,72.5922,710.16,1771.5599,19.4683,600.18,94.32,600.06,9.9977,1000.8,10.9059,66.2375,2.601,76.7936,2.6006,75.6303,180.0,4.5575,11.1159,5000.3247,28.0942,5000.04,15.7182,3000.0,9.1113,175.252,342.9,710.16,1771.74,33.145,73.1196,33.14,20.774,9.668,4.39,12.343,45.172,43.734,23.713,0.1489,0.9971,15.3263,15.3282,15.3263,15.3282,0.1817,0.1295,0.1321,0.2433,0.1295,0.1251,0.211,0.1321,0.1995,0.1295,0.1489,0.1251,15.3263,0.1489,541.24,542.24,484.695,487.62,485.64,515.1,515.1,679.85,681.6,685.95,685.95,679.85,679.85,210.26,273.75,355.9,355.9,251.55,661.75,84.63,85.2225,85.29,82.29,83.49,82.11,45.1518,521.4,20.7745,589.94,210.26,515.09,515.08,515.08,515.08,515.08,515.09,486.65,685.96,685.9625,521.46,521.46,521.46,589.94,589.94,589.94,661.75,650.35,12.9379,679.85,210.26,145.574,148.545
86.475,186505.0,186505.0,186505.0,186516.0,0.379,0.379,57.525,4.0516,57.5625,286.3575,357.5457,571.35,1000.8,2.601,5000.3247,5000.04,3000.0,2.6008,180.0,4.56,175.257,342.9,72.5919,710.16,1771.74,19.469,600.06,94.32,600.06,9.9974,1000.8,10.9059,66.2372,2.601,76.7921,2.6008,75.6303,180.0,4.56,11.1158,5000.3247,28.0942,5000.04,15.7182,3000.0,9.1113,175.252,342.9,710.16,1771.74,33.145,73.1877,33.145,20.775,9.666,4.393,12.341,45.1518,43.782,23.7625,0.1489,0.9972,15.3246,15.3263,15.3246,15.3263,0.1818,0.1295,0.1321,0.2433,0.1294,0.1251,0.2109,0.1321,0.1995,0.1295,0.1489,0.1251,15.3246,0.1489,541.32,542.32,484.695,487.665,485.685,515.1,515.1,679.85,681.6,685.95,685.95,679.85,679.85,210.28,273.75,355.85,355.85,251.55,661.75,84.6225,85.1925,85.245,82.2825,83.49,82.1175,45.1386,521.46,20.7754,589.94,210.28,515.12,515.115,515.115,515.115,515.115,515.12,486.68,685.96,685.9625,521.55,521.55,521.55,589.94,589.94,589.94,661.75,650.35,12.9359,679.85,210.28,145.574,148.545
86.75,186505.0,186505.0,186505.0,186505.0,0.379,0.379,57.5625,4.4594,57.525,287.145,358.1312,571.05,1000.8,2.601,5000.3247,5000.04,3000.0,2.6002,180.0,4.56,175.2165,342.9,72.5917,710.16,1771.74,19.4688,600.06,94.32,600.06,9.9971,1000.8,10.906,66.2369,2.601,76.7933,2.6002,75.6303,180.0,4.56,11.1156,5000.3247,28.0942,5000.04,15.7182,3000.0,9.1108,175.21,342.9,710.16,1771.74,33.145,73.2058,33.145,20.7759,9.664,4.396,12.342,45.1386,43.83,23.801,0.1489,0.9972,15.3146,15.3246,15.3146,15.3246,0.1817,0.1295,0.1321,0.2433,0.1294,0.1251,0.2109,0.1321,0.1994,0.1295,0.1489,0.1251,15.3146,0.1489,541.4,542.4,484.74,487.665,485.685,515.15,515.15,679.9,681.6,685.95,685.95,679.9,679.9,210.28,273.75,355.85,355.85,251.55,661.75,84.6675,85.2225,85.26,82.245,83.46,82.0575,45.1214,521.55,20.7763,589.94,210.28,515.15,515.15,515.15,515.15,515.15,515.15,486.68,685.96,685.9625,521.64,521.64,521.64,589.94,589.94,589.94,661.75,650.35,12.9339,679.85,210.28,145.574,148.545
86.15,186494.0,186494.0,186494.0,186505.0,0.379,0.379,57.525,4.525,57.5625,286.8075,358.3378,571.5,1000.8,2.601,5000.3247,5000.04,3000.0,2.6002,180.0,4.56,175.2165,342.9,72.5914,710.16,1771.74,19.4685,600.06,94.32,600.06,9.9967,1000.8,10.906,66.2365,2.601,76.7931,2.6002,75.6303,180.0,4.56,11.1154,5000.3247,28.0942,5000.04,15.7182,3000.0,9.1108,175.21,342.93,710.16,1771.74,33.15,73.224,33.145,20.7768,9.662,4.396,12.341,45.1214,43.866,23.845,0.1489,0.9974,15.3132,15.3146,15.3132,15.3146,0.1817,0.1295,0.1321,0.2433,0.1294,0.1251,0.2109,0.1321,0.1994,0.1295,0.1489,0.1251,15.3132,0.1489,541.52,542.48,484.74,487.665,485.73,515.15,515.15,679.9,681.6,685.95,685.95,679.9,679.9,210.3,273.75,355.85,355.85,251.55,661.75,84.6675,85.2375,85.2225,82.2075,83.43,82.065,45.1039,521.64,20.7622,589.9725,210.3,515.15,515.15,515.15,515.15,515.15,515.15,486.71,685.96,685.9625,521.73,521.73,521.73,589.9725,589.9725,589.9725,661.75,650.35,12.9425,679.9,210.3,145.563,148.5338
86.425,186494.0,186494.0,186494.0,186494.0,0.379,0.379,57.6375,4.2844,57.6,286.965,357.9245,570.7,1000.8,2.601,5000.3247,5000.04,3000.0,2.6004,180.0,4.56,175.1085,342.93,72.5912,710.16,1771.74,19.4683,600.06,94.32,600.12,9.9964,1000.8,10.9061,66.2362,2.601,76.7921,2.6004,75.6303,180.0,4.56,11.1152,5000.3247,28.0942,5000.04,15.7182,3000.0,9.1113,175.112,342.93,710.16,1771.74,33.15,73.2927,33.15,20.7624,9.661,4.397,12.343,45.1039,43.902,23.878,0.1489,0.9974,15.3035,15.3132,15.3035,15.3132,0.1817,0.1294,0.1321,0.2434,0.1294,0.125,0.2108,0.132,0.1994,0.1295,0.1489,0.1251,15.3035,0.1489,541.6,542.6,484.785,487.71,485.73,515.2,515.2,679.9,681.65,685.95,685.95,679.9,679.9,210.3,273.7,355.8,355.8,251.55,661.75,84.6525,85.23,85.2375,82.26,83.4375,82.0275,45.086,521.73,20.7626,589.9725,210.3,515.18,515.185,515.185,515.185,515.185,515.18,486.74,685.96,685.9625,521.79,521.79,521.79,589.9725,589.9725,589.9725,661.75,650.35,12.9412,679.9,210.3,145.563,148.5338
86.075,186483.0,186483.0,186483.0,186494.0,0.379,0.3791,57.5625,4.2328,57.5625,287.145,357.6835,570.7,1000.8,2.601,5000.3247,5000.04,3000.0,2.6004,180.0,4.56,175.1085,342.93,72.5903,710.24,1771.74,19.4673,600.12,94.32,600.12,9.9961,1000.8,10.9062,66.2359,2.601,76.7916,2.6004,75.6303,180.0,4.56,11.1151,5000.3247,28.0942,5000.04,15.7182,3000.0,9.1113,175.112,342.93,710.24,1771.74,33.15,73.3114,33.15,20.7628,9.659,4.398,12.341,45.086,43.932,23.922,0.149,0.9975,15.3024,15.3035,15.3024,15.3035,0.1817,0.1294,0.1321,0.2434,0.1294,0.125,0.2108,0.132,0.1994,0.1294,0.149,0.125,15.3024,0.149,541.68,542.68,484.785,487.71,485.775,515.2,515.2,679.9,681.65,685.95,685.95,679.9,679.9,210.3,273.7,355.8,355.8,251.575,661.75,84.6225,85.1775,85.2225,82.245,83.4525,82.0575,45.0715,521.79,20.763,589.9725,210.3,515.21,515.22,515.22,515.22,515.22,515.21,486.77,685.96,685.9625,521.88,521.88,521.88,589.9725,589.9725,589.9725,661.75,650.35,12.9399,679.9,210.3,145.563,148.5338
86.75,186483.0,186483.0,186483.0,186483.0,0.3791,0.3791,57.5625,4.0125,57.5625,286.92,357.8901,571.1,1000.8,2.601,5000.3247,5000.04,3000.0,2.6004,180.0,4.5625,175.041,342.93,72.5899,710.24,1771.74,19.4668,600.12,94.32,600.12,9.9957,1000.8,10.9062,66.2355,2.601,76.7911,2.6004,75.6303,180.0,4.5625,11.1149,5000.3247,28.0941,5000.04,15.7182,3000.0,9.1113,175.028,342.93,710.24,1771.74,33.15,73.3302,33.15,20.7633,9.658,4.4,12.342,45.0715,43.962,23.9495,0.149,0.9975,15.3016,15.3024,15.3016,15.3024,0.1817,0.1294,0.132,0.2434,0.1294,0.125,0.2108,0.132,0.1994,0.1294,0.149,0.125,15.3016,0.149,541.76,542.76,484.83,487.755,485.775,515.2,515.2,679.9,681.65,685.95,685.95,679.9,679.9,210.32,273.7,355.8,355.8,251.575,661.75,84.66,85.2075,85.23,82.215,83.445,82.065,45.053,521.88,20.7635,589.9725,210.32,515.24,515.22,515.22,515.22,515.22,515.24,486.77,685.96,685.9625,521.94,521.94,521.94,589.9725,589.9725,589.9725,661.75,650.35,12.9385,679.9,210.32,145.563,148.5338
86.025,186483.0,186483.0,186483.0,186483.0,0.3791,0.3791,57.6,4.0219,57.6,287.145,358.1656,571.0,1000.8,2.601,5000.3247,5000.04,3000.0,2.6004,180.0,4.5625,175.041,342.93,72.5896,710.24,1771.74,19.4663,600.12,94.32,600.12,9.9954,1000.8,10.9063,66.2352,2.601,76.7906,2.6004,75.6303,180.0,4.5625,11.1147,5000.3247,28.0941,5000.04,15.7182,3000.0,9.1113,175.028,342.93,710.24,1771.74,33.155,73.3489,33.15,20.7637,9.657,4.4,12.341,45.053,43.992,23.9825,0.149,0.9976,15.2924,15.3016,15.2924,15.3016,0.1817,0.1294,0.132,0.2434,0.1294,0.125,0.2108,0.132,0.1994,0.1294,0.149,0.125,15.2924,0.149,541.8,542.8,484.83,487.755,485.82,515.25,515.25,679.9,681.65,686.0,686.0,679.9,679.9,210.32,273.7,355.8,355.8,251.575,661.75,84.69,85.215,85.2525,82.185,83.4225,82.095,45.0379,521.94,20.7639,589.9725,210.32,515.27,515.255,515.255,515.255,515.255,515.27,486.8,686.0,686.0,522.0,522.0,522.0,589.9725,589.9725,589.9725,661.75,650.35,12.9372,679.9,210.32,145.563,148.5338
86.7,186472.0,186472.0,186472.0,186483.0,0.3791,0.3791,57.5625,4.3031,57.525,287.055,358.0623,571.05,1000.8,2.601,4998.4248,5000.04,3000.0,2.6004,180.0,4.5625,174.9735,342.93,72.5904,710.08,1771.74,19.4658,600.12,94.32,600.12,9.9951,1000.8,10.9063,66.2349,2.601,76.7901,2.6004,75.6303,180.0,4.5625,11.1171,4998.4248,28.0941,5000.04,15.7182,3000.0,9.1108,174.972,342.93,710.08,1771.74,33.155,73.4183,33.155,20.7641,9.655,4.401,12.342,45.0379,44.016,24.01,0.149,0.9976,15.2832,15.2924,15.2832,15.2924,0.1817,0.1294,0.132,0.2434,0.1293,0.125,0.2107,0.132,0.1993,0.1294,0.149,0.125,15.2832,0.149,541.88,542.88,484.875,487.8,485.82,515.25,515.25,679.9,681.65,686.0,686.0,679.9,679.9,210.32,273.7,355.8,355.8,251.575,661.75,84.66,85.17,85.215,82.2375,83.4825,82.05,45.0225,522.0,20.7643,589.9725,210.32,515.27,515.29,515.29,515.29,515.29,515.27,486.83,686.0,686.0,522.06,522.06,522.06,589.9725,589.9725,589.9725,661.75,650.35,12.9359,679.9,210.32,145.563,148.5338
86.875,186472.0,186472.0,186472.0,186472.0,0.3791,0.3791,57.5625,4.65,57.6375,286.6275,357.7523,571.05,1000.8,2.601,4998.4248,5000.04,3000.0,2.6004,180.0,4.5625,174.9735,342.93,72.5903,710.08,1771.74,19.4653,600.12,94.32,600.12,9.9947,1000.8,10.9064,66.2345,2.601,76.7896,2.6004,75.6303,180.0,4.5625,11.1179,4998.4248,28.0941,5000.04,15.7182,3000.0,9.1108,174.972,342.93,710.08,1771.74,33.155,73.4377,33.155,20.7645,9.654,4.399,12.343,45.0225,44.034,24.032,0.149,0.9977,15.2827,15.2832,15.2827,15.2832,0.1817,0.1294,0.132,0.2434,0.1293,0.125,0.2107,0.132,0.1993,0.1294,0.149,0.125,15.2827,0.149,541.96,542.92,484.875,487.8,485.865,515.3,515.3,679.9,681.65,686.0,686.0,679.9,679.9,210.34,273.7,355.8,355.8,251.575,661.75,84.63,85.14,85.185,82.215,83.4975,82.005,45.0069,522.06,20.7647,589.9725,210.34,515.3,515.29,515.29,515.29,515.29,515.3,486.83,686.0,686.0,522.12,522.12,522.12,589.9725,589.9725,589.9725,661.75,650.35,12.9345,679.9,210.34,145.563,148.5338
86.575,186472.0,186472.0,186472.0,186472.0,0.3791,0.3791,57.5625,4.1406,57.525,286.3575,358.0279,570.65,1000.8,2.6003,5000.3247,5000.04,3000.0,2.6004,180.0,4.5625,174.9195,342.93,72.5889,710.24,1771.74,19.4648,600.12,94.32,600.12,9.9944,1000.8,10.9064,66.2349,2.6003,76.7891,2.6004,75.6303,180.0,4.5625,11.1162,5000.3247,28.0941,5000.04,15.7182,3000.0,9.1108,174.916,342.93,710.24,1771.74,33.155,73.4571,33.155,20.7649,9.653,4.398,12.344,45.0069,44.058,24.0485,0.1491,0.9979,15.2824,15.2827,15.2824,15.2827,0.1816,0.1294,0.132,0.2434,0.1293,0.125,0.2107,0.132,0.1993,0.1294,0.1491,0.125,15.2824,0.1491,542.0,543.0,484.92,487.845,485.865,515.3,515.3,679.9,681.65,686.0,686.0,679.9,679.9,210.34,273.7,355.8,355.8,251.575,661.75,84.6525,85.095,85.155,82.245,83.4825,81.96,44.9911,522.12,20.7651,589.9725,210.34,515.33,515.325,515.325,515.325,515.325,515.33,486.86,686.0,686.0,522.18,522.18,522.18,589.9725,589.9725,589.9725,661.75,650.35,12.9332,679.9,210.34,145.563,148.5338
86.55,186461.0,186461.0,186461.0,186472.0,0.3791,0.3792,57.5625,4.1484,57.6,286.515,357.5457,570.65,1000.8,2.6003,5000.3247,5000.04,3000.0,2.6004,180.0,4.5625,174.9195,342.93,72.5886,710.24,1771.74,19.4643,600.12,94.32,600.12,9.9941,1000.8,10.9065,66.2349,2.6003,76.7886,2.6004,75.6303,180.0,4.5625,11.116,5000.3247,28.0941,5000.04,15.7182,3000.0,9.1108,174.916,342.93,710.24,1771.74,33.16,73.4765,33.155,20.7653,9.653,4.397,12.341,44.9911,44.076,24.0815,0.1491,0.9979,15.2738,15.2824,15.2738,15.2824,0.1816,0.1294,0.132,0.2434,0.1293,0.125,0.2107,0.1319,0.1993,0.1294,0.1491,0.125,15.2738,0.1491,542.04,543.04,484.92,487.845,485.91,515.35,515.35,679.9,681.65,686.0,686.0,679.9,679.9,210.34,273.7,355.8,355.8,251.6,661.75,84.6075,85.08,85.14,82.2375,83.505,81.9375,44.975,522.18,20.7655,589.9725,210.34,515.36,515.36,515.36,515.36,515.36,515.36,486.89,686.0,686.0,522.24,522.24,522.24,589.9725,589.9725,589.9725,661.75,650.35,12.9319,679.9,210.34,145.563,148.5338
