TI_1145.PV,TI1105A.PV,PDR1106.PV,TIC_1101.MV,TIA2872.PV,PI_1180.PV,WR1104.PV,TIA2876.PV,PDR1401.PV,PR1102A.PV,LRCA1101.PV,LRCA1101.MV,PDRSA1104.PV,PIC1101A.PV,PDRCA1109.PV,TIC_1101.PV,TIA2877.PV,TIC_1155.MV,TIA2875.PV,PDR1103.PV,PI_1138B.PV,PI_1132A.PV,TIA2874.PV,TIA2873.PV,WRA1103.PV,TI_1144.PV
489.89,540.56,4.267,86.5739,84.705,0.2434,145.695,83.5875,12.3,0.2322,32.985,65.474,-15.1335,14.9033,11.748,520.89,81.9675,21.6817,82.2975,9.532,0.1651,0.2202,85.335,85.11,148.6687,518.51
489.89,540.72,4.28,86.5515,84.705,0.2434,145.695,83.55,12.3,0.2322,32.985,65.4721,-15.1005,14.903,11.79,521.04,81.9975,21.6817,82.29,9.531,0.1651,0.2204,85.305,85.0875,148.6687,518.54
489.89,540.88,4.293,86.5247,84.72,0.2434,145.695,83.5575,12.3,0.2321,32.99,65.5209,-15.0675,14.9027,11.832,521.22,82.0125,21.6816,82.3425,9.529,0.165,0.2206,85.305,85.0875,148.6687,518.54
489.92,541.04,4.307,86.501,84.7575,0.2434,145.695,83.5125,12.3,0.2321,32.99,65.5196,-15.0345,14.9024,11.874,521.37,82.005,21.6815,82.35,9.527,0.165,0.2207,85.3275,85.1025,148.6687,518.54
489.92,541.24,4.321,86.473,84.7425,0.2433,145.684,83.49,12.3,0.2321,32.995,65.569,-15.0015,14.9021,11.91,521.55,82.005,21.6814,82.38,9.525,0.165,0.2208,85.275,85.1325,148.6575,518.54
489.92,541.4,4.335,86.4479,84.705,0.2433,145.684,83.505,12.3,0.232,32.995,65.5684,-14.974,14.9105,11.946,521.7,81.9675,21.6814,82.38,9.524,0.1649,0.221,85.23,85.1475,148.6575,518.54
489.92,541.56,4.348,86.4185,84.72,0.2433,145.684,83.46,12.3,0.232,33,65.6184,-14.941,14.9105,11.976,521.88,81.945,21.6813,82.3575,9.522,0.1649,0.2211,85.26,85.095,148.6575,518.57
489.92,541.76,4.362,86.3921,84.735,0.2432,145.673,83.4525,12.3,0.232,33.005,65.669,-14.9135,14.9105,12,522.03,81.915,21.6812,82.3875,9.521,0.1649,0.2213,85.2825,85.0725,148.6462,518.57
489.95,541.92,4.374,86.3651,84.765,0.2432,145.673,83.4975,12.302,0.232,33.005,65.6696,-14.897,14.9019,12.018,522.18,81.9525,21.6811,82.4025,9.519,0.1649,0.2214,85.275,85.1175,148.6462,518.57
489.95,542.08,4.386,86.3375,84.72,0.2432,145.673,83.4825,12.302,0.2319,33.01,65.7209,-14.8805,14.9016,12.03,522.33,81.99,21.681,82.3875,9.518,0.1648,0.2215,85.2975,85.0725,148.6462,518.6
489.95,542.2,4.397,86.3131,84.735,0.2432,145.662,83.5275,12.302,0.2319,33.015,65.7728,-14.864,14.9013,12.036,522.45,82.035,21.681,82.4175,9.516,0.1648,0.2216,85.2825,85.11,148.635,518.6
489.98,542.36,4.406,86.2881,84.675,0.2432,145.662,83.4825,12.3,0.2319,33.02,65.8253,-14.842,14.901,12.036,522.57,81.9825,21.6809,82.4025,9.515,0.1648,0.2217,85.3125,85.0875,148.635,518.63
489.98,542.48,4.413,86.2665,84.6675,0.2432,145.662,83.43,12.301,0.232,33.02,65.8278,-14.831,14.9094,12.024,522.66,81.9675,21.6808,82.3725,9.515,0.1648,0.2218,85.2975,85.05,148.635,518.63
490.01,542.56,4.418,86.2445,84.6375,0.2432,145.651,83.4675,12.301,0.232,33.025,65.8809,-14.82,14.9094,12.006,522.75,81.99,21.6807,82.35,9.514,0.1648,0.2218,85.2525,85.1025,148.6237,518.63
490.01,542.64,4.421,86.2296,84.5925,0.2433,145.651,83.4975,12.301,0.232,33.03,65.9346,-14.82,14.9094,11.976,522.78,82.0275,21.6807,82.2975,9.514,0.1648,0.2218,85.215,85.0875,148.6237,518.66
490.04,542.68,4.422,86.2146,84.5925,0.2433,145.651,83.4675,12.302,0.2321,33.035,65.989,-14.8255,14.9094,11.94,522.81,82.0275,21.6806,82.2825,9.514,0.1648,0.2218,85.1775,85.0575,148.6237,518.66
490.04,542.72,4.421,86.2033,84.5775,0.2434,145.651,83.475,12.303,0.2321,33.035,65.9934,-14.8365,14.9094,11.892,522.81,82.0425,21.6805,82.23,9.514,0.1649,0.2218,85.2375,85.0425,148.6237,518.69
490.04,542.72,4.416,86.1957,84.63,0.2434,145.651,83.5125,12.303,0.2322,33.04,66.0484,-14.8585,14.9094,11.832,522.78,81.99,21.6804,82.2675,9.515,0.1649,0.2217,85.215,85.0125,148.6237,518.69
490.07,542.68,4.409,86.192,84.5775,0.2435,145.64,83.475,12.303,0.2323,33.045,66.104,-14.8805,14.9094,11.76,522.72,82.02,21.6804,82.305,9.516,0.1649,0.2216,85.1775,84.9975,148.6125,518.72
490.07,542.6,4.398,86.196,84.6225,0.2436,145.64,83.4675,12.304,0.2324,33.045,66.1096,-14.9135,14.9094,11.676,522.6,82.05,21.6803,82.3125,9.517,0.165,0.2215,85.1475,85.035,148.6125,518.72
490.1,542.52,4.383,86.2043,84.6225,0.2437,145.64,83.5125,12.304,0.2324,33.045,66.1152,-14.952,14.9094,11.58,522.45,82.0725,21.6802,82.3125,9.519,0.165,0.2213,85.1175,84.9975,148.6125,518.75
490.1,542.36,4.364,86.2169,84.5775,0.2438,145.64,83.55,12.304,0.2325,33.05,66.1715,-14.996,14.918,11.484,522.27,82.05,21.6801,82.3425,9.521,0.1651,0.221,85.1325,84.975,148.6125,518.75
490.1,542.16,4.34,86.2378,84.6075,0.2439,145.64,83.5875,12.305,0.2327,33.05,66.1777,-15.0455,14.9183,11.352,522.03,82.0425,21.6801,82.35,9.524,0.1651,0.2207,85.185,84.9525,148.6125,518.75
490.13,541.92,4.311,86.2634,84.6375,0.2441,145.651,83.6175,12.305,0.2328,33.05,66.184,-15.106,14.9185,11.208,521.76,82.035,21.68,82.2975,9.527,0.1652,0.2203,85.2075,84.93,148.6237,518.78
490.13,541.6,4.278,86.3014,84.63,0.2442,145.651,83.6475,12.307,0.233,33.05,66.1902,-15.183,14.9188,11.064,521.4,81.9975,21.6799,82.29,9.53,0.1653,0.2199,85.23,84.915,148.6237,518.78
490.13,541.28,4.236,86.3296,84.6225,0.2442,145.651,83.58,12.308,0.233,33.045,66.1459,-15.2545,14.9191,11.088,521.13,82.005,21.6798,82.2975,9.534,0.1653,0.2192,85.2375,84.9375,148.6237,518.78
490.16,540.96,4.18,86.3588,84.66,0.2442,145.651,83.61,12.308,0.233,33.045,66.1515,-15.271,14.9194,11.106,520.86,81.9825,21.6797,82.3425,9.535,0.1653,0.2184,85.26,84.945,148.6237,518.78
490.16,540.68,4.119,86.3817,84.69,0.2442,145.662,83.6025,12.308,0.2329,33.04,66.1065,-15.271,14.9196,11.148,520.65,82.0125,21.6797,82.305,9.536,0.1653,0.2178,85.305,84.9375,148.635,518.78
490.16,540.48,4.075,86.4016,84.63,0.2442,145.662,83.565,12.309,0.2329,33.035,66.0609,-15.2545,14.9199,11.172,520.47,82.035,21.6796,82.32,9.536,0.1653,0.2175,85.335,84.99,148.635,518.78
490.16,540.28,4.052,86.4185,84.63,0.2441,145.662,83.52,12.309,0.2329,33.035,66.0652,-15.2435,14.9202,11.208,520.32,82.0575,21.6795,82.3275,9.536,0.1653,0.2175,85.3575,84.975,148.635,518.78
490.16,540.12,4.049,86.4322,84.6075,0.2441,145.662,83.52,12.309,0.2328,33.03,66.019,-15.2325,14.9205,11.238,520.2,82.0125,21.6794,82.2825,9.536,0.1653,0.2176,85.3125,85.035,148.635,518.78
490.16,540,4.058,86.4427,84.6525,0.2441,145.673,83.4825,12.309,0.2328,33.025,65.9721,-15.2215,14.9208,11.262,520.11,81.99,21.6794,82.275,9.536,0.1653,0.2178,85.3425,85.02,148.6462,518.78
490.16,539.92,4.073,86.4498,84.6075,0.244,145.673,83.4975,12.311,0.2328,33.025,65.9752,-15.2215,14.921,11.274,520.05,82.035,21.6793,82.26,9.537,0.1653,0.218,85.365,85.065,148.6462,518.78
490.16,539.84,4.09,86.4571,84.63,0.244,145.673,83.535,12.311,0.2328,33.02,65.9277,-15.227,14.9213,11.274,519.99,82.0725,21.6792,82.2975,9.537,0.1653,0.2182,85.3875,85.0725,148.6462,518.78
490.16,539.8,4.106,86.4646,84.645,0.2441,145.673,83.5275,12.311,0.2328,33.02,65.9302,-15.2325,14.9216,11.268,519.93,82.0725,21.6791,82.3125,9.537,0.1653,0.2184,85.3425,85.095,148.6462,518.78
490.16,539.72,4.118,86.4724,84.69,0.244,145.673,83.55,12.311,0.2328,33.015,65.8821,-15.249,14.9219,11.274,519.87,82.05,21.6791,82.2825,9.538,0.1653,0.2185,85.32,85.11,148.6462,518.78
490.13,539.68,4.126,86.4767,84.66,0.244,145.673,83.505,12.311,0.2328,33.015,65.884,-15.26,14.9221,11.268,519.84,82.0575,21.679,82.2975,9.539,0.1653,0.2185,85.35,85.0875,148.6462,518.78
490.13,539.64,4.13,86.4849,84.6,0.244,145.684,83.5425,12.311,0.2328,33.01,65.8352,-15.271,14.9224,11.268,519.78,82.1025,21.6789,82.29,9.539,0.1653,0.2186,85.3725,85.11,148.6575,518.78
490.13,539.56,4.132,86.4895,84.57,0.2441,145.684,83.535,12.311,0.2328,33.01,65.8365,-15.282,14.9227,11.256,519.75,82.0725,21.6788,82.245,9.54,0.1653,0.2186,85.365,85.1025,148.6575,518.78
490.13,539.52,4.133,86.498,84.54,0.2441,145.684,83.4825,12.311,0.2328,33.01,65.8377,-15.2985,14.923,11.25,519.69,82.0275,21.6788,82.2675,9.54,0.1653,0.2186,85.365,85.095,148.6575,518.78
490.13,539.48,4.134,86.5031,84.585,0.2441,145.684,83.52,12.311,0.2328,33.005,65.7884,-15.3095,14.9233,11.244,519.66,81.99,21.6787,82.2375,9.541,0.1653,0.2186,85.32,85.0875,148.6575,518.78
490.13,539.44,4.133,86.5119,84.585,0.2441,145.684,83.475,12.311,0.2328,33.005,65.789,-15.3205,14.9235,11.244,519.6,81.9975,21.6786,82.215,9.542,0.1654,0.2186,85.365,85.05,148.6575,518.75
490.13,539.4,4.131,86.5173,84.63,0.2441,145.684,83.46,12.311,0.2328,33.005,65.7896,-15.3315,14.9238,11.244,519.57,81.9975,21.6785,82.185,9.542,0.1654,0.2186,85.395,85.02,148.6575,518.75
490.13,539.36,4.129,86.5228,84.6375,0.2441,145.684,83.4675,12.311,0.2328,33,65.7396,-15.337,14.9241,11.244,519.54,82.005,21.6785,82.2,9.542,0.1654,0.2186,85.3875,84.99,148.6575,518.75
490.13,539.32,4.128,86.5284,84.63,0.2441,145.695,83.43,12.31,0.2328,33,65.7396,-15.348,14.9158,11.238,519.51,82.035,21.6784,82.2225,9.543,0.1654,0.2186,85.35,85.035,148.6687,518.75
490.1,539.28,4.128,86.5342,84.6,0.244,145.695,83.4525,12.31,0.2328,33,65.7396,-15.3535,14.9158,11.238,519.48,82.065,21.6783,82.2375,9.543,0.1654,0.2186,85.2975,85.0425,148.6687,518.75
490.1,539.28,4.128,86.54,84.5775,0.244,145.695,83.4825,12.31,0.2328,32.995,65.689,-15.3645,14.9158,11.238,519.45,82.0575,21.6782,82.215,9.543,0.1654,0.2186,85.335,85.0425,148.6687,518.75
490.1,539.24,4.128,86.5422,84.5475,0.244,145.695,83.4825,12.309,0.2328,32.995,65.6884,-15.3645,14.9158,11.238,519.45,82.05,21.6781,82.2075,9.544,0.1654,0.2186,85.29,85.0425,148.6687,518.75
490.1,539.2,4.128,86.5482,84.555,0.244,145.695,83.4675,12.309,0.2328,32.995,65.6877,-15.37,14.9158,11.238,519.42,82.0725,21.6781,82.185,9.544,0.1654,0.2186,85.275,85.0125,148.6687,518.72
490.1,539.2,4.129,86.5543,84.5625,0.244,145.695,83.43,12.308,0.2328,32.99,65.6365,-15.37,14.9158,11.238,519.39,82.02,21.678,82.2075,9.544,0.1654,0.2186,85.26,85.0125,148.6687,518.72
490.1,539.16,4.13,86.5568,84.555,0.244,145.695,83.3925,12.308,0.2328,32.99,65.6352,-15.3755,14.9158,11.226,519.39,82.005,21.6779,82.2075,9.544,0.1654,0.2186,85.2825,85.065,148.6687,518.72
490.1,539.16,4.131,86.563,84.5475,0.2441,145.695,83.4075,12.308,0.2328,32.99,65.634,-15.3865,14.9158,11.214,519.36,82.0275,21.6778,82.17,9.545,0.1654,0.2186,85.2375,85.0425,148.6687,518.72
490.07,539.12,4.131,86.5693,84.5775,0.2441,145.706,83.3775,12.308,0.2328,32.99,65.6327,-15.3975,14.9158,11.214,519.33,82.0575,21.6778,82.2,9.545,0.1654,0.2186,85.2075,85.005,148.6687,518.72
490.07,539.12,4.13,86.5758,84.63,0.2441,145.706,83.4,12.308,0.2328,32.985,65.5809,-15.403,14.9158,11.214,519.3,82.0125,21.6777,82.17,9.545,0.1654,0.2186,85.1925,84.9825,148.68,518.72
490.07,539.08,4.128,86.5786,84.6,0.244,145.706,83.4525,12.307,0.2328,32.985,65.579,-15.4085,14.9158,11.214,519.3,82.0125,21.6776,82.14,9.545,0.1654,0.2186,85.2075,84.99,148.68,518.69
490.07,539.08,4.127,86.5852,84.615,0.244,145.706,83.445,12.307,0.2328,32.985,65.5771,-15.414,14.9158,11.214,519.27,82.035,21.6775,82.125,9.546,0.1654,0.2186,85.215,85.0125,148.68,518.69
490.07,539.04,4.126,86.5882,84.6075,0.244,145.706,83.475,12.307,0.2328,32.98,65.5246,-15.414,14.9158,11.214,519.27,82.005,21.6775,82.1025,9.546,0.1654,0.2186,85.2525,85.0425,148.68,518.69
490.07,539.04,4.125,86.5949,84.5925,0.244,145.706,83.4675,12.307,0.2328,32.98,65.5221,-15.4195,14.9158,11.22,519.24,81.96,21.6774,82.1175,9.546,0.1654,0.2186,85.275,85.065,148.68,518.69
490.04,539.04,4.126,86.598,84.54,0.244,145.706,83.4825,12.306,0.2328,32.98,65.5196,-15.4195,14.9071,11.22,519.24,81.9525,21.6773,82.11,9.546,0.1654,0.2186,85.3125,85.095,148.68,518.69
490.04,539,4.126,86.601,84.57,0.244,145.706,83.4975,12.306,0.2328,32.98,65.5171,-15.425,14.9069,11.22,519.24,81.9825,21.6772,82.155,9.546,0.1654,0.2186,85.3575,85.125,148.68,518.66
490.04,539,4.127,86.6041,84.555,0.244,145.706,83.4675,12.306,0.2328,32.98,65.5146,-15.425,14.9066,11.22,519.24,82.005,21.6924,82.1925,9.546,0.1654,0.2186,85.3725,85.11,148.68,518.66
490.04,539,4.128,86.6072,84.54,0.244,145.706,83.46,12.304,0.2328,32.975,65.4615,-15.4195,14.9149,11.22,519.24,81.9675,21.6929,82.155,9.546,0.1654,0.2186,85.3425,85.1325,148.68,518.66
490.04,539,4.129,86.614,84.51,0.244,145.706,83.46,12.304,0.2328,32.975,65.4583,-15.4195,14.9149,11.22,519.21,81.9225,21.6933,82.1475,9.546,0.1654,0.2186,85.35,85.1775,148.68,518.66
490.01,539,4.13,86.6172,84.4875,0.244,145.717,83.49,12.304,0.2328,32.975,65.4552,-15.4195,14.9149,11.22,519.21,81.9,21.6937,82.1775,9.546,0.1654,0.2187,85.395,85.155,148.68,518.66
490.01,539,4.131,86.6204,84.4725,0.244,145.717,83.5275,12.304,0.2328,32.975,65.4521,-15.425,14.9149,11.22,519.21,81.9225,21.6941,82.215,9.546,0.1654,0.2187,85.4175,85.1175,148.6913,518.66
490.01,539,4.132,86.6236,84.5175,0.244,145.717,83.5275,12.304,0.2327,32.975,65.4489,-15.4305,14.9063,11.226,519.21,81.9375,21.6945,82.2075,9.546,0.1654,0.2187,85.44,85.0875,148.6913,518.63
490.01,539,4.132,86.623,84.54,0.244,145.717,83.52,12.304,0.2327,32.97,65.3952,-15.4305,14.906,11.232,519.24,81.9825,21.6949,82.2,9.546,0.1654,0.2187,85.41,85.11,148.6913,518.63
490.01,539,4.133,86.6261,84.5775,0.244,145.717,83.535,12.304,0.2327,32.97,65.3914,-15.4305,14.9057,11.232,519.24,81.9525,21.6953,82.215,9.546,0.1654,0.2187,85.41,85.1325,148.6913,518.63
490.01,539,4.134,86.6291,84.5925,0.244,145.717,83.5725,12.303,0.2327,32.97,65.3877,-15.425,14.9055,11.238,519.24,81.96,21.6958,82.2525,9.546,0.1654,0.2187,85.35,85.1475,148.6913,518.63
489.98,539,4.136,86.6322,84.5625,0.244,145.717,83.5875,12.303,0.2327,32.97,65.3839,-15.425,14.9052,11.238,519.24,81.915,21.6962,82.305,9.546,0.1654,0.2188,85.365,85.1925,148.6913,518.63
489.98,539,4.137,86.6315,84.5775,0.244,145.717,83.6175,12.302,0.2327,32.97,65.3802,-15.425,14.9049,11.238,519.27,81.885,21.6966,82.3125,9.546,0.1654,0.2188,85.3425,85.1925,148.6913,518.6
489.98,539.04,4.139,86.6345,84.5925,0.244,145.717,83.6175,12.302,0.2327,32.97,65.3764,-15.425,14.9046,11.244,519.27,81.87,21.697,82.3275,9.546,0.1654,0.2188,85.365,85.17,148.6913,518.6
489.98,539.04,4.14,86.6374,84.6,0.244,145.717,83.565,12.302,0.2327,32.97,65.3727,-15.425,14.9044,11.25,519.27,81.915,21.6974,82.32,9.546,0.1654,0.2188,85.395,85.1175,148.6913,518.6
489.98,539.04,4.141,86.6366,84.5775,0.2439,145.717,83.6025,12.301,0.2327,32.97,65.3689,-15.414,14.9041,11.262,519.3,81.885,21.6978,82.2825,9.546,0.1654,0.2188,85.4025,85.0725,148.6913,518.6
489.98,539.08,4.142,86.6357,84.5475,0.2439,145.717,83.5575,12.301,0.2327,32.97,65.3652,-15.4085,14.9038,11.274,519.33,81.8925,21.6983,82.26,9.546,0.1654,0.2188,85.4025,85.0875,148.6913,518.6
489.95,539.08,4.144,86.6346,84.5325,0.2439,145.717,83.565,12.301,0.2327,32.965,65.3108,-15.403,14.9035,11.286,519.36,81.9375,21.6987,82.2825,9.546,0.1654,0.2189,85.3875,85.1025,148.6913,518.6
489.95,539.12,4.147,86.6334,84.54,0.2439,145.717,83.5575,12.301,0.2326,32.965,65.3064,-15.3975,14.9033,11.31,519.39,81.9525,21.6991,82.2375,9.545,0.1654,0.2189,85.425,85.14,148.6913,518.57
489.95,539.16,4.15,86.6284,84.5175,0.2439,145.717,83.5125,12.301,0.2326,32.965,65.3021,-15.3865,14.903,11.328,519.45,81.9375,21.6995,82.2525,9.545,0.1654,0.2189,85.455,85.1325,148.6913,518.57
489.95,539.24,4.155,86.6231,84.5175,0.2438,145.717,83.505,12.301,0.2326,32.965,65.2977,-15.3755,14.9027,11.346,519.51,81.93,21.6999,82.29,9.544,0.1653,0.219,85.4775,85.1775,148.6913,518.57
489.95,539.28,4.16,86.6176,84.4875,0.2438,145.717,83.5425,12.301,0.2326,32.965,65.2933,-15.3645,14.9024,11.37,519.57,81.9,21.7003,82.2675,9.544,0.1653,0.219,85.4325,85.1325,148.6913,518.57
489.95,539.36,4.167,86.6118,84.5175,0.2438,145.717,83.5725,12.301,0.2326,32.965,65.2889,-15.348,14.9021,11.4,519.63,81.9,21.6855,82.245,9.543,0.1653,0.2191,85.44,85.0875,148.6913,518.57
489.95,539.4,4.173,86.602,84.4875,0.2438,145.717,83.61,12.301,0.2325,32.97,65.3352,-15.3315,14.9019,11.436,519.72,81.885,21.6854,82.2,9.542,0.1653,0.2192,85.44,85.1325,148.6913,518.57
489.95,539.52,4.18,86.5919,84.51,0.2438,145.717,83.6025,12.3,0.2325,32.97,65.3314,-15.315,14.9016,11.472,519.81,81.885,21.6853,82.2225,9.541,0.1653,0.2193,85.4625,85.08,148.6913,518.57
489.95,539.6,4.188,86.5776,84.5025,0.2437,145.717,83.55,12.3,0.2324,32.97,65.3277,-15.293,14.9013,11.514,519.93,81.855,21.6852,82.2225,9.54,0.1652,0.2194,85.44,85.05,148.6913,518.57
489.92,539.72,4.198,86.5629,84.4875,0.2437,145.717,83.505,12.3,0.2324,32.97,65.3239,-15.2655,14.901,11.562,520.05,81.8925,21.6852,82.2525,9.539,0.1652,0.2195,85.4475,85.0125,148.6913,518.57
489.92,539.84,4.209,86.5476,84.45,0.2436,145.706,83.52,12.3,0.2324,32.97,65.3202,-15.238,14.9008,11.61,520.17,81.87,21.6851,82.2675,9.538,0.1652,0.2196,85.38,84.99,148.68,518.57
489.92,540,4.221,86.5282,84.4275,0.2435,145.706,83.4975,12.3,0.2323,32.975,65.367,-15.205,14.9005,11.664,520.32,81.93,21.685,82.2825,9.536,0.1652,0.2197,85.4025,85.02,148.68,518.57
489.92,540.16,4.235,86.5043,84.3975,0.2434,145.706,83.505,12.3,0.2322,32.975,65.3639,-15.172,14.9002,11.718,520.5,81.9075,21.6849,82.3125,9.534,0.1651,0.2199,85.3425,85.0275,148.68,518.57
489.92,540.32,4.25,86.4798,84.375,0.2434,145.706,83.4675,12.3,0.2322,32.975,65.3608,-15.139,14.8999,11.778,520.68,81.915,21.6849,82.3275,9.532,0.1651,0.2201,85.2975,85.0725,148.68,518.57
489.95,540.48,4.266,86.4545,84.39,0.2434,145.706,83.46,12.3,0.2321,32.98,65.4083,-15.1005,14.8996,11.838,520.86,81.8775,21.6848,82.365,9.53,0.165,0.2202,85.29,85.0275,148.68,518.57
489.95,540.68,4.282,86.4247,84.3675,0.2433,145.695,83.445,12.3,0.2321,32.98,65.4058,-15.062,14.8994,11.904,521.07,81.8625,21.6847,82.38,9.528,0.165,0.2204,85.335,84.9975,148.6687,518.57
489.95,540.92,4.3,86.3941,84.405,0.2432,145.695,83.445,12.299,0.232,32.985,65.4539,-15.018,14.8991,11.97,521.28,81.9225,21.6846,82.3575,9.526,0.165,0.2206,85.2825,85.0125,148.6687,518.57
489.95,541.12,4.318,86.3588,84.45,0.2432,145.695,83.46,12.299,0.2319,32.99,65.5026,-14.9685,14.8988,12.036,521.52,81.9825,21.6846,82.3275,9.524,0.1649,0.2208,85.3275,84.975,148.6687,518.57
489.95,541.36,4.337,86.3226,84.4575,0.2431,145.684,83.475,12.299,0.2318,32.99,65.5014,-14.919,14.8985,12.102,521.76,81.945,21.6845,82.29,9.521,0.1649,0.221,85.2825,84.96,148.6575,518.6
489.95,541.6,4.357,86.2855,84.465,0.243,145.684,83.52,12.299,0.2318,32.995,65.5508,-14.875,14.8983,12.162,522,81.96,21.6844,82.3125,9.518,0.1648,0.2212,85.2525,84.975,148.6575,518.6
489.98,541.88,4.377,86.2473,84.465,0.243,145.673,83.535,12.299,0.2317,33,65.6008,-14.8255,14.898,12.222,522.24,81.9525,21.6843,82.2825,9.516,0.1648,0.2215,85.2525,84.975,148.6462,518.6
489.98,542.12,4.397,86.2082,84.495,0.243,145.673,83.5125,12.299,0.2317,33.005,65.6514,-14.7815,14.9063,12.276,522.48,81.9675,21.6842,82.26,9.513,0.1647,0.2217,85.26,85.005,148.6462,518.63
489.98,542.4,4.417,86.1681,84.48,0.2429,145.673,83.5125,12.299,0.2316,33.01,65.7026,-14.732,14.9063,12.33,522.72,81.9825,21.6842,82.2525,9.511,0.1647,0.2219,85.2375,84.9825,148.6462,518.63
490.01,542.64,4.436,86.1271,84.5025,0.2428,145.662,83.505,12.299,0.2316,33.015,65.7545,-14.6935,14.9063,12.366,522.96,81.9375,21.6841,82.23,9.508,0.1646,0.2221,85.1925,84.96,148.635,518.66
490.01,542.88,4.455,86.0851,84.525,0.2428,145.662,83.535,12.301,0.2316,33.02,65.807,-14.6605,14.8977,12.402,523.2,81.9525,21.684,82.23,9.506,0.1646,0.2223,85.2525,84.9825,148.635,518.66
490.04,543.12,4.473,86.0458,84.495,0.2428,145.651,83.5275,12.301,0.2315,33.025,65.8601,-14.633,14.8974,12.42,523.41,81.915,21.6839,82.245,9.504,0.1646,0.2224,85.29,85.0275,148.6237,518.69
490.04,543.32,4.489,86.0095,84.51,0.2428,145.651,83.4825,12.301,0.2315,33.03,65.9139,-14.6055,14.8971,12.432,523.59,81.96,21.6839,82.2375,9.502,0.1646,0.2226,85.3275,85.02,148.6237,518.69
490.07,543.52,4.503,85.9725,84.5025,0.2428,145.64,83.46,12.299,0.2315,33.035,65.9683,-14.5725,14.9055,12.438,523.77,81.96,21.6838,82.2225,9.5,0.1645,0.2227,85.29,84.9975,148.6125,518.72
490.07,543.72,4.516,85.9384,84.5325,0.2428,145.64,83.475,12.299,0.2315,33.04,66.0233,-14.5505,14.9055,12.426,523.92,81.9225,21.6837,82.275,9.499,0.1645,0.2229,85.2675,85.035,148.6125,518.72
490.1,543.88,4.526,85.9076,84.525,0.2428,145.629,83.4375,12.3,0.2316,33.045,66.0789,-14.534,14.9055,12.402,524.04,81.885,21.6836,82.23,9.498,0.1645,0.223,85.29,85.0875,148.6012,518.75
490.13,544,4.534,85.88,84.51,0.2429,145.629,83.4075,12.302,0.2316,33.05,66.1352,-14.5395,14.9055,12.36,524.13,81.87,21.6836,82.29,9.497,0.1645,0.223,85.305,85.0875,148.6012,518.78
490.13,544.08,4.538,85.8595,84.495,0.243,145.629,83.4075,12.302,0.2317,33.055,66.192,-14.5505,14.9055,12.306,524.16,81.9225,21.6835,82.2975,9.497,0.1646,0.2231,85.335,85.08,148.6012,518.81
490.16,544.12,4.54,85.839,84.48,0.243,145.618,83.3775,12.302,0.2317,33.06,66.2495,-14.567,14.9055,12.234,524.19,81.885,21.6834,82.2675,9.498,0.1646,0.2231,85.38,85.0575,148.59,518.81
490.16,544.16,4.537,85.8296,84.4875,0.2431,145.618,83.3625,12.303,0.2318,33.065,66.3076,-14.589,14.9055,12.144,524.13,81.9375,21.6833,82.23,9.498,0.1646,0.223,85.365,85.1025,148.59,518.84
490.19,544.08,4.53,85.8241,84.5175,0.2432,145.618,83.355,12.303,0.232,33.07,66.3664,-14.6275,14.9055,12.036,524.04,81.9,21.6833,82.215,9.5,0.1647,0.2229,85.38,85.1475,148.59,518.87
490.22,544,4.518,85.8266,84.51,0.2434,145.618,83.3325,12.304,0.2321,33.075,66.4258,-14.677,14.9055,11.91,523.89,81.9525,21.6832,82.26,9.502,0.1647,0.2227,85.4175,85.1475,148.59,518.87
490.22,543.84,4.5,85.8372,84.4725,0.2434,145.618,83.31,12.304,0.2322,33.075,66.4352,-14.732,14.9055,11.766,523.68,81.9375,21.6831,82.3125,9.505,0.1648,0.2225,85.41,85.1925,148.59,518.9
490.25,543.64,4.475,85.8561,84.5175,0.2436,145.618,83.34,12.304,0.2324,33.08,66.4951,-14.8035,14.9055,11.616,523.41,81.975,21.683,82.29,9.508,0.1649,0.2222,85.3575,85.1475,148.59,518.93
490.28,543.36,4.443,85.8837,84.57,0.2438,145.618,83.3175,12.305,0.2326,33.08,66.5051,-14.875,14.9141,11.454,523.08,82.0125,21.683,82.26,9.511,0.165,0.2217,85.3125,85.155,148.59,518.93
490.28,543,4.402,85.9201,84.5925,0.244,145.618,83.3325,12.305,0.2328,33.085,66.5658,-14.952,14.9144,11.256,522.69,82.0125,21.6829,82.2525,9.515,0.1651,0.2212,85.3425,85.17,148.59,518.96
490.31,542.6,4.353,85.9694,84.6075,0.2442,145.618,83.3775,12.306,0.233,33.08,66.5258,-15.0455,14.9146,11.052,522.21,82.005,21.6828,82.26,9.52,0.1652,0.2206,85.365,85.185,148.59,518.96
490.31,542.08,4.295,86.0168,84.5625,0.2443,145.629,83.3625,12.308,0.2331,33.08,66.5358,-15.15,14.9149,10.98,521.76,81.9525,21.6827,82.245,9.526,0.1652,0.2196,85.35,85.155,148.6012,518.96
490.31,541.6,4.218,86.0623,84.555,0.2442,145.629,83.4,12.308,0.233,33.075,66.4952,-15.2105,14.9152,11.028,521.34,81.96,21.6826,82.2675,9.529,0.1653,0.2184,85.35,85.14,148.6012,518.96
