PDRCA1109.PV,TV1155.OUT,FRCA1112.MV,TRCA1130.SV,TI_1150A.PV,FV1122.OUT,TV1118A.OUT,TI1116A.PV,TI_1143B.PV,FRC1107.MV,PDRCA1109.SV,FV1127.OUT,PV1101A.OUT,TI1105B.PV,DR1105.PV,PIC1101B.MV,TIA2872.PV,TIC_1101.MV,DR1107.PV,TIA2873.PV,FV1104.OUT,FV1112.OUT,PDIC_1133.MV,FRC1102.MV,TI_1143A.PV,AO_P1201A.OUT,TI1135.PV,FRC1113.MV,FV1102.OUT,FV1110.OUT,FV1107.OUT,LRCA1101.MV,PDRSA1104.PV,TI_1142.PV,FRCA1110.MV,PDR1103.PV,TIA2877.PV,FIC_1122.MV,TIC_1101.PV,TI_1147.PV,FRC1213.MV,TI1111.PV,TI1212.PV,FV1113.OUT,TIA2875.PV,TI1130.PV,PIK1101B.OUT,PIK1101A.OUT,FI1902.PV,TI_1151A.PV,TI_1143D.PV,FI1104.PV,TI_1145.PV,TI1133.PV,FIC_1127.MV,TI1116B.PV,TI_1149A.PV,TI_1146.PV,PIC1101B.PV,TI1112.PV,PI_1132A.PV,TI1113.PV,TI1105A.PV,TIA2876.PV,TI1132.PV,TRCA1130.PV,PIC1101A.PV,PDRCA1109.MV,PDR1106.PV,TI_1143C.PV,TI_1140.PV,LV1101.OUT,TI_1144.PV,TV1101.OUT,PRCA1101B.MV,FRC1104.MV,TIC_1155.MV,FRSA1101.PV,PDI_1109.PV,TRC1118A.MV,TIA2874.PV,PIC1101A.MV
13.68,21.6566,15.735,210.44,523.47,72.9691,18.1584,521.5,521.52,66.8498,13.68,19.8514,14.9202,544.44,4.6281,14.9202,84.5775,80.6496,287.3025,84.9825,11.2826,15.735,21.6567,10.2359,521.52,75.4759,400.2,77.5108,10.2359,11.1283,66.8498,67.2783,-13.7915,521.51,11.1283,9.49,82.02,72.9691,523.47,685.7375,75.4759,490.725,536.64,77.5108,82.35,210.44,14.9202,14.9202,173.5695,523.47,521.52,1003.05,492.71,400.2,19.8514,521.5,523.47,685.76,14.9202,493.695,0.2201,491.715,543.44,83.5575,307.1,210.44,14.9202,80.6489,4.37,521.52,210.44,67.2783,521.51,80.6496,14.9202,11.2826,21.6566,173.572,13.68,18.1584,85.2675,14.9202
13.686,21.6566,15.7353,210.44,523.47,72.9703,18.1544,521.5,521.52,66.8498,13.686,19.8519,14.9116,544.4,4.6813,14.9116,84.54,80.6467,286.74,85.0275,11.2827,15.7353,21.6566,10.2353,521.52,75.4759,400.2,77.5088,10.2353,11.1284,66.8498,67.2796,-13.797,521.51,11.1284,9.49,82.0575,72.9703,523.47,685.7375,75.4759,490.725,536.64,77.5088,82.2975,210.44,14.9116,14.9116,173.5695,523.47,521.52,1003.05,492.71,400.2,19.8519,521.5,523.47,685.76,14.9202,493.695,0.2201,491.715,543.4,83.5125,307.05,210.44,14.9202,80.6496,4.369,521.52,210.44,67.2796,521.51,80.6467,14.9116,11.2827,21.6566,173.572,13.686,18.1544,85.2975,14.9116
13.686,21.6565,15.7355,210.44,523.47,72.9704,18.1504,521.5,521.52,66.8504,13.686,19.8524,14.9113,544.4,4.1703,14.9113,84.5775,80.6438,286.8975,85.0575,11.2828,15.7355,21.6565,10.2352,521.52,75.4759,400.15,77.5083,10.2352,11.1285,66.8504,67.2808,-13.797,521.51,11.1285,9.49,82.0575,72.9704,523.47,685.7375,75.4759,490.725,536.64,77.5083,82.26,210.44,14.9113,14.9113,173.5695,523.47,521.52,1003.05,492.71,400.15,19.8524,521.5,523.47,685.72,14.9116,493.695,0.2201,491.715,543.4,83.5275,307.0,210.44,14.9116,80.6467,4.369,521.52,210.44,67.2808,521.51,80.6438,14.9113,11.2828,21.6565,173.572,13.686,18.1504,85.335,14.9113
13.686,21.6564,15.7333,210.44,523.44,72.9705,18.1464,521.5,521.52,66.8506,13.686,19.8507,14.911,544.4,4.3641,14.911,84.5325,80.6447,287.19,85.0275,11.2828,15.7333,21.6564,10.2351,521.52,75.4759,400.1,77.5078,10.2351,11.1286,66.8506,67.2821,-13.797,521.51,11.1286,9.49,82.05,72.9705,523.44,685.7375,75.4759,490.725,536.64,77.5078,82.305,210.44,14.911,14.911,173.5695,523.44,521.52,1003.05,492.71,400.1,19.8507,521.5,523.44,685.72,14.9113,493.695,0.2201,491.715,543.4,83.5725,307.0,210.44,14.9113,80.6438,4.368,521.52,210.44,67.2821,521.51,80.6447,14.911,11.2828,21.6564,173.572,13.686,18.1464,85.3575,14.911
13.692,21.6714,15.7325,210.46,523.44,72.9694,18.1424,521.5,521.52,66.85,13.692,19.8504,14.9194,544.4,4.1547,14.9194,84.5925,80.6419,287.1225,85.0275,11.2829,15.7325,21.6564,10.235,521.52,75.4759,400.05,77.5096,10.235,11.1286,66.85,67.2833,-13.786,521.54,11.1286,9.49,82.02,72.9694,523.44,685.7375,75.4759,490.725,536.64,77.5096,82.2825,210.46,14.9194,14.9194,173.5695,523.44,521.52,1003.05,492.71,400.05,19.8504,521.5,523.44,685.72,14.911,493.695,0.2201,491.715,543.4,83.52,306.95,210.46,14.911,80.6447,4.368,521.52,210.46,67.2833,521.54,80.6419,14.9194,11.2829,21.6714,173.572,13.692,18.1424,85.3725,14.9194
13.692,21.6718,15.7318,210.46,523.44,72.9693,18.1384,521.5,521.52,66.8499,13.692,19.8502,14.9194,544.36,4.7094,14.9194,84.6225,80.6391,287.1225,84.99,11.2829,15.7318,21.6716,10.2349,521.52,75.4759,400.0,77.5098,10.2349,11.1287,66.8499,67.2846,-13.786,521.54,11.1287,9.49,81.99,72.9693,523.44,685.7375,75.4759,490.725,536.64,77.5098,82.29,210.46,14.9194,14.9194,173.5695,523.44,521.52,1003.05,492.74,400.0,19.8502,521.5,523.44,685.72,14.9194,493.695,0.2201,491.715,543.36,83.4975,306.9,210.46,14.9194,80.6419,4.369,521.52,210.46,67.2846,521.54,80.6391,14.9194,11.2829,21.6718,173.572,13.692,18.1384,85.395,14.9194
13.692,21.6722,15.7335,210.46,523.44,72.9691,18.1344,521.5,521.52,66.8498,13.692,19.8499,14.9194,544.36,4.6859,14.9194,84.5775,80.6363,287.3025,85.0425,11.283,15.7335,21.672,10.2349,521.52,75.4759,399.95,77.5101,10.2349,11.1288,66.8498,67.2858,-13.7805,521.54,11.1288,9.49,82.035,72.9691,523.44,685.7375,75.4759,490.725,536.64,77.5101,82.2975,210.46,14.9194,14.9194,173.5695,523.44,521.52,1003.05,492.74,399.95,19.8499,521.5,523.44,685.72,14.9194,493.695,0.2201,491.715,543.36,83.4675,306.9,210.46,14.9194,80.6391,4.369,521.52,210.46,67.2858,521.54,80.6363,14.9194,11.283,21.6722,173.572,13.692,18.1344,85.365,14.9194
13.698,21.6726,15.7338,210.46,523.44,72.969,18.1304,521.5,521.52,66.8498,13.698,19.8497,14.9194,544.36,4.5906,14.9194,84.585,80.6335,286.785,85.005,11.283,15.7338,21.6724,10.2348,521.52,75.4759,399.95,77.5103,10.2348,11.1289,66.8498,67.2871,-13.7805,521.54,11.1289,9.49,81.9975,72.969,523.44,685.7375,75.4759,490.725,536.64,77.5103,82.32,210.46,14.9194,14.9194,173.5695,523.44,521.52,1003.05,492.74,399.95,19.8497,521.5,523.44,685.72,14.9194,493.695,0.2201,491.715,543.36,83.4975,306.85,210.46,14.9194,80.6363,4.369,521.52,210.46,67.2871,521.54,80.6335,14.9194,11.283,21.6726,173.572,13.698,18.1304,85.3275,14.9194
13.698,21.673,15.734,210.46,523.44,72.9701,18.1264,521.5,521.52,66.8504,13.698,19.8494,14.9194,544.36,4.6844,14.9194,84.57,80.6307,286.65,84.9975,11.2831,15.734,21.6728,10.2354,521.52,75.4759,399.9,77.5106,10.2354,11.1289,66.8504,67.2883,-13.7805,521.54,11.1289,9.49,82.005,72.9701,523.44,685.7375,75.4759,490.725,536.64,77.5106,82.335,210.46,14.9194,14.9194,173.5695,523.44,521.52,1003.05,492.74,399.9,19.8494,521.5,523.44,685.72,14.9194,493.695,0.2201,491.715,543.36,83.4675,306.85,210.46,14.9194,80.6335,4.37,521.52,210.46,67.2883,521.54,80.6307,14.9194,11.2831,21.673,173.572,13.698,18.1264,85.3425,14.9194
13.698,21.6584,15.7343,210.46,523.44,72.9703,18.1224,521.5,521.52,66.8506,13.698,19.8514,14.9194,544.36,4.2641,14.9194,84.54,80.6279,286.6725,85.035,11.2831,15.7343,21.6732,10.2356,521.52,75.4759,399.85,77.5108,10.2356,11.129,66.8506,67.2896,-13.7805,521.54,11.129,9.49,82.05,72.9703,523.44,685.7375,75.4759,490.725,536.64,77.5108,82.365,210.46,14.9194,14.9194,173.5695,523.44,521.52,1003.05,492.74,399.85,19.8514,521.5,523.44,685.72,14.9194,493.695,0.2201,491.715,543.36,83.49,306.8,210.46,14.9194,80.6307,4.37,521.52,210.46,67.2896,521.54,80.6279,14.9194,11.2831,21.6584,173.572,13.698,18.1224,85.38,14.9194
13.698,21.6583,15.7345,210.46,523.41,72.9704,18.1184,521.5,521.52,66.8508,13.698,19.8519,14.9194,544.36,4.0266,14.9194,84.5625,80.6289,286.4925,84.99,11.2832,15.7345,21.6584,10.2358,521.52,75.4759,399.8,77.5088,10.2358,11.1291,66.8508,67.2908,-13.786,521.54,11.1291,9.49,82.005,72.9704,523.41,685.7375,75.4759,490.725,536.64,77.5088,82.3875,210.46,14.9194,14.9194,173.5695,523.41,521.52,1003.05,492.74,399.8,19.8519,521.5,523.41,685.72,14.9194,493.74,0.2201,491.715,543.36,83.46,306.8,210.46,14.9194,80.6279,4.371,521.52,210.46,67.2908,521.54,80.6289,14.9194,11.2832,21.6583,173.572,13.698,18.1184,85.365,14.9194
13.698,21.6583,15.7348,210.46,523.41,72.9705,18.1144,521.55,521.52,66.8509,13.698,19.8502,14.9194,544.36,4.2125,14.9194,84.525,80.6263,287.19,85.0425,11.2832,15.7348,21.6583,10.2359,521.52,75.4759,399.8,77.5083,10.2359,11.1292,66.8509,67.2921,-13.786,521.54,11.1292,9.49,81.9675,72.9705,523.41,685.7375,75.4759,490.725,536.64,77.5083,82.35,210.46,14.9194,14.9194,173.5695,523.41,521.52,1003.05,492.74,399.8,19.8502,521.55,523.41,685.72,14.9194,493.74,0.2201,491.715,543.36,83.4525,306.75,210.46,14.9194,80.6289,4.371,521.52,210.46,67.2921,521.54,80.6263,14.9194,11.2832,21.6583,173.572,13.698,18.1144,85.3275,14.9194
13.698,21.6732,15.735,210.48,523.41,72.9694,18.1104,521.55,521.52,66.8503,13.698,19.8499,14.9194,544.36,4.6594,14.9194,84.51,80.6236,287.235,85.095,11.2833,15.735,21.6582,10.2354,521.52,75.4759,399.75,77.5078,10.2354,11.1293,66.8503,67.2933,-13.7915,521.54,11.1293,9.49,81.9525,72.9694,523.41,685.7375,75.4759,490.725,536.64,77.5078,82.365,210.48,14.9194,14.9194,173.5695,523.41,521.52,1003.05,492.74,399.75,19.8499,521.55,523.41,685.72,14.9194,493.74,0.2201,491.715,543.36,83.4975,306.75,210.48,14.9194,80.6263,4.372,521.52,210.48,67.2933,521.54,80.6236,14.9194,11.2833,21.6732,173.572,13.698,18.1104,85.275,14.9194
13.698,21.6736,15.7353,210.48,523.41,72.9693,18.1064,521.55,521.52,66.8503,13.698,19.8497,14.9194,544.36,4.4766,14.9194,84.5175,80.6209,287.3025,85.1325,11.2834,15.7353,21.6734,10.2353,521.52,75.4759,399.7,77.5096,10.2353,11.1293,66.8503,67.244,-13.7915,521.54,11.1293,9.49,81.9225,72.9693,523.41,685.7,75.4759,490.725,536.64,77.5096,82.365,210.48,14.9194,14.9194,173.5695,523.41,521.52,1003.05,492.74,399.7,19.8497,521.55,523.41,685.72,14.9194,493.74,0.2201,491.715,543.36,83.505,306.7,210.48,14.9194,80.6236,4.372,521.52,210.48,67.244,521.54,80.6209,14.9194,11.2834,21.6736,173.572,13.698,18.1064,85.2825,14.9194
13.698,21.674,15.733,210.48,523.41,72.9691,18.1024,521.55,521.52,66.8502,13.698,19.8517,14.9194,544.32,4.425,14.9194,84.5175,80.6182,286.8975,85.155,11.2834,15.733,21.6738,10.2352,521.52,75.4759,399.65,77.5098,10.2352,11.1294,66.8502,67.2446,-13.7915,521.54,11.1294,9.49,81.945,72.9691,523.41,685.7,75.4759,490.725,536.64,77.5098,82.3125,210.48,14.9194,14.9194,173.556,523.41,521.52,1003.05,492.74,399.65,19.8517,521.55,523.41,685.72,14.9194,493.74,0.2201,491.715,543.36,83.475,306.65,210.48,14.9194,80.6209,4.372,521.52,210.48,67.2446,521.54,80.6182,14.9194,11.2834,21.674,173.558,13.698,18.1024,85.26,14.9194
13.716,21.6594,15.7323,210.48,523.41,72.9703,18.0984,521.55,521.555,66.8501,13.716,19.8522,14.9194,544.32,4.7141,14.9194,84.5325,80.6156,286.8975,85.1175,11.2835,15.7323,21.6742,10.2351,521.555,75.4759,399.65,77.5101,10.2351,11.1295,66.8501,67.2452,-13.7915,521.54,11.1295,9.49,81.9375,72.9703,523.41,685.7,75.4759,490.725,536.64,77.5101,82.3425,210.48,14.9194,14.9194,173.556,523.41,521.555,1003.05,492.74,399.65,19.8522,521.55,523.41,685.72,14.9194,493.74,0.2201,491.76,543.32,83.49,306.65,210.48,14.9194,80.6182,4.371,521.555,210.48,67.2452,521.54,80.6156,14.9194,11.2835,21.6594,173.558,13.716,18.0984,85.215,14.9194
13.734,21.6593,15.734,210.48,523.44,72.9704,18.0944,521.55,521.555,66.85,13.734,19.8504,14.9194,544.36,3.8906,14.9194,84.5025,80.6091,286.605,85.14,11.2835,15.734,21.6594,10.235,521.555,75.4759,399.6,77.5103,10.235,11.1296,66.85,67.2459,-13.786,521.54,11.1296,9.49,81.9675,72.9704,523.44,685.7,75.4759,490.725,536.64,77.5103,82.365,210.48,14.9194,14.9194,173.556,523.44,521.555,1003.05,492.74,399.6,19.8504,521.55,523.44,685.72,14.9194,493.74,0.2201,491.76,543.36,83.52,306.6,210.48,14.9194,80.6156,4.371,521.555,210.48,67.2459,521.54,80.6091,14.9194,11.2835,21.6593,173.558,13.734,18.0944,85.2375,14.9194
13.746,21.6593,15.7343,210.48,523.44,72.9705,18.0904,521.55,521.555,66.8499,13.746,19.8502,14.9194,544.36,4.2969,14.9194,84.51,80.6064,286.9875,85.14,11.2836,15.7343,21.6593,10.2349,521.555,75.4759,399.55,77.5098,10.2349,11.1297,66.8499,67.2465,-13.775,521.54,11.1297,9.49,81.9975,72.9705,523.44,685.7,75.4759,490.725,536.64,77.5098,82.335,210.48,14.9194,14.9194,173.556,523.44,521.555,1003.05,492.74,399.55,19.8502,521.55,523.44,685.72,14.9194,493.74,0.2201,491.76,543.36,83.49,306.6,210.48,14.9194,80.6091,4.37,521.555,210.48,67.2465,521.54,80.6064,14.9194,11.2836,21.6593,173.558,13.746,18.0904,85.245,14.9194
13.752,21.6592,15.7345,210.48,523.47,72.97,18.0757,521.55,521.555,66.8498,13.752,19.8499,14.9194,544.36,4.6844,14.9194,84.54,80.5998,286.8525,85.0875,11.2836,15.7345,21.6592,10.2349,521.555,75.4759,399.5,77.5098,10.2349,11.1297,66.8498,67.2471,-13.7695,521.54,11.1297,9.489,82.0425,72.97,523.47,685.7,75.4759,490.77,536.64,77.5098,82.29,210.48,14.9194,14.9194,173.556,523.47,521.555,1003.05,492.74,399.5,19.8499,521.55,523.47,685.72,14.9194,493.74,0.2201,491.76,543.36,83.4975,306.55,210.48,14.9194,80.6064,4.371,521.555,210.48,67.2471,521.54,80.5998,14.9194,11.2836,21.6592,173.558,13.752,18.0757,85.23,14.9194
13.764,21.6591,15.7348,210.5,523.47,72.9694,18.0711,521.55,521.555,66.8498,13.764,19.8497,14.9194,544.4,4.5062,14.9194,84.555,80.5969,286.605,85.0575,11.2837,15.7348,21.6592,10.2348,521.555,75.4759,399.45,77.5083,10.2348,11.1298,66.8498,67.2477,-13.764,521.54,11.1298,9.489,82.02,72.9694,523.47,685.7,75.4759,490.77,536.68,77.5083,82.275,210.5,14.9194,14.9194,173.556,523.47,521.555,1003.05,492.74,399.45,19.8497,521.55,523.47,685.72,14.9194,493.74,0.2202,491.76,543.4,83.46,306.5,210.5,14.9194,80.5998,4.373,521.555,210.5,67.2477,521.54,80.5969,14.9194,11.2837,21.6591,173.558,13.764,18.0711,85.2225,14.9194
13.77,21.6741,15.735,210.5,523.5,72.9693,18.0664,521.55,521.555,66.8504,13.77,19.8494,14.9194,544.4,4.7406,14.9194,84.555,80.5902,287.1,85.0575,11.2837,15.735,21.6591,10.2354,521.555,75.4759,399.45,77.5093,10.2354,11.1299,66.8504,67.2484,-13.7585,521.54,11.1299,9.489,82.005,72.9693,523.5,685.7,75.4759,490.77,536.68,77.5093,82.2675,210.5,14.9194,14.9194,173.556,523.5,521.555,1003.05,492.74,399.45,19.8494,521.55,523.5,685.72,14.9194,493.74,0.2202,491.76,543.4,83.5125,306.5,210.5,14.9194,80.5969,4.376,521.555,210.5,67.2484,521.54,80.5902,14.9194,11.2837,21.6741,173.558,13.77,18.0664,85.245,14.9194
13.776,21.6745,15.7353,210.5,523.53,72.9691,18.0617,521.55,521.555,66.8506,13.776,19.8507,14.9194,544.44,4.1547,14.9194,84.5625,80.5835,287.415,85.05,11.2838,15.7353,21.6743,10.2356,521.555,75.4759,399.4,77.5093,10.2356,11.13,66.8506,67.249,-13.753,521.54,11.13,9.488,82.005,72.9691,523.53,685.7,75.4759,490.77,536.68,77.5093,82.2375,210.5,14.9194,14.9194,173.556,523.53,521.555,1003.05,492.74,399.4,19.8507,521.55,523.53,685.68,14.9194,493.74,0.2202,491.76,543.44,83.52,306.45,210.5,14.9194,80.5902,4.379,521.555,210.5,67.249,521.54,80.5835,14.9194,11.2838,21.6745,173.558,13.776,18.0617,85.2075,14.9194
13.782,21.6749,15.733,210.5,523.53,72.9684,18.0571,521.55,521.555,66.8508,13.782,19.8509,14.9108,544.44,4.3969,14.9108,84.525,80.5803,287.145,85.0725,11.2839,15.733,21.6747,10.2358,521.555,75.4759,399.35,77.5093,10.2358,11.13,66.8508,67.2496,-13.753,521.54,11.13,9.488,82.02,72.9684,523.53,685.7,75.4759,490.77,536.68,77.5093,82.245,210.5,14.9108,14.9108,173.556,523.53,521.555,1003.05,492.74,399.35,19.8509,521.55,523.53,685.68,14.9194,493.74,0.2203,491.76,543.44,83.505,306.4,210.5,14.9194,80.5835,4.382,521.555,210.5,67.2496,521.54,80.5803,14.9108,11.2839,21.6749,173.558,13.782,18.0571,85.23,14.9108
13.788,21.6753,15.7323,210.5,523.56,72.9694,18.0524,521.55,521.555,66.8502,13.788,19.8512,14.9105,544.48,4.8187,14.9105,84.555,80.5734,286.785,85.095,11.2839,15.7323,21.6751,10.2352,521.555,75.4759,399.3,77.5093,10.2352,11.1301,66.8502,67.2503,-13.7475,521.54,11.1301,9.488,81.9975,72.9694,523.56,685.7,75.4759,490.77,536.68,77.5093,82.2225,210.5,14.9105,14.9105,173.556,523.56,521.555,1003.05,492.74,399.3,19.8512,521.55,523.56,685.68,14.9108,493.74,0.2203,491.76,543.48,83.505,306.35,210.5,14.9108,80.5803,4.385,521.555,210.5,67.2503,521.54,80.5734,14.9105,11.2839,21.6753,173.558,13.788,18.0524,85.215,14.9105
13.788,21.6607,15.734,210.5,523.56,72.9694,18.0477,521.55,521.555,66.8501,13.788,19.8499,14.9102,544.48,4.2234,14.9102,84.585,80.5701,287.415,85.065,11.284,15.734,21.6755,10.2351,521.555,75.4759,399.2,77.5093,10.2351,11.1271,66.8501,67.2509,-13.7475,521.54,11.1271,9.488,81.9675,72.9694,523.56,685.7,75.4759,490.77,536.68,77.5093,82.23,210.5,14.9102,14.9102,173.556,523.56,521.555,1003.05,492.74,399.2,19.8499,521.55,523.56,685.68,14.9105,493.74,0.2203,491.76,543.48,83.4975,306.3,210.5,14.9105,80.5734,4.388,521.555,210.5,67.2509,521.54,80.5701,14.9102,11.284,21.6607,173.558,13.788,18.0477,85.2675,14.9102
13.794,21.6606,15.7343,210.5,523.59,72.9694,18.0431,521.55,521.555,66.85,13.794,19.8497,14.9185,544.52,4.375,14.9185,84.585,80.5631,286.6725,85.065,11.284,15.7343,21.6607,10.235,521.555,75.4759,399.15,77.5093,10.235,11.1259,66.85,67.2515,-13.742,521.57,11.1259,9.487,81.9975,72.9694,523.59,685.7,75.4759,490.77,536.68,77.5093,82.2825,210.5,14.9185,14.9185,173.556,523.59,521.555,1003.05,492.74,399.15,19.8497,521.55,523.59,685.68,14.9102,493.74,0.2203,491.76,543.52,83.505,306.25,210.5,14.9102,80.5701,4.39,521.555,210.5,67.2515,521.57,80.5631,14.9185,11.284,21.6606,173.558,13.794,18.0431,85.2675,14.9185
13.8,21.6606,15.7345,210.52,523.62,72.9694,18.0384,521.55,521.555,66.8499,13.8,19.8509,14.9185,544.52,3.8828,14.9185,84.57,80.5559,287.145,85.0875,11.2841,15.7345,21.6606,10.2349,521.555,75.4759,399.1,77.5093,10.2349,11.1279,66.8499,67.2521,-13.7365,521.57,11.1279,9.487,82.0275,72.9694,523.62,685.7,75.4759,490.77,536.68,77.5093,82.2675,210.52,14.9185,14.9185,173.556,523.62,521.555,1003.05,492.74,399.1,19.8509,521.55,523.62,685.68,14.9185,493.74,0.2204,491.76,543.52,83.4975,306.2,210.52,14.9185,80.5631,4.392,521.555,210.52,67.2521,521.57,80.5559,14.9185,11.2841,21.6606,173.558,13.8,18.0384,85.2675,14.9185
13.8,21.6605,15.7348,210.52,523.62,72.9694,18.0337,521.55,521.555,66.8498,13.8,19.8512,14.9185,544.56,4.2609,14.9185,84.5625,80.5524,287.01,85.065,11.2841,15.7348,21.6605,10.2349,521.555,75.4774,399.05,77.5093,10.2349,11.1279,66.8498,67.2528,-13.731,521.57,11.1279,9.487,81.975,72.9694,523.62,685.7,75.4774,490.77,536.68,77.5093,82.26,210.52,14.9185,14.9185,173.556,523.62,521.555,1003.05,492.77,399.05,19.8512,521.55,523.62,685.68,14.9185,493.74,0.2204,491.76,543.56,83.5125,306.2,210.52,14.9185,80.5559,4.394,521.555,210.52,67.2528,521.57,80.5524,14.9185,11.2841,21.6605,173.558,13.8,18.0337,85.3125,14.9185
13.806,21.6604,15.735,210.52,523.65,72.9694,18.0291,521.55,521.555,66.8498,13.806,19.8499,14.9185,544.56,4.8016,14.9185,84.5475,80.5452,286.695,85.1025,11.2842,15.735,21.6604,10.2348,521.555,75.4779,399.0,77.5093,10.2348,11.128,66.8498,67.2534,-13.7255,521.57,11.128,9.487,82.02,72.9694,523.65,685.7,75.4779,490.77,536.68,77.5093,82.245,210.52,14.9185,14.9185,173.5425,523.65,521.555,1003.05,492.77,399.0,19.8499,521.55,523.65,685.68,14.9185,493.74,0.2204,491.76,543.56,83.4675,306.15,210.52,14.9185,80.5524,4.395,521.555,210.52,67.2534,521.57,80.5452,14.9185,11.2842,21.6604,173.544,13.806,18.0291,85.3425,14.9185
13.806,21.6603,15.7353,210.52,523.65,72.9694,18.0244,521.55,521.555,66.8504,13.806,19.8497,14.9185,544.56,4.15,14.9185,84.5475,80.5415,287.2575,85.1175,11.2842,15.7353,21.6604,10.2354,521.555,75.4784,398.95,77.5093,10.2354,11.1281,66.8504,67.3046,-13.7255,521.57,11.1281,9.487,82.0125,72.9694,523.65,685.7,75.4784,490.77,536.68,77.5093,82.26,210.52,14.9185,14.9185,173.5425,523.65,521.555,1003.05,492.77,398.95,19.8497,521.55,523.65,685.68,14.9185,493.74,0.2204,491.76,543.56,83.4675,306.1,210.52,14.9185,80.5452,4.396,521.555,210.52,67.3046,521.57,80.5415,14.9185,11.2842,21.6603,173.544,13.806,18.0244,85.305,14.9185
13.806,21.6753,15.7355,210.52,523.68,72.9694,18.0197,521.55,521.555,66.8506,13.806,19.8494,14.9099,544.6,4.7312,14.9099,84.525,80.5341,286.695,85.1025,11.2843,15.7355,21.6603,10.2356,521.555,75.4789,398.9,77.5093,10.2356,11.1282,66.8506,67.3059,-13.7255,521.57,11.1282,9.486,82.005,72.9694,523.68,685.6625,75.4789,490.77,536.68,77.5093,82.2825,210.52,14.9099,14.9099,173.5425,523.68,521.555,1003.05,492.77,398.9,19.8494,521.55,523.68,685.68,14.9185,493.74,0.2204,491.76,543.6,83.475,306.1,210.52,14.9185,80.5415,4.397,521.555,210.52,67.3059,521.57,80.5341,14.9099,11.2843,21.6753,173.544,13.806,18.0197,85.3425,14.9099
13.806,21.6757,15.7333,210.52,523.68,72.9694,18.0151,521.55,521.555,66.8508,13.806,19.8507,14.9096,544.6,4.1953,14.9096,84.4875,80.5303,287.1675,85.05,11.2844,15.7333,21.6755,10.2358,521.555,75.4794,398.85,77.5093,10.2358,11.1283,66.8508,67.3071,-13.7255,521.57,11.1283,9.486,81.99,72.9694,523.68,685.6625,75.4794,490.77,536.68,77.5093,82.2375,210.52,14.9096,14.9096,173.5425,523.68,521.555,1003.05,492.77,398.85,19.8507,521.55,523.68,685.68,14.9099,493.74,0.2204,491.76,543.6,83.475,306.05,210.52,14.9099,80.5341,4.398,521.555,210.52,67.3071,521.57,80.5303,14.9096,11.2844,21.6757,173.544,13.806,18.0151,85.35,14.9096
13.806,21.6611,15.7325,210.52,523.68,72.9694,18.0104,521.55,521.555,66.8509,13.806,19.8509,14.9094,544.6,4.5859,14.9094,84.5025,80.5266,286.5375,85.05,11.2844,15.7325,21.6759,10.236,521.555,75.4799,398.8,77.5093,10.236,11.1283,66.8509,67.3084,-13.7255,521.57,11.1283,9.486,82.035,72.9694,523.68,685.6625,75.4799,490.77,536.68,77.5093,82.215,210.52,14.9094,14.9094,173.5425,523.68,521.555,1003.05,492.77,398.8,19.8509,521.55,523.68,685.68,14.9096,493.74,0.2204,491.76,543.6,83.445,306.0,210.52,14.9096,80.5303,4.399,521.555,210.52,67.3084,521.57,80.5266,14.9094,11.2844,21.6611,173.544,13.806,18.0104,85.3725,14.9094
13.806,21.661,15.7318,210.54,523.68,72.9694,18.0057,521.55,521.555,66.8503,13.806,19.8512,14.9177,544.64,4.1937,14.9177,84.48,80.5228,286.7625,85.0125,11.2845,15.7318,21.661,10.2354,521.555,75.4804,398.75,77.5093,10.2354,11.1284,66.8503,67.3096,-13.72,521.57,11.1284,9.486,82.0725,72.9694,523.68,685.6625,75.4804,490.77,536.68,77.5093,82.2,210.54,14.9177,14.9177,173.5425,523.68,521.555,1003.05,492.77,398.75,19.8512,521.55,523.68,685.68,14.9094,493.74,0.2204,491.76,543.64,83.49,306.0,210.54,14.9094,80.5266,4.399,521.555,210.54,67.3096,521.57,80.5228,14.9177,11.2845,21.661,173.53,13.806,18.0057,85.3275,14.9177
13.8,21.6609,15.7335,210.54,523.68,72.9694,18.0011,521.55,521.59,66.8503,13.8,19.8499,14.9177,544.64,4.4109,14.9177,84.48,80.5191,286.6275,85.0725,11.2845,15.7335,21.661,10.2353,521.59,75.4809,398.75,77.5093,10.2353,11.1285,66.8503,67.3109,-13.7145,521.57,11.1285,9.486,82.035,72.9694,523.68,685.6625,75.4809,490.77,536.68,77.5093,82.1775,210.54,14.9177,14.9177,173.5425,523.68,521.59,1003.05,492.77,398.75,19.8499,521.55,523.68,685.68,14.9177,493.74,0.2204,491.76,543.64,83.5125,305.95,210.54,14.9177,80.5228,4.399,521.59,210.54,67.3109,521.57,80.5191,14.9177,11.2845,21.6609,173.53,13.8,18.0011,85.3425,14.9177
