LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1180.PV,PR1102A.PV,TI1105A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1101.SV,TI_1145.PV
72.0757,32.985,9.588,4.175,12.304,46.206,25.693,14.9074,0.1784,0.2089,0.1977,539.52,84.57,85.155,85.2825,82.29,83.3775,81.945,43.0284,519.72,20.3422,520,488.87
72.0738,32.985,9.584,4.2,12.303,46.302,25.7535,14.9074,0.1785,0.2089,0.1976,539.64,84.615,85.155,85.2675,82.2825,83.3775,81.9825,43.0145,519.84,20.3421,520,488.87
72.0719,32.985,9.581,4.214,12.303,46.35,25.792,14.9074,0.1786,0.2089,0.1976,539.72,84.6225,85.1925,85.29,82.3125,83.37,81.9525,43.0038,519.93,20.342,520,488.87
72.1206,32.99,9.579,4.223,12.303,46.344,25.814,14.9074,0.1787,0.2089,0.1977,539.8,84.645,85.17,85.2525,82.29,83.3475,81.945,42.9929,520.02,20.3419,520,488.87
72.1194,32.99,9.577,4.227,12.303,46.32,25.8195,14.9074,0.1786,0.2089,0.1977,539.92,84.6,85.11,85.2225,82.2525,83.3625,81.9525,42.9815,520.11,20.3419,520,488.87
72.1181,32.99,9.576,4.227,12.303,46.29,25.8195,14.9074,0.1786,0.209,0.1978,539.96,84.5625,85.14,85.2075,82.26,83.4075,81.96,42.9735,520.17,20.3418,520,488.87
72.1675,32.995,9.576,4.223,12.303,46.23,25.803,14.9074,0.1786,0.209,0.1978,540.04,84.6,85.1625,85.2525,82.2375,83.4225,81.945,42.9653,520.23,20.3417,520,488.87
72.1669,32.995,9.576,4.219,12.302,46.14,25.7755,14.9074,0.1786,0.2092,0.1979,540.04,84.5925,85.1775,85.2225,82.245,83.46,81.9075,42.9607,520.26,20.3416,520,488.87
72.1663,32.995,9.577,4.213,12.302,46.038,25.7315,14.9074,0.1785,0.2093,0.1981,540.04,84.5625,85.2075,85.2375,82.2975,83.43,81.9075,42.9634,520.23,20.3415,520,488.87
72.2163,33,9.58,4.206,12.302,45.882,25.671,14.8988,0.1785,0.2095,0.1982,540,84.5925,85.2,85.2525,82.3425,83.4075,81.945,42.9662,520.2,20.3415,520,488.87
72.2163,33,9.583,4.196,12.302,45.732,25.594,14.8985,0.1785,0.2098,0.1985,539.96,84.57,85.2225,85.2825,82.335,83.43,81.9075,42.9691,520.17,20.3414,520,488.87
72.2163,33,9.589,4.187,12.302,45.438,25.4675,14.8983,0.1785,0.2101,0.1989,539.88,84.54,85.215,85.26,82.3575,83.4075,81.915,42.9797,520.08,20.3413,520,488.87
72.2163,33,9.596,4.177,12.3,45.09,25.319,14.9066,0.1784,0.2105,0.1992,539.76,84.5625,85.23,85.26,82.3125,83.4,81.915,42.9944,519.96,20.3412,520,488.87
72.2163,33,9.604,4.156,12.3,44.766,25.1485,14.9066,0.1782,0.2108,0.1995,539.6,84.525,85.1775,85.2375,82.3125,83.3925,81.87,43.0096,519.84,20.3412,520,488.87
72.1656,32.995,9.614,4.123,12.3,44.238,24.9725,14.9066,0.1778,0.211,0.1997,539.44,84.4875,85.215,85.245,82.26,83.3925,81.8625,43.0567,519.48,20.341,520,488.87
72.1656,32.995,9.622,4.082,12.302,44.238,24.813,14.9066,0.1771,0.2107,0.1995,539.24,84.4875,85.2375,85.2825,82.305,83.4,81.87,43.0567,519.48,20.341,520,488.87
72.165,32.995,9.624,4.026,12.302,44.484,24.8185,14.9066,0.1763,0.2103,0.1991,539.16,84.5325,85.185,85.3275,82.3275,83.3775,81.9225,43.0701,519.39,20.3409,520,488.87
72.1138,32.99,9.62,3.978,12.302,44.922,24.9505,14.9066,0.1761,0.21,0.1988,539.12,84.5475,85.155,85.3725,82.35,83.3925,81.975,43.0801,519.33,20.3559,520,488.87
72.0619,32.985,9.615,3.977,12.303,45.504,25.1155,14.9066,0.1766,0.2098,0.1985,539.12,84.555,85.17,85.3875,82.335,83.43,82.005,43.0817,519.36,20.3563,520,488.87
72.0582,32.985,9.609,4.023,12.303,45.726,25.2695,14.9066,0.1772,0.2095,0.1983,539.12,84.5175,85.1325,85.3875,82.3575,83.3925,81.96,43.0806,519.39,20.3571,520,488.87
72.0582,32.985,9.603,4.086,12.303,45.726,25.4125,14.9066,0.1778,0.2093,0.1981,539.16,84.525,85.0875,85.4025,82.38,83.4075,81.945,43.0806,519.39,20.3571,520,488.87
72.0544,32.985,9.598,4.138,12.303,46.074,25.528,14.9066,0.1781,0.2091,0.1979,539.28,84.525,85.1025,85.4025,82.3425,83.415,81.975,43.0587,519.6,20.3424,520,488.84
72.0525,32.985,9.592,4.171,12.303,46.2,25.627,14.9066,0.1783,0.209,0.1978,539.4,84.4875,85.125,85.4025,82.3425,83.46,82.005,43.0453,519.72,20.3424,520,488.84
72.0525,32.985,9.588,4.19,12.303,46.2,25.704,14.9066,0.1784,0.209,0.1977,539.48,84.54,85.095,85.3425,82.29,83.4225,82.035,43.0453,519.72,20.3424,520,488.84
72.0994,32.99,9.584,4.202,12.303,46.284,25.759,14.9066,0.1785,0.209,0.1977,539.6,84.5475,85.1175,85.38,82.32,83.415,82.0125,43.0284,519.87,20.3422,520,488.84
72.0994,32.99,9.582,4.213,12.303,46.284,25.7865,14.9066,0.1786,0.2091,0.1978,539.68,84.5175,85.11,85.41,82.365,83.43,81.9975,43.0284,519.87,20.3422,520,488.84
72.0981,32.99,9.581,4.222,12.303,46.11,25.781,14.9066,0.1788,0.2092,0.1979,539.72,84.5025,85.0725,85.3875,82.335,83.4375,81.9525,43.0217,519.93,20.3421,520,488.84
72.1462,32.995,9.583,4.231,12.303,45.954,25.693,14.9066,0.1788,0.2094,0.1982,539.76,84.495,85.125,85.4175,82.2975,83.4825,81.9525,43.0182,519.96,20.342,520,488.84
72.1456,32.995,9.583,4.231,12.303,45.792,25.693,14.9066,0.1788,0.2094,0.1982,539.76,84.495,85.125,85.4175,82.2975,83.4825,81.9525,43.0146,519.99,20.342,520,488.84
72.145,32.995,9.585,4.223,12.303,45.678,25.5335,14.9066,0.1787,0.2094,0.1983,539.8,84.5625,85.095,85.455,82.2225,83.4675,82.005,43.0072,520.05,20.3418,520,488.84
72.145,32.995,9.588,4.205,12.303,45.678,25.5335,14.9066,0.1784,0.2097,0.1984,539.84,84.5625,85.095,85.455,82.2225,83.4675,82.005,43.0072,520.05,20.3418,520,488.84
72.1437,32.995,9.59,4.182,12.302,45.306,25.4675,14.9066,0.1784,0.21,0.1987,539.8,84.5325,85.1475,85.44,82.1925,83.4375,82.0125,43.0258,519.9,20.3417,520,488.84
72.1431,32.995,9.596,4.169,12.302,44.958,25.3685,14.9066,0.1784,0.2102,0.199,539.68,84.525,85.155,85.47,82.185,83.4375,82.035,43.0337,519.84,20.3416,520,488.84
72.1431,32.995,9.603,4.164,12.302,44.958,25.2145,14.9066,0.1781,0.2102,0.1989,539.64,84.495,85.1325,85.455,82.245,83.4225,82.0125,43.0337,519.84,20.3416,520,488.84
72.1419,32.995,9.605,4.134,12.302,45.03,25.1705,14.9066,0.1777,0.2102,0.199,539.52,84.48,85.1025,85.4625,82.2225,83.4225,82.0575,43.0541,519.69,20.3415,520,488.84
72.1412,32.995,9.609,4.08,12.302,45.03,25.132,14.9066,0.1775,0.2103,0.1991,539.4,84.4875,85.095,85.4025,82.215,83.4,82.11,43.0629,519.63,20.3414,520,488.84
72.1406,32.995,9.609,4.08,12.302,44.94,25.132,14.9066,0.1775,0.2103,0.1991,539.4,84.4875,85.095,85.4025,82.215,83.4,82.11,43.0757,519.54,20.3414,520,488.84
72.0894,32.99,9.612,4.081,12.302,44.844,25.055,14.9066,0.1777,0.2103,0.1991,539.32,84.5325,85.065,85.38,82.2825,83.4225,82.035,43.0813,519.51,20.3568,520,488.84
72.0881,32.99,9.615,4.091,12.302,45.024,25.055,14.9066,0.1776,0.2102,0.199,539.28,84.5325,85.065,85.38,82.2825,83.4225,82.035,43.087,519.48,20.3572,520,488.84
72.0869,32.99,9.614,4.088,12.302,45.168,25.077,14.9066,0.1775,0.21,0.1988,539.24,84.5925,85.08,85.3275,82.29,83.415,82.035,43.0891,519.48,20.3576,520,488.84
72.035,32.985,9.611,4.083,12.303,45.282,25.198,14.9066,0.1777,0.21,0.1988,539.24,84.5775,85.065,85.32,82.305,83.475,81.99,43.095,519.45,20.358,520,488.84
72.0331,32.985,9.611,4.083,12.303,45.24,25.198,14.9066,0.1777,0.21,0.1988,539.24,84.5775,85.065,85.32,82.305,83.475,81.99,43.101,519.42,20.3584,520,488.84
72.0312,32.985,9.612,4.128,12.303,45.15,25.1925,14.9066,0.1782,0.2102,0.1989,539.2,84.54,85.11,85.335,82.275,83.4525,82.035,43.1033,519.42,20.3588,520,488.84
72.0294,32.985,9.614,4.141,12.303,45.066,25.1485,14.9066,0.1782,0.2102,0.1989,539.2,84.51,85.0875,85.3575,82.23,83.43,82.0575,43.1057,519.42,20.3442,520,488.84
72.0275,32.985,9.614,4.141,12.303,45.084,25.1485,14.9066,0.1782,0.2102,0.1989,539.2,84.51,85.0875,85.3575,82.23,83.43,82.0575,43.108,519.42,20.3441,520,488.84
72.0256,32.985,9.615,4.121,12.303,45.084,25.1155,14.9066,0.1779,0.2102,0.1989,539.2,84.525,85.0875,85.335,82.2525,83.445,82.035,43.1104,519.42,20.3441,520,488.81
72.0237,32.985,9.615,4.121,12.303,45.072,25.1155,14.9066,0.1779,0.2102,0.1989,539.2,84.525,85.0875,85.335,82.2525,83.445,82.035,43.1164,519.39,20.359,520,488.81
72.0219,32.985,9.616,4.112,12.303,44.982,25.11,14.9066,0.1779,0.2103,0.199,539.16,84.525,85.05,85.3425,82.3425,83.4075,81.975,43.1264,519.33,20.3594,520,488.81
72.02,32.985,9.618,4.112,12.303,44.868,25.033,14.9066,0.178,0.2103,0.1991,539.12,84.495,85.0725,85.3275,82.32,83.445,81.93,43.1329,519.3,20.3598,520,488.81
72.0181,32.985,9.62,4.117,12.303,44.832,24.989,14.9066,0.178,0.2103,0.1992,539.08,84.465,85.08,85.335,82.335,83.49,81.885,43.1357,519.3,20.3603,520,488.81
72.0162,32.985,9.619,4.094,12.303,45.12,25.0605,14.9066,0.1775,0.2099,0.1988,539.04,84.5175,85.125,85.35,82.35,83.475,81.9225,43.1423,519.27,20.3607,520,488.81
71.9637,32.98,9.617,4.082,12.303,45.258,25.143,14.9066,0.1776,0.2098,0.1986,539.08,84.4875,85.11,85.3725,82.3575,83.4975,81.96,43.1377,519.33,20.3611,520,488.81
71.9612,32.98,9.613,4.093,12.303,45.378,25.209,14.9066,0.1778,0.2098,0.1985,539.12,84.4875,85.155,85.32,82.335,83.475,81.945,43.1367,519.36,20.3615,520,488.81
71.9587,32.98,9.61,4.114,12.303,45.492,25.275,14.9066,0.178,0.2097,0.1984,539.2,84.5325,85.1775,85.35,82.2825,83.46,81.9975,43.1318,519.42,20.3469,520,488.81
71.9562,32.98,9.61,4.114,12.303,45.594,25.341,14.9066,0.178,0.2097,0.1984,539.2,84.585,85.1625,85.3725,82.29,83.49,82.0125,43.1303,519.45,20.3468,520,488.81
71.9537,32.98,9.607,4.137,12.303,45.648,25.385,14.9066,0.1782,0.2096,0.1984,539.24,84.63,85.155,85.32,82.32,83.475,82.0575,43.1251,519.51,20.3467,520,488.81
71.9512,32.98,9.603,4.172,12.303,45.678,25.4125,14.9066,0.1784,0.2096,0.1983,539.36,84.63,85.1475,85.29,82.275,83.5275,82.065,43.1195,519.57,20.3467,520,488.78
71.9993,32.985,9.601,4.179,12.303,45.696,25.429,14.9066,0.1785,0.2095,0.1983,539.4,84.6675,85.1175,85.32,82.2825,83.5125,82.11,43.1175,519.6,20.3466,520,488.78
71.9975,32.985,9.6,4.183,12.303,45.678,25.4345,14.9066,0.1785,0.2095,0.1983,539.44,84.675,85.125,85.335,82.29,83.4675,82.125,43.1116,519.66,20.3465,520,488.78
71.9956,32.985,9.599,4.184,12.303,45.66,25.4345,14.9066,0.1785,0.2096,0.1983,539.48,84.6975,85.1025,85.3425,82.305,83.46,82.11,43.1055,519.72,20.3464,520,488.78
71.9937,32.985,9.599,4.181,12.302,45.654,25.429,14.9066,0.1784,0.2096,0.1984,539.52,84.7125,85.0575,85.2975,82.335,83.4675,82.14,43.1028,519.75,20.3464,520,488.78
71.9918,32.985,9.599,4.177,12.302,45.63,25.4235,14.9066,0.1784,0.2096,0.1984,539.56,84.69,85.0275,85.29,82.2975,83.4225,82.0725,43.1001,519.78,20.3463,520,488.78
71.99,32.985,9.599,4.174,12.302,45.606,25.4125,14.9066,0.1784,0.2096,0.1984,539.6,84.69,85.0875,85.275,82.3425,83.445,82.095,43.0935,519.84,20.3462,520,488.78
72.0387,32.99,9.599,4.17,12.302,45.6,25.407,14.9066,0.1783,0.2097,0.1984,539.64,84.7275,85.05,85.275,82.3725,83.4225,82.065,43.0941,519.84,20.3461,520,488.78
72.0374,32.99,9.599,4.167,12.302,45.576,25.4015,14.9066,0.1783,0.2096,0.1984,539.64,84.6675,85.0575,85.2525,82.3725,83.415,82.095,43.0948,519.84,20.3461,520,488.78
72.0362,32.99,9.599,4.166,12.302,45.528,25.385,14.9066,0.1783,0.2097,0.1984,539.68,84.6225,85.0575,85.29,82.3875,83.4675,82.095,43.0879,519.9,20.346,520,488.78
72.0349,32.99,9.599,4.163,12.302,45.534,25.374,14.9066,0.1782,0.2097,0.1985,539.68,84.6,85.0875,85.3425,82.41,83.4375,82.0575,43.0921,519.87,20.3459,520,488.78
72.0337,32.99,9.6,4.159,12.302,45.492,25.363,14.9066,0.1782,0.2098,0.1985,539.72,84.5625,85.125,85.3275,82.4175,83.4075,82.0125,43.0851,519.93,20.3458,520,488.78
72.0324,32.99,9.6,4.155,12.302,45.51,25.3575,14.9066,0.1782,0.2098,0.1985,539.68,84.6075,85.1475,85.3275,82.3875,83.4375,81.9825,43.0929,519.87,20.3458,520,488.78
72.0312,32.99,9.601,4.154,12.302,45.45,25.352,14.9066,0.1782,0.2099,0.1986,539.64,84.585,85.1775,85.305,82.4175,83.4,82.005,43.0971,519.84,20.3457,520,488.78
72.0299,32.99,9.602,4.155,12.302,45.378,25.3245,14.9066,0.1784,0.2099,0.1988,539.56,84.63,85.1625,85.35,82.455,83.43,81.9825,43.1053,519.78,20.3456,520,488.78
72.0287,32.99,9.605,4.159,12.302,45.204,25.253,14.9066,0.1779,0.2097,0.1984,539.6,84.675,85.185,85.32,82.4025,83.4075,82.005,43.1024,519.81,20.3455,520,488.78
72.0274,32.99,9.601,4.136,12.302,45.612,25.341,14.9066,0.1776,0.2094,0.1982,539.6,84.6225,85.2075,85.3275,82.4175,83.46,81.96,43.1032,519.81,20.3454,520,488.78
72.0262,32.99,9.598,4.118,12.302,45.762,25.44,14.9066,0.1777,0.2094,0.1981,539.64,84.585,85.1625,85.3275,82.4475,83.4525,81.945,43.1002,519.84,20.3454,520,488.78
72.0249,32.99,9.594,4.127,12.302,45.906,25.528,14.9066,0.1779,0.2093,0.198,539.64,84.63,85.14,85.3575,82.4475,83.4375,81.9825,43.0971,519.87,20.3453,520,488.78
72.0237,32.99,9.591,4.153,12.302,45.978,25.5995,14.9066,0.1782,0.2093,0.1979,539.72,84.6075,85.155,85.3125,82.44,83.4825,81.9525,43.0901,519.93,20.3452,520,488.78
72.0224,32.99,9.588,4.18,12.302,46.038,25.6435,14.9066,0.1785,0.2092,0.1979,539.72,84.615,85.17,85.3425,82.4325,83.49,81.9225,43.0904,519.93,20.3451,520,488.78
72.0718,32.995,9.587,4.201,12.302,46.038,25.6655,14.9066,0.1786,0.2093,0.198,539.8,84.645,85.125,85.2975,82.3725,83.535,81.9675,43.0794,520.02,20.3451,520,488.78
72.0712,32.995,9.586,4.212,12.302,46.026,25.66,14.9066,0.1787,0.2093,0.198,539.84,84.675,85.11,85.26,82.41,83.49,81.9225,43.0793,520.02,20.345,520,488.78
72.0705,32.995,9.586,4.216,12.302,45.954,25.649,14.9066,0.1787,0.2094,0.1981,539.88,84.6525,85.1475,85.2225,82.365,83.52,81.9375,43.0717,520.08,20.3449,520,488.78
72.1206,33,9.586,4.214,12.302,45.882,25.616,14.9066,0.1786,0.2093,0.1982,539.88,84.63,85.1025,85.2525,82.395,83.5275,81.96,43.0714,520.08,20.3448,520,488.78
72.1206,33,9.588,4.208,12.302,45.798,25.583,14.9066,0.1785,0.2094,0.1982,539.96,84.6075,85.095,85.215,82.3725,83.5275,81.9825,43.0636,520.14,20.3448,520,488.78
72.1206,33,9.588,4.196,12.302,45.768,25.5445,14.9066,0.1784,0.2094,0.1983,539.96,84.5925,85.0875,85.2675,82.41,83.49,82.005,43.063,520.14,20.3447,520,488.78
72.1206,33,9.59,4.185,12.302,45.696,25.517,14.9066,0.1783,0.2095,0.1983,540,84.6225,85.11,85.2825,82.4175,83.49,82.0425,43.0587,520.17,20.3446,520,488.78
72.1206,33,9.591,4.176,12.302,45.66,25.4895,14.9066,0.1782,0.2096,0.1984,540,84.645,85.0875,85.2975,82.3575,83.52,82.0725,43.0542,520.2,20.3445,520,488.81
72.1206,33,9.592,4.167,12.302,45.63,25.462,14.9066,0.1782,0.2097,0.1984,539.96,84.5925,85.0875,85.3125,82.38,83.4675,82.065,43.0572,520.17,20.3445,520,488.81
72.1206,33,9.594,4.164,12.302,45.552,25.44,14.9066,0.1783,0.2099,0.1986,539.92,84.57,85.125,85.29,82.41,83.49,82.02,43.064,520.11,20.3444,520,488.81
72.1206,33,9.597,4.165,12.302,45.384,25.374,14.9066,0.1784,0.2101,0.1988,539.84,84.5925,85.14,85.32,82.3875,83.49,82.02,43.0711,520.05,20.3443,520,488.81
72.1206,33,9.602,4.167,12.302,45.138,25.275,14.9066,0.1785,0.2103,0.1991,539.76,84.6375,85.1325,85.3575,82.3875,83.4825,82.0275,43.0822,519.96,20.3442,520,488.81
72.1712,33.005,9.608,4.16,12.302,44.898,25.154,14.9066,0.1782,0.2105,0.1992,539.68,84.66,85.1475,85.3575,82.4175,83.5125,82.035,43.0936,519.87,20.3441,520,488.81
72.1212,33,9.613,4.136,12.302,44.79,25.066,14.9066,0.178,0.2106,0.1993,539.56,84.675,85.1475,85.38,82.44,83.4825,82.0575,43.1091,519.75,20.3441,520,488.81
72.1212,33,9.618,4.107,12.303,44.658,24.9835,14.9066,0.1777,0.2107,0.1995,539.4,84.66,85.095,85.38,82.41,83.4975,82.0575,43.1252,519.63,20.344,520,488.81
72.1212,33,9.622,4.085,12.303,44.526,24.9065,14.9066,0.1774,0.2105,0.1993,539.28,84.615,85.0425,85.3575,82.4325,83.505,82.05,43.1417,519.51,20.3439,520,488.81
72.1212,33,9.622,4.058,12.303,44.754,24.934,14.9066,0.177,0.2102,0.199,539.24,84.63,85.0275,85.305,82.425,83.4975,81.99,43.1474,519.48,20.3589,520,488.81
72.0705,32.995,9.62,4.038,12.303,45.006,25.0275,14.9066,0.1771,0.2102,0.1989,539.2,84.66,85.08,85.305,82.3725,83.5425,81.9975,43.1571,519.42,20.3593,520,488.81
72.0699,32.995,9.617,4.048,12.303,45.156,25.121,14.9066,0.1775,0.2101,0.1988,539.16,84.645,85.11,85.2975,82.365,83.565,82.035,43.1632,519.39,20.3597,520,488.78
72.0187,32.99,9.615,4.082,12.303,45.21,25.1815,14.9066,0.1779,0.2101,0.1988,539.16,84.615,85.125,85.32,82.38,83.6025,82.02,43.1656,519.39,20.3601,520,488.78
72.0174,32.99,9.614,4.12,12.304,45.228,25.2035,14.9066,0.1782,0.2099,0.1988,539.16,84.615,85.1625,85.275,82.3875,83.5875,82.0575,43.1681,519.39,20.3605,520,488.78
72.0162,32.99,9.613,4.144,12.304,45.246,25.22,14.9066,0.178,0.2096,0.1984,539.24,84.6375,85.185,85.2675,82.3425,83.6175,82.05,43.163,519.45,20.361,520,488.78
72.0149,32.99,9.608,4.139,12.304,45.606,25.3245,14.9066,0.1778,0.2093,0.1981,539.32,84.6375,85.215,85.2975,82.38,83.565,82.065,43.1502,519.57,20.3463,520,488.78
72.0137,32.99,9.601,4.129,12.304,45.912,25.4675,14.9066,0.1777,0.2091,0.1978,539.48,84.585,85.245,85.2825,82.3575,83.565,82.065,43.1369,519.69,20.3463,520,488.78
72.0124,32.99,9.594,4.138,12.304,46.188,25.6215,14.9066,0.178,0.2089,0.1976,539.56,84.615,85.2225,85.2675,82.395,83.5875,82.0725,43.1269,519.78,20.3462,520,488.78
72.0618,32.995,9.587,4.167,12.304,46.38,25.759,14.9066,0.1783,0.2087,0.1975,539.72,84.6525,85.1925,85.32,82.3425,83.61,82.095,43.1128,519.9,20.3461,520,488.78
72.0612,32.995,9.581,4.203,12.304,46.524,25.8635,14.9066,0.1786,0.2086,0.1974,539.84,84.615,85.1775,85.32,82.38,83.6325,82.11,43.0944,520.05,20.346,520,488.78
72.0605,32.995,9.576,4.233,12.304,46.626,25.9405,14.9066,0.1788,0.2085,0.1973,540,84.6675,85.1625,85.2975,82.3425,83.5875,82.1025,43.0754,520.2,20.346,520,488.78
72.1105,33,9.572,4.254,12.304,46.704,25.9955,14.9066,0.179,0.2085,0.1973,540.16,84.6225,85.1925,85.2675,82.32,83.5875,82.095,43.0558,520.35,20.3459,520,488.78
72.1105,33,9.568,4.266,12.303,46.74,26.0395,14.9066,0.179,0.2086,0.1973,540.28,84.5775,85.2075,85.2525,82.2975,83.6175,82.035,43.0394,520.47,20.3458,520,488.78
72.1612,33.005,9.565,4.275,12.303,46.722,26.067,14.9066,0.1791,0.2086,0.1973,540.36,84.57,85.2,85.2375,82.26,83.595,82.08,43.0299,520.53,20.3457,520,488.78
72.1618,33.005,9.564,4.28,12.303,46.644,26.067,14.9066,0.1791,0.2086,0.1974,540.44,84.585,85.1925,85.2825,82.2825,83.595,82.035,43.0165,520.62,20.3457,520,488.78
72.213,33.01,9.563,4.279,12.303,46.554,26.0395,14.9066,0.1791,0.2088,0.1975,540.52,84.5475,85.185,85.32,82.3125,83.6325,82.0725,43.0065,520.68,20.3456,520,488.81
72.2143,33.01,9.564,4.273,12.303,46.446,25.9955,14.9066,0.179,0.209,0.1977,540.52,84.5325,85.155,85.32,82.35,83.5725,82.035,43,520.71,20.3455,520,488.81
72.2662,33.015,9.566,4.263,12.303,46.284,25.935,14.9066,0.1789,0.2092,0.1979,540.52,84.495,85.125,85.29,82.3425,83.5875,82.0725,43.0009,520.68,20.3454,520,488.81
72.2681,33.015,9.57,4.251,12.303,46.092,25.847,14.9066,0.1788,0.2093,0.1981,540.48,84.5475,85.17,85.2525,82.3125,83.625,82.08,43.0019,520.65,20.3453,520,488.81
72.2699,33.015,9.574,4.236,12.302,45.882,25.7425,14.9066,0.1787,0.2094,0.1983,540.44,84.5475,85.1175,85.26,82.3275,83.5875,82.0725,42.9993,520.65,20.3453,520,488.81
72.3224,33.02,9.578,4.215,12.302,45.702,25.6325,14.9066,0.1785,0.2097,0.1985,540.4,84.5625,85.11,85.305,82.3425,83.565,82.095,43.0042,520.59,20.3452,520,488.81
72.3249,33.02,9.584,4.192,12.302,45.504,25.517,14.9066,0.1784,0.21,0.1987,540.36,84.5325,85.0875,85.3425,82.305,83.5725,82.08,43.0093,520.53,20.3451,520,488.81
72.3274,33.02,9.59,4.171,12.302,45.276,25.396,14.9066,0.1783,0.2102,0.199,540.2,84.54,85.14,85.3275,82.2675,83.565,82.1175,43.026,520.38,20.345,520,488.84
72.3299,33.02,9.599,4.154,12.302,44.958,25.253,14.9066,0.1778,0.21,0.1988,540.08,84.54,85.17,85.3725,82.275,83.595,82.065,43.0357,520.29,20.345,520,488.84
72.2818,33.015,9.599,4.115,12.303,45.216,25.253,14.9066,0.1773,0.2099,0.1987,540,84.57,85.2,85.38,82.2975,83.5725,82.035,43.0458,520.2,20.3449,520,488.84
72.2837,33.015,9.599,4.078,12.303,45.348,25.3025,14.9066,0.1772,0.21,0.1987,539.92,84.555,85.2,85.365,82.3275,83.58,82.0575,43.0563,520.11,20.3448,520,488.84
72.2856,33.015,9.6,4.077,12.303,45.342,25.33,14.9066,0.1776,0.21,0.1988,539.8,84.51,85.23,85.3275,82.2825,83.61,82.0725,43.0671,520.02,20.3447,520,488.84
72.2368,33.01,9.602,4.103,12.303,45.222,25.3025,14.9066,0.178,0.2101,0.1989,539.72,84.555,85.245,85.2975,82.275,83.5725,82.0725,43.0783,519.93,20.3447,520,488.84
72.2381,33.01,9.605,4.129,12.303,45.102,25.242,14.9066,0.1781,0.2102,0.199,539.68,84.5475,85.245,85.2525,82.3275,83.52,82.0425,43.0861,519.87,20.3446,520,488.84
72.2393,33.01,9.608,4.136,12.303,45.018,25.1815,14.9066,0.1777,0.2099,0.1986,539.64,84.5325,85.185,85.26,82.3425,83.49,82.0275,43.0904,519.84,20.3445,520,488.84
72.2406,33.01,9.605,4.112,12.304,45.384,25.264,14.9066,0.1775,0.2098,0.1985,539.56,84.5025,85.2,85.2225,82.3725,83.5275,82.065,43.0985,519.78,20.3444,520,488.84
72.2418,33.01,9.603,4.095,12.304,45.504,25.3575,14.9066,0.1775,0.2097,0.1984,539.6,84.4875,85.2075,85.2,82.395,83.565,82.1025,43.0956,519.81,20.3444,520,488.84
72.1925,33.005,9.601,4.106,12.304,45.576,25.407,14.9152,0.1778,0.2096,0.1984,539.6,84.4575,85.1925,85.1925,82.38,83.52,82.0575,43.0927,519.84,20.3443,520,488.84
72.1931,33.005,9.599,4.129,12.304,45.624,25.44,14.9155,0.1781,0.2096,0.1984,539.64,84.495,85.14,85.2225,82.4025,83.52,82.08,43.0933,519.84,20.3442,520,488.84
72.1937,33.005,9.598,4.152,12.305,45.654,25.4675,14.9158,0.1783,0.2096,0.1984,539.64,84.525,85.14,85.23,82.35,83.4825,82.0425,43.0902,519.87,20.3441,520,488.84
72.1943,33.005,9.597,4.167,12.307,45.66,25.4675,14.9074,0.1784,0.2097,0.1984,539.68,84.5325,85.14,85.2,82.2975,83.445,81.9975,43.0907,519.87,20.344,520,488.84
72.195,33.005,9.597,4.175,12.307,45.636,25.462,14.9074,0.1784,0.2098,0.1984,539.64,84.54,85.1175,85.23,82.3425,83.4375,82.05,43.0912,519.87,20.344,520,488.84
72.1956,33.005,9.598,4.176,12.306,45.576,25.44,14.9074,0.1784,0.2098,0.1985,539.64,84.54,85.155,85.2,82.3875,83.445,81.9975,43.0955,519.84,20.3439,520,488.84
72.2468,33.01,9.599,4.175,12.304,45.492,25.407,14.9074,0.1784,0.2098,0.1986,539.64,84.5625,85.11,85.1775,82.335,83.49,81.9525,43.0962,519.84,20.3438,520,488.84
72.2481,33.01,9.601,4.17,12.305,45.384,25.352,14.916,0.1784,0.21,0.1988,539.64,84.585,85.155,85.2,82.305,83.4675,81.9525,43.0968,519.84,20.3437,520,488.84
72.2493,33.01,9.605,4.163,12.305,45.258,25.286,14.9163,0.1784,0.2102,0.199,539.56,84.63,85.17,85.2375,82.35,83.43,81.96,43.105,519.78,20.3437,520,488.84
72.2506,33.01,9.609,4.156,12.305,45.054,25.198,14.9166,0.1784,0.2105,0.1992,539.48,84.615,85.1325,85.2675,82.3725,83.4075,81.9375,43.1171,519.69,20.3436,520,488.84
72.2012,33.005,9.615,4.149,12.307,44.784,25.0715,14.9083,0.1784,0.2107,0.1994,539.36,84.615,85.155,85.2225,82.395,83.43,81.9825,43.1297,519.6,20.3435,520,488.84
72.2019,33.005,9.621,4.134,12.307,44.562,24.9395,14.9083,0.1782,0.211,0.1997,539.24,84.6,85.17,85.215,82.425,83.4375,81.96,43.1501,519.45,20.3434,520,488.81
