TI_1142.PV,TI_1149A.PV,TI_1152A.PV,PDR1103.PV,TI1105A.PV,TI_1140.PV,TRA1401A.PV,PI_1134.PV,TIA1114.PV,PI_1138A.PV,TI1115A.PV,PDRCA1109.PV,FRC1102.PV,PRA1102.PV,FRSA1101.PV,TIC_1101.PV,FIC_1121.PV,PDRA1102.OUT,TI_1146.PV,PR1102A.PV,PDR1106.PV,TIC_1155.PV,PDR1401.PV
514.309998,518.039978,590.005005,9.540999,537.839966,213.339996,660.399963,0.12214,660.399963,0.119425,668.75,51.972,999,0.11499,173.207993,518.039978,344.880005,72.93,684.919983,0.19197,4.072,590.005005,12.299
514.309998,517.919983,590.005005,9.545,537.76001,213.339996,660.399963,0.12222,660.399963,0.119525,668.75,51.792,999,0.11508,173.347992,517.919983,344.850006,73.019997,684.919983,0.19215,4.063,590.005005,12.299
514.339966,517.830017,590.005005,9.55,537.640015,213.339996,660.399963,0.12234,660.399963,0.119625,668.799988,51.528,999.599976,0.1152,173.431992,517.830017,344.850006,73.170006,684.919983,0.19242,4.053,590.005005,12.299
514.339966,517.679993,590.005005,9.557,537.519958,213.339996,660.450012,0.12248,660.450012,0.119775,668.799988,51.222,999,0.11535,173.529999,517.679993,344.819977,73.349998,684.959961,0.19272,4.045,590.005005,12.299
514.339966,517.5,590.005005,9.565,537.359985,213.339996,660.450012,0.12264,660.450012,0.119925,668.799988,50.885998,999,0.115515,173.613998,517.5,344.789978,73.529999,684.959961,0.19305,4.036,590.005005,12.299999
514.339966,517.320007,590.005005,9.573999,537.200012,213.339996,660.450012,0.1228,660.450012,0.1201,668.799988,50.562,998.399963,0.115695,173.669998,517.320007,344.759979,73.68,684.959961,0.19338,4.022,590.005005,12.299999
514.339966,517.109985,590.005005,9.584,537,213.339996,660.450012,0.12296,660.450012,0.120275,668.799988,50.298,998.399963,0.11586,173.725998,517.109985,344.72998,73.830009,684.959961,0.19365,3.999,590.005005,12.299999
514.339966,516.929993,590.005005,9.594,536.799988,213.339996,660.450012,0.12306,660.450012,0.120375,668.799988,50.225998,998.399963,0.11595,173.781998,516.929993,344.699982,73.860001,684.959961,0.19374,3.97,590.005005,12.299999
514.339966,516.75,590.005005,9.601,536.599976,213.339996,660.450012,0.12312,660.450012,0.120425,668.799988,50.189999,998.399963,0.11601,173.837997,516.75,344.699982,73.860008,684.959961,0.19377,3.934,590.005005,12.301
514.339966,516.599976,590.005005,9.606,536.440002,213.319992,660.450012,0.12314,660.450012,0.12045,668.799988,50.177998,998.399963,0.11604,173.87999,516.599976,344.669983,73.830002,685,0.19377,3.906,590.005005,12.301
514.339966,516.47998,590.005005,9.61,536.279968,213.319992,660.5,0.12316,660.5,0.120475,668.849976,50.189999,999,0.116055,173.893997,516.47998,344.669983,73.800003,685,0.19377,3.899,590.005005,12.301
514.339966,516.390015,590.005005,9.613,536.119995,213.319992,660.5,0.12316,660.5,0.120475,668.849976,50.225998,999,0.116055,173.921997,516.390015,344.669983,73.769997,685,0.19374,3.912,590.005005,12.301
514.339966,516.299988,590.005005,9.615,536.039978,213.319992,660.5,0.12314,660.5,0.12045,668.849976,50.273998,999,0.116055,173.949997,516.299988,344.669983,73.709991,685,0.19371,3.933,590.005005,12.302
514.339966,516.23999,590.005005,9.616,535.959961,213.319992,660.5,0.12314,660.5,0.12045,668.849976,50.327999,999,0.11604,173.949997,516.23999,344.669983,73.650002,685,0.19365,3.95,590.005005,12.302
514.309998,516.209961,590.005005,9.617,535.880005,213.319992,660.5,0.12312,660.5,0.120425,668.849976,50.382,999,0.116025,173.949997,516.209961,344.669983,73.620003,685.039978,0.19359,3.961,590.005005,12.302
514.309998,516.179993,590.005005,9.617,535.839966,213.319992,660.5,0.1231,660.5,0.1204,668.849976,50.43,999,0.115995,173.921997,516.179993,344.699982,73.560005,685.039978,0.19353,3.967,590.005005,12.302999
514.309998,516.179993,590.005005,9.617,535.839966,213.299988,660.5,0.12308,660.5,0.1204,668.849976,50.477997,999,0.11598,173.90799,516.179993,344.699982,73.529999,685.039978,0.1935,3.973,590.005005,12.302999
514.309998,516.179993,590.005005,9.617,535.839966,213.299988,660.5,0.12306,660.5,0.120375,668.899963,50.52,999,0.11598,173.90799,516.179993,344.699982,73.470001,685.039978,0.19344,3.981,590.005005,12.302999
514.309998,516.209961,590.005005,9.617,535.839966,213.299988,660.549988,0.12306,660.549988,0.120375,668.899963,50.549999,999,0.115965,173.893997,516.209961,344.699982,73.44001,685.039978,0.19341,3.99,590.005005,12.302999
514.309998,516.23999,590.005005,9.617,535.839966,213.299988,660.549988,0.12306,660.549988,0.120375,668.899963,50.573997,999,0.11595,173.893997,516.23999,344.699982,73.44001,685.039978,0.19341,4,590.005005,12.302999
514.309998,516.23999,590.005005,9.616,535.880005,213.299988,660.549988,0.12306,660.549988,0.12035,668.899963,50.585999,999,0.11595,173.893997,516.23999,344.699982,73.409996,685.079956,0.19338,4.009,590.005005,12.302999
514.309998,516.269958,590.005005,9.616,535.880005,213.279999,660.549988,0.12306,660.549988,0.120375,668.899963,50.585999,999,0.11595,173.893997,516.269958,344.699982,73.409996,685.079956,0.19338,4.016,590.005005,12.304
514.279968,516.299988,590.005005,9.616,535.919983,213.279999,660.549988,0.12306,660.549988,0.120375,668.899963,50.579998,999.599976,0.115965,173.893997,516.299988,344.699982,73.409996,685.079956,0.19338,4.021,590.005005,12.304
514.279968,516.359985,590.005005,9.617,535.959961,213.279999,660.549988,0.12306,660.549988,0.120375,668.899963,50.573997,999.599976,0.115965,173.893997,516.359985,344.699982,73.37999,685.079956,0.19338,4.025,590.005005,12.304
514.279968,516.419983,590.005005,9.617,536.039978,213.279999,660.599976,0.12308,660.599976,0.120375,668.950012,50.567997,999.599976,0.11598,173.87999,516.419983,344.699982,73.37999,685.079956,0.19338,4.028,590.005005,12.304
514.279968,516.450012,590.005005,9.618,536.079956,213.259995,660.599976,0.12308,660.599976,0.1204,668.950012,50.567997,999.599976,0.11598,173.87999,516.450012,344.699982,73.37999,685.119995,0.19338,4.029,590.005005,12.302999
514.279968,516.450012,590.005005,9.618,536.079956,213.259995,660.599976,0.12308,660.599976,0.1204,668.950012,50.567997,999.599976,0.11598,173.87999,516.450012,344.699982,73.37999,685.119995,0.19338,4.029,590.005005,12.302999
514.279968,516.450012,590.005005,9.618,536.079956,213.259995,660.599976,0.12308,660.599976,0.1204,668.950012,50.567997,999.599976,0.11598,173.87999,516.450012,344.699982,73.37999,685.119995,0.19338,4.029,590.005005,12.302999
514.279968,516.450012,590.005005,9.618,536.079956,213.259995,660.599976,0.12308,660.599976,0.1204,668.950012,50.567997,999.599976,0.11598,173.87999,516.450012,344.699982,73.37999,685.119995,0.19338,4.029,590.005005,12.302999
514.279968,516.539978,590.005005,9.618,536.159973,213.259995,660.599976,0.12308,660.599976,0.1204,668.950012,50.579998,999.599976,0.11598,173.90799,516.539978,344.699982,73.37999,685.119995,0.19338,4.033,590.005005,12.302
514.279968,516.570007,590.005005,9.618,536.200012,213.259995,660.599976,0.12308,660.599976,0.120375,668.950012,50.591999,999.599976,0.11598,173.90799,516.570007,344.699982,73.349998,685.119995,0.19335,4.035,590.005005,12.302
514.279968,516.630005,590.005005,9.618,536.23999,213.259995,660.599976,0.12308,660.599976,0.120375,668.950012,50.610001,999.599976,0.11598,173.90799,516.630005,344.699982,73.349998,685.119995,0.19335,4.041,590.005005,12.302
514.279968,516.659973,590.005005,9.618,536.279968,213.23999,660.599976,0.12306,660.599976,0.120375,668.950012,50.627998,999.599976,0.115965,173.90799,516.659973,344.699982,73.32,685.159973,0.19332,4.047,590.005005,12.302
514.279968,516.719971,590.005005,9.617,536.320007,213.23999,660.599976,0.12306,660.599976,0.12035,668.950012,50.652,999.599976,0.11595,173.921997,516.719971,344.699982,73.290009,685.159973,0.19329,4.051,590.005005,12.302
514.279968,516.779968,590.005005,9.617,536.399963,213.23999,660.649963,0.12304,660.649963,0.12035,669,50.681999,999.599976,0.115935,173.921997,516.779968,344.699982,73.259995,685.159973,0.19326,4.054,590.005005,12.302
514.279968,516.839966,590.005005,9.616,536.440002,213.23999,660.649963,0.12302,660.649963,0.120325,669,50.711998,999.599976,0.11592,173.935989,516.839966,344.699982,73.290001,685.159973,0.19326,4.057,590.005005,12.302
514.279968,516.869995,590.005005,9.615,536.47998,213.220001,660.649963,0.123,660.649963,0.120325,669,50.736,999.599976,0.115905,173.949997,516.869995,344.699982,73.260002,685.159973,0.19323,4.06,590.005005,12.302
514.279968,516.929993,590.005005,9.613999,536.559998,213.220001,660.649963,0.12298,660.649963,0.1203,669,50.765999,999.599976,0.11589,173.949997,516.929993,344.699982,73.260002,685.159973,0.1932,4.063,590.005005,12.302
514.279968,516.98999,590.005005,9.613,536.599976,213.220001,660.649963,0.12298,660.649963,0.120275,669,50.795998,999.599976,0.115875,173.949997,516.98999,344.699982,73.229988,685.200012,0.19317,4.067,590.005005,12.302
514.279968,517.049988,590.005005,9.612,536.679993,213.220001,660.649963,0.12296,660.649963,0.12025,669,50.82,999.599976,0.115845,173.949997,517.049988,344.72998,73.229996,685.200012,0.19314,4.072,590.005005,12.302
514.279968,517.109985,590.005005,9.611,536.719971,213.199997,660.649963,0.12294,660.649963,0.12025,669,50.837997,1000.199951,0.11583,173.949997,517.109985,344.72998,73.200005,685.200012,0.19311,4.075,590.005005,12.302
514.279968,517.169983,590.005005,9.61,536.799988,213.199997,660.649963,0.12292,660.649963,0.120225,669.049988,50.855999,1000.199951,0.115815,173.949997,517.169983,344.72998,73.200005,685.200012,0.19311,4.079,590.005005,12.302
514.279968,517.200012,590.005005,9.609,536.839966,213.199997,660.700012,0.12292,660.700012,0.120225,669.049988,50.868,1000.199951,0.115815,173.935989,517.200012,344.72998,73.200012,685.200012,0.19308,4.082,590.005005,12.302
514.279968,517.26001,590.005005,9.608,536.880005,213.199997,660.700012,0.1229,660.700012,0.1202,669.049988,50.874001,1000.199951,0.1158,173.893997,517.26001,344.72998,73.200012,685.200012,0.19308,4.086,590.005005,12.304
514.279968,517.320007,590.005005,9.606999,536.959961,213.199997,660.700012,0.1229,660.700012,0.1202,669.049988,50.879997,1000.199951,0.115785,173.85199,517.320007,344.72998,73.200012,685.23999,0.19308,4.089,590.005005,12.302999
514.279968,517.380005,590.005005,9.606999,537,213.179993,660.700012,0.12288,660.700012,0.1202,669.049988,50.891998,1000.199951,0.115785,173.79599,517.380005,344.72998,73.169998,685.23999,0.19305,4.091,590.005005,12.302999
514.279968,517.440002,590.005005,9.606,537.079956,213.179993,660.700012,0.12288,660.700012,0.120175,669.049988,50.903999,1000.199951,0.11577,173.753998,517.440002,344.72998,73.199997,685.23999,0.19305,4.092,590.005005,12.302
514.279968,517.5,590.005005,9.605,537.119995,213.179993,660.700012,0.12288,660.700012,0.120175,669.049988,50.921997,1000.199951,0.11577,173.669998,517.5,344.72998,73.169998,685.23999,0.19302,4.093,590.005005,12.302
514.279968,517.589966,590.005005,9.605,537.200012,213.179993,660.700012,0.12286,660.700012,0.120175,669.099976,50.945999,1000.199951,0.115755,173.501999,517.589966,344.72998,73.169998,685.23999,0.19302,4.093,590.005005,12.302
514.279968,517.679993,590.005005,9.604,537.279968,213.159988,660.75,0.12284,660.75,0.12015,669.099976,50.987999,1000.199951,0.11574,173.403992,517.679993,344.72998,73.140007,685.23999,0.19296,4.095,590.005005,12.302
514.279968,517.73999,590.005005,9.603,537.359985,213.159988,660.75,0.12282,660.75,0.120125,669.099976,51.048,1000.199951,0.11571,173.319992,517.73999,344.72998,73.110001,685.279968,0.1929,4.096,590.005005,12.302
514.309998,517.859985,590.005005,9.601,537.47998,213.159988,660.75,0.12278,660.75,0.1201,669.099976,51.125999,1000.199951,0.115665,173.235992,517.859985,344.759979,73.080009,685.279968,0.19284,4.098,590.005005,12.302
514.309998,517.950012,590.005005,9.599,537.559998,213.159988,660.75,0.12274,660.75,0.12005,669.099976,51.209999,1000.199951,0.115635,173.110001,517.950012,344.759979,73.020004,685.279968,0.19275,4.101,590.005005,12.302
514.309998,518.070007,590.005005,9.597,537.679993,213.159988,660.75,0.1227,660.75,0.12,669.099976,51.335999,1000.199951,0.115575,173.026001,518.070007,344.759979,72.960007,685.279968,0.19263,4.105,590.005005,12.302
514.309998,518.219971,590.005005,9.592999,537.799988,213.139999,660.75,0.12262,660.75,0.119925,669.099976,51.473999,1000.199951,0.1155,172.927994,518.219971,344.789978,72.869995,685.279968,0.19248,4.109,590.005005,12.302
514.309998,518.339966,590.005005,9.59,537.919983,213.139999,660.75,0.12256,660.75,0.11985,669.099976,51.618,1000.199951,0.115425,172.858002,518.339966,344.789978,72.779999,685.320007,0.19233,4.115,590.005005,12.302
514.339966,518.48999,590.005005,9.585,538.079956,213.139999,660.799988,0.12248,660.799988,0.119775,669.149963,51.779999,1000.799988,0.11535,172.815994,518.48999,344.819977,72.720009,685.320007,0.19218,4.123,590.005005,12.302
514.339966,518.640015,590.005005,9.58,538.23999,213.139999,660.799988,0.12238,660.799988,0.119675,669.149963,51.941998,1000.799988,0.115245,172.787994,518.640015,344.819977,72.629997,685.320007,0.19203,4.133,590.005005,12.302
514.339966,518.789978,590.005005,9.575,538.399963,213.139999,660.799988,0.1223,660.799988,0.1196,669.149963,52.109997,1000.799988,0.115155,172.787994,518.789978,344.850006,72.540009,685.320007,0.19185,4.145,590.005005,12.302999
514.369995,518.969971,590.005005,9.57,538.559998,213.119995,660.799988,0.1222,660.799988,0.1195,669.149963,52.265999,1000.799988,0.115065,172.815994,518.969971,344.850006,72.479996,685.320007,0.1917,4.156,590.005005,12.302999
514.369995,519.119995,590.005005,9.564,538.719971,213.119995,660.799988,0.12212,660.799988,0.1194,669.149963,52.41,1000.799988,0.11496,172.858002,519.119995,344.880005,72.419998,685.320007,0.19155,4.168,590.005005,12.302999
514.369995,519.269958,590.005005,9.558,538.880005,213.119995,660.799988,0.12204,660.799988,0.119325,669.149963,52.529999,1001.399963,0.114885,172.914001,519.269958,344.910004,72.360001,685.359985,0.19143,4.18,590.005005,12.302999
514.399963,519.390015,590.005005,9.552,539.039978,213.119995,660.799988,0.12196,660.799988,0.11925,669.149963,52.625999,1000.799988,0.11481,172.955994,519.390015,344.910004,72.330002,685.359985,0.19134,4.192,590.005005,12.302999
514.399963,519.539978,590.005005,9.547,539.159973,213.119995,660.799988,0.1219,660.799988,0.119175,669.200012,52.697998,1000.799988,0.114735,173.026001,519.539978,344.910004,72.330002,685.359985,0.19128,4.203,590.005005,12.302999
514.429993,519.659973,590.005005,9.543,539.320007,213.119995,660.849976,0.12186,660.849976,0.11915,669.200012,52.727997,1000.799988,0.11469,173.026001,519.659973,344.940002,72.330002,685.359985,0.19125,4.212,590.005005,12.302999
514.429993,519.75,590.005005,9.539,539.440002,213.119995,660.849976,0.12182,660.849976,0.119125,669.200012,52.733997,1000.799988,0.114675,173.067993,519.75,344.940002,72.330002,685.359985,0.19122,4.221,590.005005,12.302999
514.459961,519.839966,590.005005,9.535999,539.519958,213.099991,660.849976,0.12182,660.849976,0.1191,669.200012,52.697998,1000.799988,0.11466,173.110001,519.839966,344.940002,72.390007,685.359985,0.19128,4.228,590.005005,12.302999
514.459961,519.899963,590.005005,9.533999,539.640015,213.099991,660.849976,0.12182,660.849976,0.119125,669.200012,52.632,1000.799988,0.114675,173.166,519.899963,344.940002,72.449997,685.399963,0.19134,4.23,590.005005,12.302999
514.48999,519.929993,590.005005,9.533,539.679993,213.099991,660.849976,0.12186,660.849976,0.11915,669.200012,52.529999,1000.799988,0.114705,173.207993,519.929993,344.940002,72.510002,685.399963,0.19143,4.229,590.005005,12.302999
514.48999,519.959961,590.005005,9.533999,539.719971,213.099991,660.849976,0.1219,660.849976,0.1192,669.200012,52.397999,1000.799988,0.11475,173.222,519.959961,344.910004,72.629997,685.399963,0.19158,4.225,590.005005,12.302999
514.519958,519.959961,590.005005,9.535,539.76001,213.099991,660.849976,0.12196,660.849976,0.11925,669.200012,52.242001,1000.199951,0.11481,173.222,519.959961,344.910004,72.720009,685.399963,0.19173,4.218,590.005005,12.302999
514.519958,519.929993,590.005005,9.538,539.76001,213.099991,660.899963,0.12204,660.899963,0.119325,669.25,52.062,1000.199951,0.1149,173.194,519.929993,344.880005,72.809998,685.399963,0.19191,4.208,590.005005,12.302999
514.549988,519.899963,590.005005,9.540999,539.719971,213.099991,660.899963,0.12214,660.899963,0.119425,669.25,51.875999,1000.199951,0.11499,173.151993,519.899963,344.880005,72.93,685.440002,0.19209,4.195,590.005005,12.304
514.549988,519.839966,590.005005,9.546,539.679993,213.099991,660.899963,0.12224,660.899963,0.119525,669.25,51.677998,1000.199951,0.115095,173.123993,519.839966,344.850006,73.050011,685.440002,0.1923,4.18,590.005005,12.304
514.580017,519.779968,590.005005,9.551,539.640015,213.099991,660.899963,0.12234,660.899963,0.119625,669.25,51.486,999.599976,0.1152,173.039993,519.779968,344.850006,73.139992,685.440002,0.19248,4.163,590.005005,12.304
514.580017,519.690002,590.005005,9.556,539.559998,213.099991,660.899963,0.12244,660.899963,0.11975,669.25,51.281998,999.599976,0.11532,172.970001,519.690002,344.819977,73.260002,685.440002,0.19269,4.145,590.005005,12.304
514.609985,519.630005,590.005005,9.563,539.47998,213.080002,660.899963,0.12254,660.899963,0.11985,669.25,51.113998,999.599976,0.115425,172.871994,519.630005,344.789978,73.350006,685.440002,0.19287,4.128,590.005005,12.306
514.609985,519.570007,590.005005,9.568,539.399963,213.080002,660.899963,0.12256,660.899963,0.11985,669.25,51.222,999.599976,0.11544,172.787994,519.570007,344.789978,73.230003,685.440002,0.19275,4.109,590.005005,12.306
514.609985,519.539978,590.005005,9.57,539.359985,213.080002,660.950012,0.12254,660.950012,0.119825,669.299988,51.348,999.599976,0.115395,172.718002,519.539978,344.789978,73.170006,685.47998,0.19263,4.083,590.005005,12.306
514.640015,519.539978,590.005005,9.57,539.320007,213.080002,660.950012,0.12248,660.950012,0.119775,669.299988,51.497997,999.599976,0.11535,172.647995,519.539978,344.819977,73.079994,685.47998,0.19248,4.06,590.005005,12.304999
514.640015,519.570007,590.005005,9.568999,539.320007,213.080002,660.950012,0.12242,660.950012,0.1197,669.299988,51.666,1000.199951,0.115275,172.550003,519.570007,344.819977,72.989998,685.47998,0.19233,4.058,590.005005,12.304999
514.669983,519.630005,590.005005,9.566,539.359985,213.080002,660.950012,0.12234,660.950012,0.119625,669.299988,51.845997,1000.199951,0.115185,172.451996,519.630005,344.850006,72.869995,685.47998,0.19215,4.074,590.005005,12.304999
514.669983,519.719971,590.005005,9.563,539.399963,213.080002,660.950012,0.12224,660.950012,0.119525,669.299988,52.043999,1000.199951,0.115095,172.381989,519.719971,344.850006,72.75,685.47998,0.19197,4.099,590.005005,12.306
514.669983,519.809998,590.005005,9.558,539.47998,213.080002,660.950012,0.12214,660.950012,0.11945,669.299988,52.242001,1000.199951,0.11499,172.283997,519.809998,344.880005,72.630005,685.519958,0.19176,4.122,590.005005,12.306
514.700012,519.929993,590.005005,9.552999,539.599976,213.080002,660.950012,0.12206,660.950012,0.11935,669.299988,52.433998,1000.799988,0.1149,172.213989,519.929993,344.880005,72.509995,685.519958,0.19155,4.14,590.005005,12.308
514.700012,520.080017,590.005005,9.547999,539.719971,213.080002,661,0.12196,661,0.11925,669.349976,52.625999,1000.799988,0.114795,172.143997,520.080017,344.910004,72.419991,685.519958,0.19137,4.155,590.005005,12.308
514.72998,520.200012,590.005005,9.542,539.880005,213.080002,661,0.12186,661,0.11915,669.349976,52.793999,1000.799988,0.114705,172.087997,520.200012,344.940002,72.330002,685.519958,0.19119,4.168,590.005005,12.308
514.72998,520.349976,590.005005,9.537,540,213.059998,661,0.12178,661,0.119075,669.349976,52.949997,1000.799988,0.114615,172.04599,520.349976,344.940002,72.240013,685.519958,0.19104,4.181,590.005005,12.308
514.76001,520.5,590.005005,9.531,540.159973,213.059998,661,0.1217,661,0.118975,669.349976,53.087997,1000.799988,0.114525,171.98999,520.5,344.970001,72.180008,685.519958,0.19092,4.195,590.005005,12.308
514.789978,520.679993,590.005005,9.526,540.320007,213.059998,661,0.12162,661,0.1189,669.349976,53.202,1001.399963,0.11445,171.947998,520.679993,344.970001,72.119995,685.559998,0.1908,4.208,590.005005,12.308
514.789978,520.799988,590.005005,9.52,540.47998,213.059998,661,0.12156,661,0.11885,669.349976,53.303997,1001.399963,0.11439,171.919998,520.799988,345,72.059998,685.559998,0.19068,4.22,590.005005,12.308
514.820007,520.950012,590.005005,9.514999,540.640015,213.059998,661,0.1215,661,0.118775,669.349976,53.393997,1001.399963,0.114315,171.905991,520.950012,345,72.030006,685.559998,0.19059,4.23,590.005005,12.309
514.820007,521.070007,590.005005,9.511,540.799988,213.059998,661.049988,0.12144,661.049988,0.118725,669.399963,53.459999,1000.799988,0.11427,171.877991,521.070007,345,72.029999,685.559998,0.19053,4.237,590.005005,12.309
514.849976,521.190002,590.005005,9.506,540.919983,213.059998,661.049988,0.1214,661.049988,0.118675,669.399963,53.514,1000.799988,0.11421,171.891998,521.190002,345.029999,72.030006,685.559998,0.19047,4.243,590.005005,12.309
514.880005,521.309998,590.005005,9.502999,541.039978,213.059998,661.049988,0.12136,661.049988,0.11865,669.399963,53.543999,1000.799988,0.11418,171.891998,521.309998,345.029999,72.029999,685.599976,0.19044,4.246,590.005005,12.307
514.880005,521.399963,590.005005,9.499,541.159973,213.059998,661.049988,0.12134,661.049988,0.118625,669.399963,53.556,1000.799988,0.11415,171.891998,521.399963,345.029999,72.059998,685.599976,0.19044,4.248,590.005005,12.307
514.909973,521.48999,590.005005,9.497,541.23999,213.059998,661.049988,0.12132,661.049988,0.1186,669.399963,53.549999,1000.799988,0.114135,171.905991,521.48999,345.029999,72.059998,685.599976,0.19044,4.249,590.005005,12.307
514.940002,521.549988,590.005005,9.495,541.320007,213.039993,661.049988,0.12132,661.049988,0.1186,669.399963,53.514,1000.799988,0.114135,171.93399,521.549988,345.029999,72.090004,685.599976,0.19047,4.248,590.005005,12.307
514.969971,521.580017,590.005005,9.493,541.399963,213.039993,661.049988,0.12134,661.049988,0.118625,669.399963,53.453999,1000.799988,0.11415,171.947998,521.580017,345.029999,72.150002,685.599976,0.19053,4.247,590.005005,12.309
514.969971,521.609985,590.005005,9.493,541.440002,213.039993,661.099976,0.12136,661.099976,0.11865,669.399963,53.375999,1000.799988,0.11418,171.96199,521.609985,345.029999,72.210007,685.599976,0.19062,4.243,590.005005,12.309
515,521.609985,590.005005,9.493,541.47998,213.039993,661.099976,0.1214,661.099976,0.118675,669.450012,53.285999,1000.799988,0.11421,171.975998,521.609985,345.029999,72.270004,685.639954,0.19071,4.237,590.005005,12.309
515.029968,521.609985,590.005005,9.493999,541.47998,213.039993,661.099976,0.12144,661.099976,0.118725,669.450012,53.171997,1000.799988,0.114255,172.01799,521.609985,345,72.360008,685.639954,0.19083,4.23,590.005005,12.308
515.029968,521.580017,590.005005,9.495999,541.47998,213.039993,661.099976,0.1215,661.099976,0.118775,669.450012,53.045998,1000.799988,0.114315,172.04599,521.580017,345,72.419998,685.639954,0.19095,4.221,590.005005,12.308
515.059998,521.549988,590.005005,9.499,541.440002,213.039993,661.099976,0.12156,661.099976,0.11885,669.450012,52.907997,1000.199951,0.11439,172.07399,521.549988,345,72.509995,685.639954,0.1911,4.211,590.005005,12.308
515.089966,521.48999,590.005005,9.502,541.399963,213.039993,661.099976,0.12164,661.099976,0.118925,669.450012,52.764,1000.199951,0.114465,172.087997,521.48999,344.970001,72.599991,685.639954,0.19125,4.199,590.005005,12.308
515.119995,521.399963,590.005005,9.506,541.359985,213.019989,661.099976,0.12172,661.099976,0.119,669.450012,52.613998,999.599976,0.11454,172.143997,521.399963,344.970001,72.690002,685.679993,0.1914,4.187,590.005005,12.308
515.119995,521.339966,590.005005,9.51,541.279968,213.019989,661.149963,0.1218,661.149963,0.119075,669.450012,52.463997,1000.199951,0.11463,172.171997,521.339966,344.940002,72.779999,685.679993,0.19155,4.173,590.005005,12.308
515.149963,521.219971,590.005005,9.514999,541.159973,213.019989,661.149963,0.12188,661.149963,0.119175,669.5,52.284,1000.199951,0.11472,172.255997,521.219971,344.940002,72.87001,685.679993,0.19173,4.159,590.005005,12.308
515.149963,521.099976,590.005005,9.52,541.079956,213.019989,661.149963,0.12198,661.149963,0.119275,669.5,52.098,999.599976,0.114825,172.297989,521.099976,344.910004,72.959999,685.679993,0.19191,4.146,590.005005,12.311
515.179993,520.97998,590.005005,9.525,540.959961,213.019989,661.149963,0.12206,661.149963,0.11935,669.5,51.924,999.599976,0.114915,172.311996,520.97998,344.880005,73.050003,685.679993,0.19209,4.134,590.005005,12.311
515.209961,520.859985,590.005005,9.531,540.799988,213.019989,661.149963,0.12214,661.149963,0.119425,669.5,51.821999,999.599976,0.11499,172.367996,520.859985,344.880005,73.080002,685.719971,0.19218,4.12,590.005005,12.309
515.209961,520.73999,590.005005,9.535999,540.679993,213.019989,661.149963,0.1222,661.149963,0.119475,669.5,51.773998,999.599976,0.11505,172.409988,520.73999,344.880005,73.110001,685.719971,0.19224,4.103,590.005005,12.309999
515.23999,520.619995,590.005005,9.54,540.559998,213,661.149963,0.12222,661.149963,0.119525,669.5,51.75,999.599976,0.11508,172.451996,520.619995,344.850006,73.139992,685.719971,0.19227,4.086,590.005005,12.311
515.23999,520.529968,590.005005,9.543,540.440002,213,661.200012,0.12224,661.200012,0.119525,669.5,51.743999,999.599976,0.115095,172.507996,520.529968,344.850006,73.109993,685.719971,0.19227,4.073,590.005005,12.311
515.269958,520.409973,590.005005,9.545,540.320007,213,661.200012,0.12226,661.200012,0.11955,669.549988,51.737999,999.599976,0.11511,172.578003,520.409973,344.850006,73.139999,685.719971,0.1923,4.069,590.005005,12.311999
515.269958,520.320007,590.005005,9.547,540.23999,213,661.200012,0.12226,661.200012,0.11955,669.549988,51.737999,999.599976,0.11511,172.647995,520.320007,344.850006,73.110008,685.719971,0.1923,4.071,590.005005,12.311999
515.299988,520.26001,590.005005,9.547999,540.159973,213,661.200012,0.12228,661.200012,0.119575,669.549988,51.725998,999.599976,0.115125,172.703995,520.26001,344.850006,73.110008,685.76001,0.1923,4.077,590.005005,12.309999
515.299988,520.169983,590.005005,9.549,540.039978,213,661.200012,0.12228,661.200012,0.119575,669.549988,51.708,999.599976,0.11514,172.787994,520.169983,344.850006,73.110001,685.76001,0.19233,4.084,590.005005,12.311
515.299988,520.080017,590.005005,9.551,539.959961,213,661.200012,0.1223,661.200012,0.1196,669.549988,51.666,999.599976,0.11517,172.871994,520.080017,344.850006,73.110001,685.76001,0.19236,4.088,590.005005,12.313
515.330017,519.98999,590.005005,9.552999,539.880005,212.979996,661.200012,0.12234,661.200012,0.119625,669.549988,51.599998,999.599976,0.1152,172.970001,519.98999,344.850006,73.169998,685.76001,0.19245,4.091,590.005005,12.313
515.330017,519.899963,590.005005,9.554999,539.799988,212.979996,661.25,0.12238,661.25,0.119675,669.549988,51.503998,999.599976,0.115245,172.970001,519.899963,344.819977,73.200005,685.76001,0.19254,4.092,590.005005,12.313
515.330017,519.809998,590.005005,9.558,539.679993,212.979996,661.25,0.12244,661.25,0.119725,669.599976,51.402,999,0.115305,173.067993,519.809998,344.819977,73.26001,685.799988,0.19263,4.09,590.005005,12.313
515.359985,519.690002,590.005005,9.561,539.599976,212.979996,661.25,0.1225,661.25,0.1198,669.599976,51.287998,999,0.115365,173.166,519.690002,344.819977,73.320007,685.799988,0.19275,4.086,590.005005,12.313
515.359985,519.599976,590.005005,9.564,539.47998,212.979996,661.25,0.12256,661.25,0.11985,669.599976,51.161999,999,0.11544,173.278,519.599976,344.789978,73.379997,685.799988,0.19287,4.08,590.005005,12.313
