PRCA1101B.PV,PI_1136.PV,TI1116A.PV,TI_1142.PV,TI_1149A.PV,FIC_1127.PV,TDRCA1117A.OUT,TI_1152A.PV,PDR1103.PV,TI1105A.PV,TI_1140.PV,TRA1401A.PV,PI_1134.PV,TIA1114.PV,TI1111.PV,PI_1138A.PV,PDI_1138.OUT,TI1115A.PV,TI1135.PV,TRCA1130.PV,PDRCA1109.PV,FRC1102.PV,PI_1180.PV,PRA1102.PV,FRSA1101.PV,PR1401.PV,TI_1150A.PV,TI_1151A.PV,PI_1132A.PV,TIC_1101.PV,PDI_1132.OUT,FIC_1121.PV,PDRA1102.OUT,WR1104.PV,TI_1146.PV,PR1102A.PV,PIK1101A.OUT,PDR1106.PV,TIC_1155.PV,TI1117A.PV,PDR1401.PV
0.15003,0.24394,515.399963,515.390015,516.98999,600.119995,3.350037,589.907471,9.537,536.559998,213.039993,661.75,0.1219,661.75,485.009979,0.1192,4.419997,670.099976,330.75,213.039993,52.854,1000.199951,0.20216,0.11478,172.550003,0.15003,516.98999,516.98999,0.166225,516.98999,47.465004,344.910004,72.300003,145.694992,686.119995,0.19107,52.234413,3.983,589.907471,676.649963,12.283
0.15003,0.24394,515.399963,515.390015,517.109985,600.119995,3.350037,589.907471,9.533999,536.679993,213.039993,661.75,0.12186,661.75,484.964996,0.11915,4.409999,670.099976,330.75,213.039993,52.907997,1000.199951,0.20216,0.114735,172.535995,0.15003,517.109985,517.109985,0.166275,517.109985,47.534996,344.940002,72.300011,145.694992,686.159973,0.19104,52.234692,3.991,589.907471,676.649963,12.283
0.15003,0.24394,515.399963,515.390015,517.200012,600.119995,3.350037,589.907471,9.531,536.799988,213.039993,661.75,0.12182,661.75,484.964996,0.119125,4.424997,670.099976,330.75,213.039993,52.944,1000.199951,0.20208,0.114705,172.535995,0.15003,517.200012,517.200012,0.166325,517.200012,47.625004,344.940002,72.269997,145.694992,686.159973,0.19098,52.23497,3.999,589.907471,676.649963,12.283
0.15003,0.24394,515.349976,515.390015,517.320007,600.179993,3.299988,589.907471,9.528999,536.880005,213.039993,661.75,0.1218,661.75,484.964996,0.1191,4.439995,670.149963,330.75,213.039993,52.967999,1000.199951,0.20208,0.114675,172.535995,0.15003,517.320007,517.320007,0.16635,517.320007,47.669991,344.940002,72.300003,145.68399,686.159973,0.19098,52.235249,4.005,589.907471,676.700012,12.283
0.15003,0.24394,515.349976,515.390015,517.380005,600.179993,3.299988,589.907471,9.526,537,213.039993,661.75,0.12178,661.75,484.964996,0.119075,4.435003,670.149963,330.75,213.039993,52.98,1000.799988,0.20208,0.114645,172.535995,0.15003,517.380005,517.380005,0.166375,517.380005,47.715,344.940002,72.300003,145.68399,686.159973,0.19095,52.235527,4.009,589.907471,676.700012,12.283999
0.15003,0.24394,515.349976,515.359985,517.469971,600.179993,3.299988,589.907471,9.525,537.079956,213.019989,661.75,0.12176,661.75,484.964996,0.119075,4.435003,670.149963,330.699982,213.019989,52.967999,1000.199951,0.20208,0.114645,172.563995,0.15003,517.469971,517.469971,0.1664,517.469971,47.740005,344.940002,72.330002,145.68399,686.159973,0.19098,52.235806,4.013,589.907471,676.700012,12.283999
0.15003,0.24394,515.349976,515.359985,517.529968,600.119995,3.299988,589.907471,9.523,537.159973,213.019989,661.75,0.12176,661.75,484.964996,0.119075,4.435003,670.149963,330.75,213.019989,52.938,1000.199951,0.20208,0.114645,172.606003,0.15003,517.529968,517.529968,0.1664,517.529968,47.740005,344.940002,72.359993,145.68399,686.159973,0.19101,52.236084,4.015,589.907471,676.700012,12.283999
0.15003,0.24394,515.349976,515.359985,517.589966,599.940002,3.299988,589.907471,9.523,537.23999,213.019989,661.75,0.12178,661.75,484.964996,0.119075,4.435003,670.149963,330.75,213.019989,52.896,1000.199951,0.20216,0.114645,172.675995,0.15003,517.589966,517.589966,0.1664,517.589966,47.740005,344.940002,72.390007,145.68399,686.159973,0.19104,52.236362,4.015,589.907471,676.700012,12.285
0.15003,0.24394,515.349976,515.359985,517.619995,599.940002,3.349976,589.940002,9.523,537.279968,213.019989,661.75,0.1218,661.75,484.964996,0.1191,4.439995,670.149963,330.75,213.019989,52.823997,1000.199951,0.20224,0.114675,172.675995,0.15003,517.619995,517.619995,0.1664,517.619995,47.720001,344.940002,72.419998,145.68399,686.159973,0.1911,52.236641,4.015,589.940002,676.700012,12.285
0.15003,0.24394,515.349976,515.359985,517.649963,600.059998,3.349976,589.940002,9.523,537.320007,213.019989,661.75,0.12182,661.75,484.964996,0.119125,4.424997,670.149963,330.75,213.019989,52.739998,1000.199951,0.20232,0.114705,172.759995,0.15003,517.649963,517.649963,0.1664,517.649963,47.700005,344.940002,72.480003,145.672989,686.159973,0.19119,52.236919,4.014,589.940002,676.700012,12.285
0.15003,0.24394,515.349976,515.359985,517.649963,600,3.349976,589.940002,9.524,537.359985,213.019989,661.799988,0.12188,661.799988,484.964996,0.119175,4.434995,670.149963,330.75,213.019989,52.638,1000.199951,0.2024,0.11475,172.746002,0.15003,517.649963,517.649963,0.166375,517.649963,47.634998,344.940002,72.570007,145.672989,686.159973,0.19131,52.237198,4.01,589.940002,676.700012,12.285
0.15003,0.24394,515.349976,515.359985,517.649963,599.820007,3.349976,589.940002,9.526,537.359985,213.019989,661.799988,0.12192,661.799988,484.964996,0.119225,4.424997,670.149963,330.75,213.019989,52.517998,1000.199951,0.20256,0.114795,172.830002,0.15003,517.649963,517.649963,0.16635,517.649963,47.549992,344.910004,72.630005,145.672989,686.159973,0.19143,52.237476,4.006,589.940002,676.700012,12.285
0.15003,0.24394,515.349976,515.359985,517.649963,599.76001,3.349976,589.940002,9.528999,537.359985,213.019989,661.799988,0.12198,661.799988,484.964996,0.119275,4.414998,670.149963,330.75,213.019989,52.385998,1000.199951,0.20272,0.114855,172.815994,0.15003,517.649963,517.649963,0.166325,517.649963,47.485001,344.910004,72.720001,145.672989,686.159973,0.19155,52.237755,3.999,589.940002,676.700012,12.285
0.15003,0.24394,515.349976,515.359985,517.619995,599.880005,3.349976,589.940002,9.532,537.359985,213.019989,661.799988,0.12204,661.799988,484.964996,0.11935,4.429996,670.149963,330.75,213.019989,52.247997,1000.199951,0.20288,0.11493,172.871994,0.15003,517.619995,517.619995,0.1663,517.619995,47.380001,344.880005,72.779999,145.672989,686.159973,0.1917,52.238033,3.992,589.940002,676.700012,12.285
0.15003,0.24394,515.349976,515.359985,517.559998,599.820007,3.349976,589.940002,9.535,537.320007,213.019989,661.799988,0.12212,661.799988,484.964996,0.119425,4.424997,670.149963,330.799988,213.019989,52.104,999.599976,0.20296,0.115005,172.899994,0.15003,517.559998,517.559998,0.16625,517.559998,47.269993,344.880005,72.870003,145.672989,686.159973,0.19185,52.238312,3.984,589.940002,676.700012,12.285
0.15003,0.24394,515.349976,515.359985,517.5,599.76001,3.349976,589.940002,9.539,537.23999,213.019989,661.799988,0.12218,661.799988,484.919983,0.1195,4.419997,670.149963,330.799988,213.019989,51.953999,999,0.20312,0.11508,172.955994,0.15003,517.5,517.5,0.1662,517.5,47.16,344.880005,72.959999,145.672989,686.159973,0.192,52.23859,3.975,589.940002,676.700012,12.285
0.15003,0.24396,515.349976,515.359985,517.409973,599.700012,3.349976,589.940002,9.544,537.200012,213.019989,661.799988,0.12228,661.799988,484.919983,0.1196,4.419997,670.149963,330.799988,213.019989,51.756001,999,0.20336,0.115185,173.011993,0.15003,517.409973,517.409973,0.166175,517.409973,47.034992,344.850006,73.050011,145.672989,686.200012,0.19218,52.238869,3.965,589.940002,676.700012,12.285
0.15003,0.24396,515.349976,515.330017,517.320007,599.640015,3.349976,589.940002,9.549,537.119995,213.019989,661.799988,0.12238,661.799988,484.919983,0.1197,4.4,670.149963,330.799988,213.019989,51.534,999.599976,0.2036,0.11529,173.054001,0.15003,517.320007,517.320007,0.166175,517.320007,46.934994,344.819977,73.170006,145.672989,686.200012,0.19242,52.239147,3.956,589.940002,676.700012,12.285
0.15003,0.24396,515.349976,515.330017,517.200012,599.700012,3.349976,589.940002,9.556,537,213.019989,661.799988,0.1225,661.799988,484.919983,0.119825,4.404999,670.149963,330.799988,213.019989,51.306,999,0.20384,0.11541,173.123993,0.15003,517.200012,517.200012,0.166175,517.200012,46.814995,344.819977,73.290009,145.672989,686.200012,0.19263,52.239426,3.948,589.940002,676.700012,12.285999
0.15003,0.24396,515.349976,515.330017,517.080017,599.76001,3.349976,589.940002,9.563,536.880005,213.019989,661.799988,0.12262,661.799988,484.919983,0.119925,4.385002,670.149963,330.799988,213.019989,51.09,999,0.20408,0.115545,173.319992,0.15003,517.080017,517.080017,0.1661,517.080017,46.639996,344.789978,73.410004,145.672989,686.200012,0.19287,52.239704,3.937,589.940002,676.700012,12.285999
0.15003,0.24396,515.299988,515.330017,516.959961,599.700012,3.349976,589.940002,9.57,536.76001,213.019989,661.799988,0.12272,661.799988,484.919983,0.12005,4.390001,670.149963,330.799988,213.019989,50.879997,999,0.20432,0.11565,173.306,0.15003,516.959961,516.959961,0.166,516.959961,46.439999,344.759979,73.530006,145.672989,686.200012,0.19308,52.239983,3.922,589.940002,676.700012,12.285999
0.15003,0.24396,515.299988,515.330017,516.809998,599.640015,3.349976,589.940002,9.577,536.640015,213.019989,661.799988,0.12282,661.799988,484.919983,0.120125,4.384995,670.149963,330.799988,213.019989,50.778,999,0.2044,0.11574,173.487991,0.15003,516.809998,516.809998,0.165875,516.809998,46.235004,344.72998,73.529999,145.672989,686.200012,0.19317,52.240261,3.906,589.940002,676.700012,12.285999
0.15003,0.24398,515.299988,515.330017,516.659973,599.579956,3.349976,589.940002,9.583,536.47998,213.019989,661.799988,0.12288,661.799988,484.919983,0.1202,4.379995,670.149963,330.799988,213.019989,50.669998,999,0.20456,0.115815,173.473999,0.15003,516.659973,516.659973,0.16575,516.659973,46.069996,344.72998,73.620003,145.672989,686.200012,0.19329,52.24054,3.889,589.940002,676.700012,12.287
0.15003,0.24398,515.299988,515.299988,516.539978,599.76001,3.349976,589.940002,9.589,536.320007,213.019989,661.799988,0.12294,661.799988,484.919983,0.12025,4.389994,670.149963,330.799988,213.019989,50.621998,998.399963,0.20464,0.115875,173.697998,0.15003,516.539978,516.539978,0.165725,516.539978,45.984989,344.72998,73.620003,145.672989,686.200012,0.19335,52.240818,3.874,589.940002,676.700012,12.287
0.15003,0.24398,515.299988,515.299988,516.419983,599.700012,3.299988,589.940002,9.592999,536.200012,213.019989,661.799988,0.12298,661.799988,484.919983,0.1203,4.399992,670.200012,330.799988,213.019989,50.556,998.399963,0.20472,0.115905,173.837997,0.15003,516.419983,516.419983,0.165775,516.419983,45.995003,344.699982,73.650009,145.672989,686.200012,0.19341,52.241096,3.868,589.940002,676.75,12.288
0.15003,0.24398,515.299988,515.299988,516.299988,599.700012,3.299988,589.940002,9.597,536.079956,213.019989,661.799988,0.12302,661.799988,484.875,0.12035,4.389994,670.200012,330.799988,213.019989,50.477997,999,0.2048,0.115965,173.921997,0.15003,516.299988,516.299988,0.165925,516.299988,46.084999,344.699982,73.68,145.672989,686.200012,0.1935,52.241375,3.868,589.940002,676.75,12.288
0.15003,0.24398,515.299988,515.299988,516.179993,599.640015,3.349976,589.940002,9.601,535.959961,213.019989,661.799988,0.12306,661.799988,484.875,0.1204,4.4,670.200012,330.799988,213.019989,50.399998,999,0.20488,0.11601,173.90799,0.15003,516.179993,516.179993,0.1661,516.179993,46.200001,344.699982,73.709999,145.68399,686.200012,0.19359,52.241653,3.877,589.940002,676.75,12.289
0.15003,0.24398,515.25,515.269958,516.059998,599.640015,3.349976,589.940002,9.605,535.799988,213.019989,661.799988,0.12312,661.799988,484.875,0.12045,4.390001,670.200012,330.799988,213.019989,50.321999,999,0.20496,0.116055,174.005997,0.15003,516.059998,516.059998,0.166225,516.059998,46.285004,344.669983,73.709999,145.68399,686.200012,0.19365,52.241932,3.887,589.940002,676.75,12.289
0.15003,0.244,515.25,515.269958,515.940002,599.579956,3.349976,589.940002,9.609,535.679993,213,661.849976,0.12316,661.849976,484.875,0.1205,4.4,670.200012,330.799988,213,50.237999,999,0.20504,0.116115,174.103989,0.15003,515.940002,515.940002,0.1662,515.940002,46.200001,344.669983,73.73999,145.68399,686.200012,0.19374,52.24221,3.891,589.940002,676.75,12.289
0.15003,0.244,515.25,515.269958,515.820007,599.700012,3.349976,589.940002,9.613,535.559998,213,661.849976,0.12322,661.849976,484.875,0.12055,4.390001,670.200012,330.799988,213,50.153999,999,0.2052,0.11616,174.229996,0.15003,515.820007,515.820007,0.16615,515.820007,46.109989,344.669983,73.799995,145.68399,686.23999,0.19383,52.242489,3.885,589.940002,676.75,12.289
0.15006,0.244,515.25,515.23999,515.700012,599.640015,3.349976,589.940002,9.617,535.440002,213,661.849976,0.12328,661.849976,484.829987,0.1206,4.380002,670.200012,330.850006,213,50.051998,999,0.20528,0.11622,174.341995,0.15006,515.700012,515.700012,0.166125,515.700012,46.025002,344.639984,73.860001,145.68399,686.23999,0.19395,52.251377,3.877,589.940002,676.75,12.29
0.15006,0.244,515.200012,515.23999,515.580017,599.76001,3.349976,589.940002,9.620999,535.320007,213,661.849976,0.12334,661.849976,484.829987,0.120675,4.395,670.200012,330.850006,213,49.938,998.399963,0.20544,0.116295,174.481995,0.15006,515.580017,515.580017,0.1662,515.580017,46.039997,344.639984,73.889999,145.68399,686.23999,0.19404,52.251934,3.871,589.940002,676.75,12.29
0.15006,0.244,515.200012,515.209961,515.459961,599.76001,3.349976,589.940002,9.625,535.200012,213,661.849976,0.1234,661.849976,484.829987,0.120725,4.364997,670.200012,330.850006,213,49.812,998.399963,0.2056,0.116355,174.621994,0.15006,515.459961,515.459961,0.1663,515.459961,46.060005,344.639984,73.949989,145.68399,686.23999,0.19419,52.252491,3.871,589.940002,676.75,12.29
0.15003,0.244,515.200012,515.209961,515.309998,599.700012,3.349976,589.940002,9.63,535.079956,213,661.849976,0.12348,661.849976,484.829987,0.120825,4.385002,670.200012,330.850006,213,49.667999,998.399963,0.20576,0.116445,174.916,0.15003,515.309998,515.309998,0.1664,515.309998,46.080002,344.609985,74.040001,145.68399,686.23999,0.19434,52.244438,3.874,589.940002,676.75,12.29
0.15003,0.244,515.200012,515.179993,515.190002,599.579956,3.349976,589.940002,9.635,534.919983,213,661.849976,0.12356,661.849976,484.784973,0.1209,4.359998,670.200012,330.899994,213,49.475998,998.399963,0.20592,0.116535,175.069992,0.15003,515.190002,515.190002,0.1665,515.190002,46.100006,344.609985,74.12999,145.694992,686.23999,0.19452,52.244717,3.876,589.940002,676.75,12.292999
0.15003,0.244,515.149963,515.179993,515.01001,599.519958,3.349976,589.940002,9.641,534.76001,213,661.849976,0.12368,661.849976,484.784973,0.121025,4.384995,670.200012,330.899994,213,49.259998,998.399963,0.20616,0.116655,175.056,0.15003,515.01001,515.01001,0.1666,515.01001,46.079994,344.579987,74.219994,145.694992,686.23999,0.19473,52.244995,3.875,589.940002,676.75,12.292999
0.15006,0.244,515.149963,515.179993,514.859985,599.579956,3.349976,589.940002,9.648,534.599976,213,661.849976,0.12378,661.849976,484.784973,0.121125,4.364997,670.200012,330.899994,213,49.043999,998.399963,0.2064,0.116775,175.181992,0.15006,514.859985,514.859985,0.16665,514.859985,46.009995,344.549988,74.339996,145.694992,686.23999,0.19497,52.253883,3.874,589.940002,676.75,12.292999
0.15006,0.24402,515.149963,515.149963,514.679993,599.519958,3.349976,589.940002,9.655,534.440002,213,661.849976,0.1239,661.849976,484.784973,0.12125,4.349999,670.200012,330.899994,213,48.834,998.399963,0.20664,0.116895,175.307999,0.15006,514.679993,514.679993,0.16655,514.679993,45.809998,344.519989,74.429993,145.694992,686.23999,0.19518,52.25444,3.868,589.940002,676.75,12.290999
0.15006,0.24402,515.099976,515.119995,514.469971,599.579956,3.349976,589.940002,9.663,534.23999,212.979996,661.849976,0.12402,661.849976,484.73999,0.121375,4.374996,670.200012,330.899994,212.979996,48.647999,998.399963,0.20688,0.117015,175.65799,0.15006,514.469971,514.469971,0.1664,514.469971,45.560001,344.519989,74.520004,145.694992,686.23999,0.19536,52.254997,3.851,589.940002,676.75,12.290999
0.15003,0.24402,515.099976,515.119995,514.289978,599.519958,3.349976,589.940002,9.67,534.039978,212.979996,661.849976,0.12414,661.849976,484.73999,0.121475,4.354999,670.200012,330.899994,212.979996,48.431999,997.799988,0.20712,0.117135,175.643997,0.15003,514.289978,514.289978,0.166325,514.289978,45.385002,344.48999,74.640007,145.694992,686.23999,0.19557,52.246944,3.831,589.940002,676.75,12.292999
0.15003,0.24402,515.099976,515.089966,514.109985,599.640015,3.349976,589.940002,9.677999,533.880005,212.979996,661.849976,0.12424,661.849976,484.73999,0.121575,4.335001,670.200012,330.899994,212.979996,48.257999,997.799988,0.20728,0.11724,175.923996,0.15003,514.109985,514.109985,0.1664,514.109985,45.34,344.459991,74.699997,145.705994,686.23999,0.19575,52.247223,3.816,589.940002,676.75,12.292999
0.15003,0.24402,515.049988,515.089966,513.899963,599.519958,3.349976,589.940002,9.686,533.640015,212.979996,661.849976,0.12434,661.849976,484.694977,0.1217,4.340001,670.200012,330.899994,212.979996,48.065998,998.399963,0.20752,0.11736,176.091995,0.15003,513.899963,513.899963,0.16655,513.899963,45.389996,344.429993,74.760002,145.705994,686.279968,0.19593,52.247501,3.814,589.940002,676.75,12.292999
0.15006,0.24402,515.049988,515.059998,513.690002,599.459961,3.349976,589.940002,9.693,533.440002,212.979996,661.849976,0.12446,661.849976,484.694977,0.1218,4.340001,670.25,330.899994,212.979996,47.874001,997.799988,0.20776,0.117465,176.218002,0.15006,513.690002,513.690002,0.166675,513.690002,45.395,344.429993,74.850006,145.705994,686.279968,0.19614,52.25639,3.816,589.940002,676.799988,12.292
0.15006,0.24402,515.049988,515.029968,513.47998,599.399963,3.349976,589.940002,9.701,533.23999,212.979996,661.849976,0.12456,661.849976,484.649994,0.121925,4.345,670.25,330.899994,212.979996,47.681999,997.799988,0.20792,0.117585,176.203995,0.15006,513.47998,513.47998,0.166725,513.47998,45.324997,344.399994,74.939995,145.705994,686.279968,0.19632,52.256947,3.817,589.940002,676.799988,12.292
0.15006,0.24402,515,515,513.299988,599.519958,3.349976,589.940002,9.709,533,212.979996,661.899963,0.12464,661.899963,484.649994,0.121975,4.335001,670.25,330.899994,212.979996,47.652,997.799988,0.208,0.117645,176.343994,0.15006,513.299988,513.299988,0.1666,513.299988,45.159988,344.399994,74.910004,145.716995,686.279968,0.19635,52.257504,3.812,589.940002,676.799988,12.292999
0.15003,0.24402,515,515,513.119995,599.519958,3.349976,589.940002,9.714,532.799988,212.959991,661.899963,0.12468,661.899963,484.60498,0.122025,4.325003,670.25,330.899994,212.959991,47.604,997.799988,0.208,0.11769,176.498001,0.15003,513.119995,513.119995,0.166375,513.119995,44.895,344.369995,74.939995,145.716995,686.279968,0.19641,52.249451,3.797,589.940002,676.799988,12.292999
0.15003,0.24402,514.950012,514.969971,512.940002,599.640015,3.349976,589.940002,9.719,532.640015,212.959991,661.899963,0.12472,661.899963,484.60498,0.122075,4.335001,670.25,330.949982,212.959991,47.531998,997.799988,0.20816,0.11775,176.694,0.15003,512.940002,512.940002,0.166375,512.940002,44.855,344.369995,74.970009,145.716995,686.279968,0.19647,52.249729,3.776,589.940002,676.799988,12.295
0.15003,0.24402,514.950012,514.940002,512.76001,599.640015,3.349976,589.940002,9.724,532.440002,212.959991,661.899963,0.12478,661.899963,484.559998,0.122125,4.325003,670.25,330.949982,212.959991,47.43,997.799988,0.20824,0.117795,176.875992,0.15003,512.76001,512.76001,0.1666,512.76001,45.019993,344.369995,75,145.716995,686.279968,0.19659,52.250008,3.772,589.940002,676.799988,12.295
0.15003,0.24402,514.899963,514.909973,512.609985,599.700012,3.349976,589.940002,9.728,532.279968,212.959991,661.899963,0.12484,661.899963,484.559998,0.1222,4.319996,670.25,331,212.959991,47.292,998.399963,0.2084,0.11787,177.043991,0.15003,512.609985,512.609985,0.16695,512.609985,45.270004,344.339996,75.030006,145.727997,686.279968,0.19671,52.250286,3.786,589.940002,676.799988,12.294
